,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595704651775,-6.715595704651775,0.5596329753876479,0.5596329753876479,0.01910814724793254,0.01910814724793254,5.416200392361631
1,1,1.375358447451661,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595698766657,-6.715595704651775,0.5596329748972214,0.5596329753876479,0.019108148271115764,0.019108148271115764,5.416200478691273
2,2,1.3753584325504997,0.09119041202865157,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595816101147,-6.715595816101147,0.5596329846750956,0.5596329846750956,0.019108148351091342,0.019108148351091342,5.416200318357269
3,3,1.3753584325504997,0.09119039712749037,1.7313189925800891,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595699890385,-6.715595816101147,0.5596329749908654,0.5596329846750956,0.019108147986466217,0.019108148351091342,5.416200466111256
4,4,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524215676887,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595692062577,-6.715595816101147,0.5596329743385481,0.5596329846750956,0.019108147123061473,0.019108148351091342,5.4162003986074225
5,5,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.32642073572403,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595736970035,-6.715595816101147,0.5596329780808362,0.5596329846750956,0.01910814908554187,0.01910814908554187,5.416200412992588
6,6,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444741135817928,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.7155957140156755,-6.715595816101147,0.5596329761679729,0.5596329846750956,0.01910814722578894,0.01910814908554187,5.41620035985251
7,7,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.650876173821255,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595740273119,-6.715595816101147,0.5596329783560933,0.5596329846750956,0.019108146990757538,0.01910814908554187,5.416200376197381
8,8,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044237063517,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595705373321,-6.715595816101147,0.5596329754477768,0.5596329846750956,0.019108146622116913,0.01910814908554187,5.416200309943896
9,9,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963895941447,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.71559572683143,-6.715595816101147,0.5596329772359525,0.5596329846750956,0.019108147361932157,0.01910814908554187,5.416200435121553
10,10,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943493906811,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595802411925,-6.715595816101147,0.5596329835343271,0.5596329846750956,0.019108148404780374,0.01910814908554187,5.41620028774377
11,11,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381624975563,1.6670574951430934,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595707806912,-6.715595816101147,0.559632975650576,0.5596329846750956,0.019108146842454685,0.01910814908554187,5.416200383645311
12,12,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670575100442546,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595751532744,-6.715595816101147,0.5596329792943954,0.5596329846750956,0.019108146775350426,0.01910814908554187,5.416200201770778
13,13,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144958306387104,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595708697419,-6.715595816101147,0.559632975724785,0.5596329846750956,0.01910814693547635,0.01910814908554187,5.416200410677398
14,14,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,0.9483963746929835,0.8455943344895199,1.9551381475963951,1.6670574951430934,0.43144956816270985,1.6183174865014207,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,-6.715595709615798,-6.715595816101147,0.5596329758013164,0.5596329846750956,0.019108146035364013,0.01910814908554187,5.416200201422747
