,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216859284598,-7.722216859284598,0.6435180716070498,0.6435180716070498,0.05961734241541855,0.05961734241541855,7.250911300567267
1,1,1.3159430612130303,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216868223105,-7.722216868223105,0.6435180723519255,0.6435180723519255,0.05961734368033772,0.05961734368033772,7.250911352020815
2,2,1.315943046311869,2.2657629067654126,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216843799397,-7.722216868223105,0.6435180703166165,0.6435180723519255,0.05961733980776482,0.05961734368033772,7.250911295373712
3,3,1.315943046311869,2.2657628918642514,0.010358190238914116,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216854006618,-7.722216868223105,0.6435180711672182,0.6435180723519255,0.05961734243738231,0.05961734368033772,7.250911230731234
4,4,1.315943046311869,2.2657628918642514,0.010358175337752922,0.9567824782959332,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.72221684280411,-7.722216868223105,0.6435180702336758,0.6435180723519255,0.059617339751972226,0.05961734368033772,7.250911296749457
5,5,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.4695796844550582,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216860964959,-7.722216868223105,0.64351807174708,0.6435180723519255,0.059617343235130696,0.05961734368033772,7.250911349435626
6,6,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668799219333,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216901091158,-7.722216901091158,0.6435180750909298,0.6435180750909298,0.05961734291995229,0.05961734368033772,7.250911278006733
7,7,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911245075574,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.72221682091427,-7.722216901091158,0.6435180684095225,0.6435180750909298,0.059617341293741785,0.05961734368033772,7.250911387313408
8,8,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554490783174,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.7222169490088675,-7.7222169490088675,0.6435180790840723,0.6435180790840723,0.05961734503043693,0.05961734503043693,7.250911170294913
9,9,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.252514122385305,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216838943111,-7.7222169490088675,0.643518069911926,0.6435180790840723,0.05961734073655339,0.05961734503043693,7.250911337944906
10,10,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545407373196,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216893608266,-7.7222169490088675,0.6435180744673555,0.6435180790840723,0.059617346558071174,0.059617346558071174,7.250911390604095
11,11,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.3227464766316601,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216838428426,-7.7222169490088675,0.6435180698690355,0.6435180790840723,0.05961733976907376,0.059617346558071174,7.2509113094059
12,12,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283684401216,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216815886821,-7.7222169490088675,0.6435180679905684,0.6435180790840723,0.05961733986666899,0.059617346558071174,7.250911321963052
13,13,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.650261178170287,2.759906112790987,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216876283853,-7.7222169490088675,0.6435180730236544,0.6435180790840723,0.0596173439163429,0.059617346558071174,7.250911332260678
14,14,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.7599061276921484,0.09576678565813136,2.109631129345324,1.3168286534006355,1.7595889623960579,-7.722216908414677,-7.7222169490088675,0.6435180757012231,0.6435180790840723,0.05961734496839434,0.059617346558071174,7.2509112900100945
