,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.03834353965735,1.7237084913261114,-7.055132205323851,-7.055132205323851,0.5879276837769876,0.5879276837769876,0.0022018637312167695,0.0022018637312167695,4.058804270325346
1,1,3.0383435545585114,1.7237084913261114,-7.055132268748137,-7.055132268748137,0.5879276890623447,0.5879276890623447,0.0022018639252158584,0.0022018639252158584,4.058804233253547
2,2,3.03834353965735,1.7237085062272726,-7.055132166924523,-7.055132268748137,0.5879276805770436,0.5879276890623447,0.0022018636146450394,0.0022018639252158584,4.058804293308114
3,3,3.902332569440748,1.2006186745508818,-4.117212062841055,-7.055132268748137,0.34310100523675463,0.5879276890623447,4.295397914982323e-05,0.0022018639252158584,4.6879808663733336
4,4,3.902332584341909,1.2006186745508818,-4.117212095187233,-7.055132268748137,0.3431010079322694,0.5879276890623447,4.295398579981375e-05,0.0022018639252158584,4.687980921767682
5,5,3.902332569440748,1.200618689452043,-4.117212121802468,-7.055132268748137,0.34310101015020567,0.5879276890623447,4.295397626413688e-05,0.0022018639252158584,4.687980800470978
6,6,3.1725560168748563,1.6424514640994399,-7.565462329944908,-7.565462329944908,0.6304551941620756,0.6304551941620756,0.004222303030567618,0.004222303030567618,3.6966564532765602
7,7,3.1725560317760175,1.6424514640994399,-7.565462361321895,-7.565462361321895,0.6304551967768246,0.6304551967768246,0.004222303186543846,0.004222303186543846,3.696656427254446
8,8,3.1725560168748563,1.642451479000601,-7.56546234315867,-7.565462361321895,0.6304551952632225,0.6304551967768246,0.004222303096248765,0.004222303186543846,3.6966564423100365
9,9,3.563867103723039,1.8757650530480656,-9.62648724732256,-9.62648724732256,0.8022072706102134,0.8022072706102134,0.03441423910243201,0.03441423910243201,1.4963334003881101
10,10,3.5638671186242004,1.8757650530480656,-9.626487280248545,-9.626487280248545,0.8022072733540454,0.8022072733540454,0.03441424038252079,0.03441424038252079,1.4963333797300038
11,11,3.563867103723039,1.8757650679492268,-9.626487276258345,-9.626487280248545,0.8022072730215287,0.8022072733540454,0.03441424054830004,0.03441424054830004,1.4963333893374937
