,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.871804117465525,1.3237503081707254,2.959981305947533,1.6171315521973029,1.0522525461400076,0.40834480630295733,0.03296336952109602,2.5594402064735045,-10.034492365525093,-10.034492365525093,0.8362076971270911,0.8362076971270911,0.06701398168122759,0.06701398168122759,1.541192494438107
1,1,0.3349658614748625,2.659939477847189,2.36830834957938,1.8189689044671666,2.868425838942925,1.8141365231637088,1.6842984167663637,2.250435749442972,-5.270204865278348,-10.034492365525093,0.43918373877319566,0.8362076971270911,0.0019944952590280683,0.06701398168122759,5.903340148481739
2,2,0.3578743596193985,0.9846776170447146,2.0540335136376275,0.33255360477076445,1.6250927976627134,1.2902573368887755,1.6280444670941465,0.346608922253685,-7.291714180442482,-10.034492365525093,0.6076428483702069,0.8362076971270911,0.0003268586617467782,0.06701398168122759,3.0178072147287835
3,3,1.8583287511359727,1.2742110291661448,0.8192481227361537,1.5607648429788041,0.8914685467409774,1.1280817534490462,2.9959888953359886,0.8355456085740339,-8.35953174774074,-10.034492365525093,0.6966276456450616,0.8362076971270911,0.03225739886239455,0.06701398168122759,4.324402628182256
4,4,1.5168947674775402,1.9974224662754902,1.1315136029178459,2.51340690590372,1.3740748864459487,1.363046176536626,2.7353822461340345,3.0983810875723954,-7.442483884801407,-10.034492365525093,0.6202069904001173,0.8362076971270911,0.009334499677963145,0.06701398168122759,5.271480415464353
5,5,2.2145291736252797,0.34150366739732774,2.600631913258982,0.10336485602950152,1.9260957080394565,0.6008884623330191,0.5187975702137118,2.2675589193234287,-6.020333990734522,-10.034492365525093,0.5016944992278768,0.8362076971270911,0.0017113719516948403,0.06701398168122759,5.60307397173063
6,6,2.424592840022601,2.4066587690909857,1.1932374118108955,0.4615369884142546,2.45513790346463,1.506844334492331,2.5414013385573306,0.04271439679856659,-5.240244929458338,-10.034492365525093,0.4366870774548615,0.8362076971270911,0.0015771756545005892,0.06701398168122759,8.035054848250223
7,7,1.679661370976835,1.6596448208728949,1.3468483882449243,1.6462354066050409,0.14124274022400773,2.0811604535021804,2.2547872200568344,1.0313396905170706,-4.093170487570948,-10.034492365525093,0.3410975406309123,0.8362076971270911,9.047376075425881e-05,0.06701398168122759,6.383138582493682
8,8,0.6787191069950662,1.4456812064813958,2.2644761835983376,1.3952503065475235,0.5984452108885392,1.9081270595519009,0.25818797680316674,0.4077672700971775,-6.342554225562908,-10.034492365525093,0.5285461854635757,0.8362076971270911,0.012059142161049294,0.06701398168122759,6.616067353882251
9,9,1.0026716011935475,1.6073310293684042,2.2223667644961798,0.18135245118193555,0.3851051565622845,0.6182917987064621,2.5780487878301814,2.6257324745684283,-4.34805681274371,-10.034492365525093,0.3623380677286425,0.8362076971270911,0.0001648005534019013,0.06701398168122759,6.542605513264956
10,10,1.034939857421325,1.0825022737145993,2.8705280698323916,2.5388831756436088,1.424736828037114,3.0470489538517933,1.075050231729063,1.7989703322329507,-3.84239151175596,-10.034492365525093,0.32019929264633,0.8362076971270911,0.00023214598940155033,0.06701398168122759,4.0625547833667515
11,11,1.18106386728832,2.528711643749232,2.9896737198443333,2.9880789625423225,0.3725597296053451,0.5659069167605528,2.3208022185581876,1.5995020624980454,-7.013819597430493,-10.034492365525093,0.5844849664525411,0.8362076971270911,0.002090448486756989,0.06701398168122759,5.018176686726761
12,12,1.2779302750906485,2.4193155719184087,1.5529268699200127,0.5578591910362483,0.6260000194146182,2.4470304084873935,3.0785938272770528,3.085029196289043,-6.611864696133219,-10.034492365525093,0.5509887246777683,0.8362076971270911,0.007843862051325885,0.06701398168122759,6.935113278592475
13,13,1.0770875605736818,1.532904583930764,1.612596394958718,0.7876471681943775,2.9985652551025432,3.0234761604810005,1.0043996734230345,0.7366734919041856,-6.349220371273828,-10.034492365525093,0.5291016976061523,0.8362076971270911,2.182017060490339e-05,0.06701398168122759,6.483869560612057
14,14,2.489395877163335,3.0434586885560893,1.3018094917069893,1.3462076003786878,1.8568948141975676,1.4446647996663284,2.204059272897725,0.14703967178307842,-5.413900605655338,-10.034492365525093,0.45115838380461154,0.8362076971270911,0.00011728021286893005,0.06701398168122759,2.923005955290215
15,15,3.051151379608688,0.5705013601746345,1.8739482177034623,1.9244366106010908,1.9489225936705463,0.7729515789211207,0.5615903815379799,1.1699720381466912,-7.335930840301031,-10.034492365525093,0.6113275700250859,0.8362076971270911,0.0033894667195606717,0.06701398168122759,2.8790843749406108
16,16,2.61112742804075,1.3622500181393746,3.078592726896101,2.281490794532075,2.327900692513256,0.23164930150340712,0.9496502452638901,1.9791480850580063,-7.079140826727304,-10.034492365525093,0.5899284022272754,0.8362076971270911,0.006870274440316694,0.06701398168122759,6.470098408820476
17,17,2.8473676060938047,0.8518291624919406,0.4030173877325769,2.163406532004967,2.187596433319686,1.4768324885699093,1.6165011693478684,0.45141714830779023,-6.15589888552835,-10.034492365525093,0.5129915737940292,0.8362076971270911,0.00020008577246567665,0.06701398168122759,5.1560186905999075
