,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.02129363739239931,1.699402275623584,2.994749060163329,0.2722541445709181,2.737698342703714,1.671114860171037,3.0790184296461165,3.002296019193107,1.0994835275896475,0.9628215411211358,1.3013073081985358,0.6120523519573372,-7.340538048028162,-7.340538048028162,0.6117115040023469,0.6117115040023469,0.010855105868261591,0.010855105868261591,4.041489628358484
1,1,1.1806846925337264,1.9620043670277365,1.9009026239595612,2.9654469914077533,1.1348925431715378,2.878574512803613,1.1357283462622636,1.6529534297556374,2.0802864094157645,2.7160640029922116,1.7667092450765258,0.2203757247729099,-5.501889320148792,-7.340538048028162,0.458490776679066,0.6117115040023469,3.293482672828752e-05,0.010855105868261591,5.146441392460488
2,2,2.5599359688832917,2.399560957967531,1.6231361534655322,1.8604367524580647,2.9907847279650293,2.916709704690039,2.8755545069576764,0.6429443041468872,0.21663661092381226,2.626839626174453,1.7419311167144802,2.980424911961623,-6.229257312819687,-7.340538048028162,0.5191047760683073,0.6117115040023469,0.015645546100022178,0.015645546100022178,6.603055153907384
3,3,2.5399727611053633,0.35119735100324756,0.10736928422864045,0.09815380124417827,2.04761561955304,1.1571415788645936,1.2445993815295364,2.276704931295889,1.4480174997633377,0.365712635680693,0.6310596896502582,3.0106911938378484,-5.865825640219388,-7.340538048028162,0.48881880335161565,0.6117115040023469,0.02652068506550523,0.02652068506550523,6.710858883361482
4,4,2.1162523239374766,1.1221697797250518,3.0646437743557815,0.11897745267596593,1.5087406470281564,1.360059068889731,1.5282644206335352,3.112203839014583,3.107616446780637,2.7774298923425462,3.0225013764173374,1.5114802946228305,-8.05238551181224,-8.05238551181224,0.6710321259843534,0.6710321259843534,0.022071389715988897,0.02652068506550523,4.93894293731725
5,5,0.6549361798289298,2.1770689318545364,0.9091866557529024,1.7809386543898924,1.0049120869083572,2.9065198108816817,0.20683484902948956,1.5276253991314344,0.9635327001421116,2.1192438509649603,1.3393409553382252,1.1209269346190642,-7.5261153147069635,-8.05238551181224,0.6271762762255803,0.6710321259843534,0.04465921942098633,0.04465921942098633,5.842806844011378
6,6,0.4804236981512664,1.8956073242006022,0.1576214374629341,3.0210407647903823,0.19601621238071232,2.6108958725163927,2.8553840238570025,2.490060632476388,1.8355315655609925,0.805192028267173,0.38778988653289415,1.6225325094209415,-6.55056126370856,-8.05238551181224,0.5458801053090466,0.6710321259843534,0.007179185677882325,0.04465921942098633,5.791764525092013
7,7,1.1719164308384713,3.1312387022650325,1.3441022862447152,2.5492971019768644,1.9609269174259296,1.4334828791000334,1.2505726547506617,2.5625716726164267,0.22376685987426437,3.1300579496187995,1.129290953321389,2.730848193902305,-8.611105320545306,-8.611105320545306,0.7175921100454422,0.7175921100454422,0.03941582260305946,0.04465921942098633,4.950721716737405
8,8,0.9167259417494684,0.9399609673758259,2.794686459720687,2.7013987518476705,0.5894335674784797,0.41943548920444895,1.2120765739045651,2.9181261420204354,3.040701850800101,0.5746601215853049,0.870917534517858,0.3489400390508566,-6.9701691088742574,-8.611105320545306,0.5808474257395214,0.7175921100454422,0.0008141483065158108,0.04465921942098633,4.746368274831774
9,9,0.3707541393130127,0.5245008519334056,0.38419326553574984,2.7674794221561916,0.03414755885308329,0.6490872340980599,1.6386856985033513,2.6382063164752467,1.2703513101692399,1.9482653430867836,0.19687052641935243,0.7355735698378602,-6.226102176793514,-8.611105320545306,0.5188418480661262,0.7175921100454422,0.013827680128730403,0.04465921942098633,8.0631245763294
10,10,0.6973928138016771,1.8575345959255398,2.2270836752863867,2.3477296213505943,0.830045674846316,0.6915650551023561,0.2863498542968943,0.48973336659651334,0.043105007307216114,1.6939667055512027,1.2486883981638612,1.5968163844177101,-6.243656921268057,-8.611105320545306,0.5203047434390048,0.7175921100454422,8.027199995409635e-05,0.04465921942098633,5.721495797932789
11,11,1.5053187095172815,0.9851383579132073,3.012833837854363,1.3513324560701756,1.2264403664098316,1.7460869113127406,1.499126457895767,1.4028563983620466,1.2237812430167074,2.52856619297149,0.771122860824607,1.4234012024295775,-6.582128760871139,-8.611105320545306,0.548510730072595,0.7175921100454422,0.007797162410422578,0.04465921942098633,5.087215680016264
12,12,1.909609804528455,2.933575925763243,2.7398048337347767,2.6298985101230956,2.752544232030335,1.7202827243548746,2.437193193453666,2.981908018361814,0.989348603846268,2.9488150177907295,2.1093947713293555,1.947906921453822,-7.5375711827979375,-8.611105320545306,0.6281309318998282,0.7175921100454422,0.026722421102207697,0.04465921942098633,4.563137254285714
13,13,0.5348895505513296,2.434449856630093,0.6777202950744691,1.2538569930204764,1.3971603060541762,1.4613600236874071,2.0682007992782308,0.1741567047584094,0.47966558929087655,2.83238632331686,0.982754525552521,2.5113380715334452,-7.510258210540926,-8.611105320545306,0.6258548508784105,0.7175921100454422,0.0026001940851174354,0.04465921942098633,4.354833457600776
14,14,1.2043974180667494,0.25064134120603865,0.032727769116149164,0.4670453699131325,1.6439021844747643,2.8360594443869256,2.542898004942985,1.0477502320005447,1.754138974757947,0.45341109735046303,2.668844547478858,1.3643933693158503,-7.105141285416483,-8.611105320545306,0.5920951071180403,0.7175921100454422,0.000838070432778707,0.04465921942098633,5.695946211343973
