,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.731318977678928,1.3732524066665275,-7.612251821134201,-7.612251821134201,0.6343543184278501,0.6343543184278501,0.011887727816530686,0.011887727816530686,5.605266556675716
1,1,0.03116618565512063,0.825962889477655,-7.531936236834253,-7.612251821134201,0.6276613530695211,0.6343543184278501,0.004109030631466148,0.011887727816530686,3.7378254690803203
2,2,0.3209618182707834,1.115758523516755,-9.229493964074589,-9.229493964074589,0.7691244970062158,0.7691244970062158,0.028523953464705452,0.028523953464705452,2.2831742704200906
3,3,2.873512186187803,1.115758523516755,-9.04607509948592,-9.229493964074589,0.7538395916238266,0.7691244970062158,0.022710992689923607,0.028523953464705452,2.3920114835192265
4,4,2.873512186187803,0.06209065479514763,-7.039915548660381,-9.229493964074589,0.5866596290550318,0.7691244970062158,0.002143947936024972,0.028523953464705452,4.056487342382688
5,5,0.3209618182707834,1.115758523516755,-9.229493964074589,-9.229493964074589,0.7691244970062158,0.7691244970062158,0.028523953464705452,0.028523953464705452,2.2831742704200906
6,6,0.3209618282707834,1.115758523516755,-9.229493994513485,-9.229493994513485,0.7691244995427904,0.7691244995427904,0.028523954601480352,0.028523954601480352,2.2831742569345863
7,7,0.3209618182707834,1.115758533516755,-9.229493995528056,-9.229493995528056,0.769124499627338,0.769124499627338,0.028523953694500018,0.028523954601480352,2.2831741934550536
8,8,3.141592653589793,3.141592653589793,-7.499999999999999,-9.229493995528056,0.6249999999999999,0.769124499627338,0.003906249999999994,0.028523954601480352,3.750000000000007
9,9,3.141592643589793,3.141592653589793,-7.499999999999999,-9.229493995528056,0.6249999999999999,0.769124499627338,0.003906249999999994,0.028523954601480352,3.750000000000007
10,10,3.141592653589793,3.141592643589793,-7.50000000000001,-9.229493995528056,0.6250000000000008,0.769124499627338,0.003906250000000033,0.028523954601480352,3.749999999999922
11,11,1.0845830281674014,1.6642067252755917,-6.936195147899335,-9.229493995528056,0.5780162623249446,0.769124499627338,0.001553717317848602,0.028523954601480352,3.550961538601527
12,12,1.0845830381674013,1.6642067252755917,-6.936195166067335,-9.229493995528056,0.5780162638389446,0.769124499627338,0.0015537173577073794,0.028523954601480352,3.5509615162232606
13,13,1.0845830281674014,1.6642067352755916,-6.936195086505351,-9.229493995528056,0.5780162572087792,0.769124499627338,0.0015537171719947546,0.028523954601480352,3.550961536489339
14,14,0.45909604499881773,1.2149693197446316,-9.73803454322376,-9.73803454322376,0.81150287860198,0.81150287860198,0.042163272152932765,0.042163272152932765,1.5560017263789376
15,15,0.4590960549988177,1.2149693197446316,-9.7380345582023,-9.7380345582023,0.8115028798501916,0.8115028798501916,0.042163273110010314,0.042163273110010314,1.5560017298780622
16,16,0.45909604499881773,1.2149693297446316,-9.738034546255307,-9.7380345582023,0.8115028788546089,0.8115028798501916,0.042163271433952924,0.042163273110010314,1.5560016866849793
17,17,0.5851940874111692,1.2297568634290914,-9.811966946413742,-9.811966946413742,0.8176639122011452,0.8176639122011452,0.05034331668085273,0.05034331668085273,1.756832563214843
