,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.3928149947071096,2.2408669827996346,1.9505918997186558,1.3443458581783119,0.9152652340777071,3.0597179190032335,1.0552443488801606,0.6951957946610269,0.2160850637390196,3.0879501830165177,0.4103920113155153,1.0187824254932611,-5.207317743555032,-5.207317743555032,0.4339431452962527,0.4339431452962527,0.001589654494378211,0.001589654494378211,8.826530385092827
1,1,1.0349883867218372,0.07105664258140208,0.5927652923180935,2.306128171182401,1.8770475470490526,1.7018913088157055,2.8290103953965264,2.4689618405588227,1.9898511078842243,0.9181398423506606,2.1841580551751214,1.9805647385336231,-7.040597878830395,-7.040597878830395,0.5867164899025329,0.5867164899025329,0.006085334518066236,0.006085334518066236,4.32458720325954
2,2,0.8703087941431582,2.007302805977277,0.42808569973941446,1.1107816848157486,0.6817010569571098,1.5372117162370265,2.6643308029198227,1.2736153531073173,1.8251715154075205,0.7534602471315444,2.0194784626984177,0.7852182465790352,-7.316316103784606,-7.316316103784606,0.6096930086487172,0.6096930086487172,0.04052269421784505,0.04052269421784505,6.378923231849363
3,3,0.7298900817050138,1.8668840934051671,0.28766698730127005,0.9703629721416631,0.5412823442830244,0.5732453587690467,2.5239120904816783,1.1331966404332319,1.6847528029693761,0.6130415384186902,0.6526740355276639,0.6447995339049497,-7.022768296607165,-7.316316103784606,0.5852306913839304,0.6096930086487172,0.022151367695019738,0.04052269421784505,4.033223438366939
4,4,0.9723406844598232,2.1093346961599764,0.6810162446572632,1.2128135748964726,0.7837329470378338,0.9665946147515625,2.7663626932364878,1.3756472431880413,1.9272034057241856,1.0063907957746834,0.8951246366661965,1.0381487912609428,-6.6511195823709865,-7.316316103784606,0.5542599651975822,0.6096930086487172,0.008520717270499092,0.04052269421784505,8.180584639155214
5,5,1.717138665333142,1.4540525303492393,1.4258142286685607,1.9576115483192107,1.5285309279111525,1.71139259876286,0.37956802052001337,2.12044522406136,1.2719212399134483,1.7511887723354003,0.23984248203133007,0.3828666285881843,-7.734346363036737,-7.734346363036737,0.6445288635863947,0.6445288635863947,0.006446710042738307,0.04052269421784505,4.253646943320732
6,6,1.770424536938464,1.5073384116838329,1.0666165590810606,3.0890934422366847,1.5818167995164745,1.764678470368182,0.9829577032036545,2.1737310956666818,1.3252071212480419,2.8826706662528743,1.371324385678076,1.5143485322349302,-5.924288755198192,-7.734346363036737,0.49369072959984933,0.6445288635863947,0.017362055917346086,0.04052269421784505,7.555490373243771
7,7,0.16169790720482546,3.0302044355399875,2.589482595873621,1.4803668240263053,3.104682823372629,0.755575803749384,3.105447699854741,1.164628429047884,2.8480731451041965,1.2739440480424948,1.8521338976558008,0.5052458771393911,-6.407701657070318,-7.734346363036737,0.5339751380891932,0.6445288635863947,0.00037567267072802246,0.04052269421784505,4.87430314558933
8,8,0.8443290221588386,2.4424884756165444,2.001766635950178,2.1629979389803182,2.516966863449186,1.4382069188253654,0.6564861614429047,1.8472595441238655,2.2603571851807533,0.686228095467657,2.5347650128500234,3.0491225782763145,-6.579102328975327,-7.734346363036737,0.5482585274146106,0.6445288635863947,0.014377286472388826,0.04052269421784505,6.984501215013054
9,9,0.4663500295060088,2.7101073137404033,1.6237876446025779,1.7850189463274886,2.784585701573045,1.0602279261725356,0.9241049981595586,1.4692805514710356,1.8823781938331534,0.3082491041200568,2.1567860201971936,0.1851487629123556,-8.384348672928418,-8.384348672928418,0.6986957227440348,0.6986957227440348,0.03509207635845426,0.04052269421784505,3.9470432224672436
10,10,1.1785125920734816,0.31426481024744946,2.3359502071700504,2.5207690954810147,0.3651556114940375,1.7723904887400084,1.659855148256398,2.2050307006245617,2.6181283429866795,1.0204116666875296,2.89253616935072,0.8973113263211661,-7.2366489386160335,-8.384348672928418,0.6030540782180028,0.6986957227440348,0.007124156820643277,0.04052269421784505,4.595520250770093
11,11,1.9181228313057839,1.0538750472872673,1.5068694536407679,1.6916883324106424,1.1047658506243645,0.943309727760145,0.8307743851860254,2.944640937766355,1.7890475873668878,1.7600219059198319,2.0634554062803474,1.6369215655534683,-6.842005731742761,-8.384348672928418,0.5701671443118967,0.6986957227440348,4.525162763813118e-05,0.04052269421784505,3.2462176291786307
12,12,2.0000249160063106,1.1357771319877943,1.5887715382110914,0.9121870004973902,1.1866679353248915,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-6.833686468192629,-8.384348672928418,0.5694738723493857,0.6986957227440348,0.006927010873066509,0.04052269421784505,6.141607504838738
13,13,1.4803980922539177,1.1357771319877943,1.5887715382110914,0.9121870004973902,1.1866679353248915,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-6.742152574772737,-8.384348672928418,0.5618460478977281,0.6986957227440348,0.004482241522628556,0.04052269421784505,6.123076271704825
14,14,1.4803980922539177,2.9547255034374196,1.5887715382110914,0.9121870004973902,1.1866679353248915,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-6.734612890250667,-8.384348672928418,0.5612177408542223,0.6986957227440348,0.002346044526525297,0.04052269421784505,6.730492518165839
15,15,1.4803980922539177,2.9547255034374196,1.3699234561602849,0.9121870004973902,1.1866679353248915,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-6.920205256582592,-8.384348672928418,0.5766837713818826,0.6986957227440348,0.002272813018689988,0.04052269421784505,5.367048861192799
16,16,1.4803980922539177,2.9547255034374196,1.3699234561602849,0.4764944284564161,1.1866679353248915,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-7.352392169991861,-8.384348672928418,0.6126993474993218,0.6986957227440348,0.002338441185634617,0.04052269421784505,4.599894370212056
17,17,1.4803980922539177,2.9547255034374196,1.3699234561602849,0.4764944284564161,2.392777646117267,0.16380839584689277,0.0512730532727732,2.1651396057504755,1.0095462554536356,0.9805205739039524,0.9034729138646951,1.718823657704576,-6.839375045892475,-8.384348672928418,0.5699479204910396,0.6986957227440348,0.008378768690131688,0.04052269421784505,6.741103966924484
