,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.017417233853384895,1.8566380527828779,2.381745787974893,1.766046791414031,-5.2490112759346506,-5.2490112759346506,0.43741760632788756,0.43741760632788756,3.23502749636003e-05,3.23502749636003e-05,4.289718559609945
1,1,1.2763259429609148,0.20138723141751802,0.0318432857258959,2.61224704257959,-7.773681002663686,-7.773681002663686,0.6478067502219739,0.6478067502219739,0.02114250164067056,0.02114250164067056,5.587449126777145
2,2,0.35035634959740336,0.9799533168221458,2.1360759277223504,1.8829967770067164,-7.420990766142399,-7.773681002663686,0.6184158971785333,0.6478067502219739,0.006729632599527997,0.02114250164067056,3.4728973867544966
3,3,0.765992482551487,2.6665818171997016,2.904176369305178,1.9130694005513857,-5.218260558861936,-7.773681002663686,0.434855046571828,0.6478067502219739,0.0035074623535312206,0.02114250164067056,6.796447235690106
4,4,0.8403666469895786,2.501955125345198,0.695752959827759,2.018192478000681,-5.893467619268241,-7.773681002663686,0.49112230160568676,0.6478067502219739,0.0014238998872688148,0.02114250164067056,5.800668439851506
5,5,2.4059124011318334,0.11640882393790997,3.1232907183006287,0.4517390522285776,-9.555463730735628,-9.555463730735628,0.796288644227969,0.796288644227969,0.051735407975272124,0.051735407975272124,2.661681025470827
6,6,2.17938229410944,1.7679797028692978,0.150875081302571,2.116325371419783,-5.873086960937533,-9.555463730735628,0.4894239134114611,0.796288644227969,0.0071044180676991895,0.051735407975272124,6.921392838956336
7,7,1.5776988344858942,2.5696524938640457,1.1342196079215447,0.9719233201449952,-7.10460717634148,-9.555463730735628,0.5920505980284566,0.796288644227969,0.02296724420114767,0.051735407975272124,5.567859460246453
8,8,2.0235989810209754,1.0611070257376658,0.7825198791021919,0.9353379047403017,-5.744255218415098,-9.555463730735628,0.4786879348679249,0.796288644227969,0.00657112880761371,0.051735407975272124,7.070761044434214
9,9,1.3218001367971568,1.8278259224408506,0.8710908800284626,0.24307757651379402,-6.48933256693473,-9.555463730735628,0.5407777139112275,0.796288644227969,3.257250904599065e-05,0.051735407975272124,3.0301670299182533
10,10,1.7183298171040517,2.8506494859236833,2.500377927817741,1.289644972963385,-6.520645074480821,-9.555463730735628,0.5433870895400684,0.796288644227969,0.0037753537287224656,0.051735407975272124,4.885612768725046
11,11,0.47484720818745574,2.1226192814531,2.0284796227200457,1.1602323749961072,-5.575722008511932,-9.555463730735628,0.4646435007093277,0.796288644227969,0.001058699259964932,0.051735407975272124,6.268890205117145
12,12,2.453043927745956,1.7167894959957706,2.8415786063896205,2.3169940803622087,-7.187913697706505,-9.555463730735628,0.5989928081422088,0.796288644227969,0.013808741969967392,0.051735407975272124,5.363132923961686
13,13,2.499961562000853,2.9768442577560363,1.3105082937782198,1.623758176055536,-9.555740042686647,-9.555740042686647,0.7963116702238873,0.7963116702238873,0.036210426535284695,0.051735407975272124,1.961664483817998
14,14,2.5500534837746685,1.3970776659114805,2.345302397724186,2.6395108483065197,-6.947776971103989,-9.555740042686647,0.5789814142586658,0.7963116702238873,0.002173382490028215,0.051735407975272124,3.8919414038058022
15,15,1.040020794215757,2.5627885982835377,1.9861171569755296,2.6814107076959437,-6.255457705981774,-9.555740042686647,0.5212881421651478,0.7963116702238873,0.00018254329855459052,0.051735407975272124,5.926106826302195
16,16,0.632414482576177,1.6158417822077178,0.388041463965209,0.10804803052647372,-6.197201315300308,-9.555740042686647,0.5164334429416924,0.7963116702238873,0.0004930108822208975,0.051735407975272124,3.968341352587089
17,17,1.4449526819704739,2.796418709129491,0.2618254816858714,3.0476026890739405,-7.581065054703841,-9.555740042686647,0.6317554212253201,0.7963116702238873,0.029327568363034264,0.051735407975272124,5.47342132743568
18,18,3.089984416183871,1.9308974638820398,0.3570608677363567,1.1211568871695157,-4.861485204655426,-9.555740042686647,0.40512376705461883,0.7963116702238873,0.0001162808084784584,0.051735407975272124,4.8741592536309994
19,19,0.862983479911512,1.4695913987299993,1.4463734451647785,1.250008184656163,-9.978294199776263,-9.978294199776263,0.831524516648022,0.831524516648022,0.10839229079370996,0.10839229079370996,2.37004979275747
20,20,0.21344950758457637,0.2550178279335824,0.322290731092131,2.805099430630384,-9.28091464188187,-9.978294199776263,0.7734095534901558,0.831524516648022,0.02130177632429479,0.10839229079370996,1.8979629209233195
21,21,2.638921927021829,0.4671226500258263,2.582028533588203,1.5448103276817453,-3.934252722579672,-9.978294199776263,0.327854393548306,0.831524516648022,3.408560007627388e-05,0.10839229079370996,4.508363288092692
