,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.6658776070160994,2.8010278428054165,0.3361022571805399,2.0630599664749254,1.7735164829856649,3.131002079086323,0.4279950666257497,1.4480905735628986,2.012909291755691,1.664069780211074,-7.921573120481166,-7.921573120481166,0.6601310933734305,0.6601310933734305,0.00011258760927048507,0.00011258760927048507,2.2245854371306493
1,1,1.6260463216920913,1.9862300613054105,0.6416864624507043,0.09905303054689663,1.4166044436086913,0.3595971085715399,1.3218298329111795,2.4070353604618826,1.248117285704373,1.6947823926943448,-7.775549646729048,-7.921573120481166,0.647962470560754,0.6601310933734305,0.022910917594760043,0.022910917594760043,4.670655961132866
2,2,0.7359081612313042,1.399569161373475,1.0550534798295081,1.4037413430136645,0.32643264388977755,2.9736072806740745,0.15462756652032295,2.807130002139968,0.21231961062394622,0.6893142767935797,-7.627262787971981,-7.921573120481166,0.6356052323309984,0.6601310933734305,0.03492037093383714,0.03492037093383714,5.894122852558262
3,3,1.4760338488661506,2.764351812759677,0.6064401720342729,2.463697764967422,0.6017183757808492,0.7539955235862107,1.635452843228743,2.952850950708781,2.3229588673950508,0.5694619254135294,-7.719100744064543,-7.921573120481166,0.643258395338712,0.6601310933734305,0.0047325016616832916,0.03492037093383714,4.222273424433602
4,4,0.5611911967166274,2.0954283298055296,3.0985244941770613,2.698581368142701,1.0677288757537928,2.9326195174615446,1.2659739540040105,1.9208481236529207,0.5043546534162353,0.5093554507470279,-5.462946337069585,-7.921573120481166,0.4552455280891321,0.6601310933734305,0.0004386188652524564,0.03492037093383714,5.921365505120885
5,5,1.5546964917589896,2.637134785363833,1.6715259504492987,2.3604596075086914,2.309147176737159,0.6785392981274935,1.7084778972437678,2.2340000544914984,1.0841724636193644,3.128887372226618,-7.100473437580582,-7.921573120481166,0.5917061197983818,0.6601310933734305,0.007061572378005363,0.03492037093383714,4.4391360740708805
6,6,2.582657598645655,0.2088991010890202,2.6754532310901165,0.8596386763883959,0.4148107047376941,2.195880489009233,1.9283301080951205,0.64066506521022,3.029473451792219,2.412728528101628,-6.367541647201227,-7.921573120481166,0.5306284706001022,0.6601310933734305,0.009612371261828494,0.03492037093383714,7.106265979238607
7,7,2.8083411707410524,1.511271154322455,0.12888361133693826,2.219702838242902,0.2823348188814778,1.8002505379141192,0.09160085975560261,2.97669512409043,0.3758675253109003,1.3106565074764571,-4.485192042782542,-7.921573120481166,0.3737660035652118,0.6601310933734305,7.988217684693092e-05,0.03492037093383714,4.892973321681943
8,8,0.7170428111558874,3.014395630375187,2.926772800185939,0.7771491165610577,0.06619908396275842,0.9438785169540992,0.9853215601444983,1.105574794659673,2.365086345605043,1.550799735432347,-6.527711587126918,-7.921573120481166,0.5439759655939098,0.6601310933734305,0.0005735307498335587,0.03492037093383714,3.522098459581052
9,9,0.047594656415040015,1.0312417147296022,2.321560134323611,2.9598321450455067,0.049173909897372026,1.1912054242346737,2.9114605978087615,2.918921309220856,0.10581223669630169,0.8331624871002379,-4.98877351303253,-7.921573120481166,0.4157311260860442,0.6601310933734305,0.0002308819112557665,0.03492037093383714,5.027726805071815
