,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.991817684401585,0.36847262348214765,-4.979265000130858,-4.979265000130858,0.4149387500109048,0.4149387500109048,0.0003777295965107661,0.0003777295965107661,5.38637174350799,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.3823390389657116,0.867603445604976,-7.594621339920087,-7.594621339920087,0.6328851116600073,0.6328851116600073,0.013859002703343101,0.013859002703343101,5.159383325645727,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.177939132047643,1.2794017983029946,-8.603855946203964,-8.603855946203964,0.716987995516997,0.716987995516997,0.026555486943032034,0.026555486943032034,4.180922022247472,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.3835817717431407,1.8881317472809236,-6.916937363721405,-8.603855946203964,0.5764114469767837,0.716987995516997,0.003035626074504703,0.026555486943032034,3.599613097470197,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.8564902105291536,2.206873790043472,-6.195261945385861,-8.603855946203964,0.516271828782155,0.716987995516997,0.0015956121314891674,0.026555486943032034,4.809351235803646,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.2335028311235309,1.9473093379708064,-5.685722971993557,-8.603855946203964,0.4738102476661297,0.716987995516997,0.0002730990678240033,0.026555486943032034,4.570990895663861,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.8631487809882616,0.1859078077239412,-6.93004203408275,-8.603855946203964,0.5775035028402292,0.716987995516997,0.0018709226923686111,0.026555486943032034,3.2055012199957034,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.6934062826965897,2.700434758037957,-9.348072703591132,-9.348072703591132,0.7790060586325943,0.7790060586325943,0.05353041465572865,0.05353041465572865,3.126530213721466,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.353136004929334,3.104940529663041,-7.8522088039574305,-9.348072703591132,0.6543507336631192,0.7790060586325943,0.005805704272340158,0.05353041465572865,3.572321242621541,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.5735197046650287,1.1067252695963288,-9.038794428143788,-9.348072703591132,0.7532328690119824,0.7790060586325943,0.02338958193324682,0.05353041465572865,2.9181028980244577,100.00000000000004,55.39000342575968,2.2507267240104616,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,1.9820146370154723,1.95627890617542,-6.249216928678375,-9.348072703591132,0.5207680773898645,0.7790060586325943,0.0014318618836045714,0.05353041465572865,4.947746543935814,100.00000000000004,53.669023463351415,2.164243233074183,1.812768619957102e-06,0.009970407429821923,9,0.13489747047424316,2.4213576316833496,0.28679680824279785,2.8430991172790527
11,2,1.8017641429827005,1.7943568809062123,-7.172506650512336,-9.348072703591132,0.5977088875426947,0.7790060586325943,0.003216399589689756,0.05353041465572865,2.856407741154669,100.00000000000004,53.43722235247676,1.970590474208744,1.1406298993431562e-06,0.008683531850680578,11,0.16195917129516602,2.3395462036132812,0.32061076164245605,2.8221776485443115
12,3,1.8288825718722106,1.8255786982161577,-7.0248157783068805,-9.348072703591132,0.5854013148589067,0.7790060586325943,0.0029695766546159437,0.05353041465572865,3.2120416758615917,0.8269774306571143,41.329708557782716,9.999999999999997e-06,2.568551872282075e-06,0.008843878596694362,10,0.1714484691619873,2.363135814666748,0.2971017360687256,2.831737756729126
13,4,0.8632186448291057,3.141592653589793,-7.499999999999999,-9.348072703591132,0.6249999999999999,0.7790060586325943,0.003906249999999995,0.05353041465572865,3.750000000000007,100.00000000000004,53.1374073540883,1.6772375232784602,0.0005795347404583331,0.0030100804786243134,25,0.3389260768890381,2.1615896224975586,0.29169750213623047,2.792259931564331
14,5,1.8681762693404054,2.0621728930961916,-6.426838126081448,-9.348072703591132,0.5355698438401207,0.7790060586325943,0.000430311804461437,0.05353041465572865,5.731663997055605,100.00000000000004,52.18589760489668,1.6132681985954205,2.9295008475474275e-06,0.006817295985676622,11,0.15247249603271484,2.594741106033325,0.2976694107055664,3.0449438095092773
15,6,1.829568842334157,2.024824962417804,-7.1432225734020065,-9.348072703591132,0.5952685477835006,0.7790060586325943,0.002257409618205764,0.05353041465572865,4.413278835903959,100.00000000000004,52.03961106589509,1.5068194553338865,4.708488496997775e-06,0.008689515350347865,10,0.13907408714294434,2.2400710582733154,0.35081005096435547,2.72999906539917
16,7,1.9207808552790926,2.114701176057438,-6.64733263854365,-9.348072703591132,0.5539443865453042,0.7790060586325943,0.0007059506546423332,0.05353041465572865,5.688013819024647,100.00000000000004,51.44441431027719,1.435634741325493,1.2057444661048483e-05,0.00994734757342919,10,0.13856792449951172,2.3172993659973145,0.3387429714202881,2.794656276702881
17,8,1.941850204375824,2.1371015146507766,-6.282941171950429,-9.348072703591132,0.5235784309958691,0.7790060586325943,2.8797852237934323e-05,0.05353041465572865,6.466328573987489,0.6593686722916388,30.26018755910074,0.06216185638608969,1.3768411273689022e-05,0.006381739611861348,12,0.18682098388671875,2.393326997756958,0.3226816654205322,2.902880907058716
18,9,2.412749539177311,0.918331605753825,-7.937800211168799,-9.348072703591132,0.6614833509307333,0.7790060586325943,0.04071459055958101,0.05353041465572865,5.54263540464504,100.00000000000004,51.085458491270685,1.3540140120657649,0.0007610512413303586,0.004819686013581342,12,0.17133617401123047,2.571796417236328,0.3682103157043457,3.1113901138305664
19,10,2.1618121420535212,2.0127252775762443,-4.8142256830490275,-9.348072703591132,0.40118547358741896,0.7790060586325943,0.0002646990577508301,0.05353041465572865,5.811520891871361,100.00000000000004,49.36645841477922,1.5728463569633508,1.0808136721002025e-05,0.007329732899353736,10,0.14256691932678223,2.323057174682617,0.34510016441345215,2.810769557952881
20,11,1.7612668724118157,1.8131328228968493,-7.323955196070429,-9.348072703591132,0.6103295996725357,0.7790060586325943,0.0035744409925797167,0.05353041465572865,2.5529143236524376,0.521285706334616,31.3535176532134,0.04990692094439956,4.0827551208034065e-06,0.007787834400957925,10,0.13920903205871582,2.4745256900787354,0.3423795700073242,2.9561619758605957
21,12,2.654894964845889,1.2134828966253837,-9.459732169943166,-9.459732169943166,0.7883110141619305,0.7883110141619305,0.03124483490376263,0.05353041465572865,2.009395231122639,0.529670289233414,31.119837138548046,0.04634243529823692,0.0009041771402567035,0.0037466456170804382,14,0.2134714126586914,2.2790067195892334,0.36573243141174316,2.8582603931427
22,13,2.6324260986079717,1.2046604555718659,-9.367958742129426,-9.459732169943166,0.7806632285107855,0.7883110141619305,0.02253486707583329,0.05353041465572865,1.6916760269244548,0.5298824916960198,31.173362635240167,0.03961161321944564,0.0008298729639597597,0.004346797142990544,13,0.20104527473449707,2.557384490966797,0.3109776973724365,3.06945538520813
