,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.6609587685725051,2.127620269691739,1.0183154624096935,0.12368971784072991,0.7024047912366587,0.6815027038209174,1.6041807249761697,1.271547836976566,1.537711157224557,0.960483962779134,0.1860249117770849,2.6803977735735773,3.0458464799606126,1.19981444902407,1.2356943142102703,2.6049510980454986,-7.4225456019445675,-7.4225456019445675,0.6185454668287139,0.6185454668287139,0.006222388027241669,0.006222388027241669,5.35463861357983
1,1,0.5394010241190386,1.4694509878703252,0.5580693318894514,1.5885927847017063,1.9343305569864162,1.476176116755487,2.1261652544836123,2.5227648240634384,0.6274694322993514,1.1692666673913483,1.2770921525745547,3.0252371319906244,1.045348496493812,2.161386277188316,0.7351095237340954,0.36119864720666284,-8.08927427744926,-8.08927427744926,0.6741061897874383,0.6741061897874383,0.005731516709829684,0.006222388027241669,3.6248565583939296
2,2,3.0494446795974177,3.103249069796961,0.6475072480425308,1.431310398903019,1.0608712492883612,1.949170663270691,1.5818449600471625,0.18675683405012,0.591605549966844,0.8650720811982533,1.0240827059928175,1.9719218581400797,2.152456801122055,2.6592052358357705,2.475094165888179,2.2967366729485477,-6.647094240130763,-8.08927427744926,0.553924520010897,0.6741061897874383,0.0016444019324323455,0.006222388027241669,5.761460613255842
3,3,2.1979683762305458,0.8103752782850683,0.3198994393790622,2.255882121638199,2.0019592687858587,2.8165593688555077,2.29585721856708,0.089911341471272,1.733517330555419,2.9207453701745907,0.5160416486157202,1.032753377271428,0.7556270828090214,2.9552656014440135,2.17629619567793,1.4433250867371998,-7.55211187238529,-8.08927427744926,0.6293426560321075,0.6741061897874383,0.01971912630399775,0.01971912630399775,4.885990305788262
4,4,0.7377613876327467,1.5323055841043698,0.10898128335999746,0.19507725894108008,0.8100136601508691,0.8259887699456469,0.44501355471988946,2.0155129926969497,2.3242704026347925,2.9392456813740884,1.7277957732542486,1.455080219293054,0.06806380060969097,1.088928962865554,0.09550320486972508,2.8750492012619344,-6.955037404500394,-8.08927427744926,0.5795864503750329,0.6741061897874383,0.006225147572126453,0.01971912630399775,5.839437087261473
5,5,1.9186968538963505,0.904961780255869,0.5543351183001128,1.2422119633225124,2.565860875009929,0.10158143453974233,0.9444349650211,1.803376364271174,2.3656003817442106,2.0403844175828807,0.5235428541719089,1.8273992849776979,2.359187426047276,1.5683431453207055,2.445414693852878,2.224958890257736,-7.587401192438751,-8.08927427744926,0.6322834327032293,0.6741061897874383,0.022143835280322443,0.022143835280322443,4.432974061247805
6,6,0.7693026010168733,2.530722816674582,1.9993765207641199,1.3692772834523066,1.40008330336157,1.893877928230217,0.16157924067153018,1.3223744606431862,2.1936473640073983,0.17894903496811976,1.1698702423760623,0.8331081260032674,0.705273902896069,1.1070160439025858,2.3009813301551616,0.5529817771764682,-6.922489183784776,-8.08927427744926,0.5768740986487314,0.6741061897874383,0.0030244907254919737,0.022143835280322443,5.254331841390702
7,7,2.7607666624594582,1.610781490652209,2.239605833548923,0.7696316237393301,0.5253311848262585,1.351960717790198,2.8049683479687917,0.19815905246513932,1.8583512878795188,0.6454180109167598,0.5908825145016455,1.5845163638267588,2.0384948042408206,0.46211265306990557,0.24080377081180027,2.40182579395587,-6.202118194218335,-8.08927427744926,0.516843182851528,0.6741061897874383,0.010885413567894908,0.022143835280322443,6.577753646384096
8,8,3.0978790052173952,0.5306877053875276,1.6248805168065543,0.865975038684317,0.47785770293028684,0.7575523199829828,1.061749396497212,2.0388902477079043,2.1039803900824463,0.8507621010656661,2.0166517248198472,3.0550790110990578,0.4106073791333571,1.9888175298754727,1.2384427084284715,1.5686247139869842,-8.023792340218423,-8.08927427744926,0.6686493616848685,0.6741061897874383,0.010827773234870509,0.022143835280322443,4.413143740539468
9,9,1.17501280208229,1.2299213469246664,1.5571879534317212,1.0267856077690225,2.712457780253277,1.5033926319401252,1.8320013812968599,0.5391228612073464,0.4504440421235485,0.11703905345377974,2.1585649621360385,1.7789934778612226,3.101140345595213,1.5575549018664914,3.011846025984824,0.41535037434942645,-6.637821036053874,-8.08927427744926,0.5531517530044895,0.6741061897874383,0.030527392785274547,0.030527392785274547,6.462738088782686
