,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.058601088613382,1.1235399679669194,0.9731150650487183,1.4860691887249364,2.513786126250464,0.6761252314324487,3.0316974943683004,1.5850054373542266,2.9411795466938826,0.6761736077449643,0.6077690292915834,1.4699617993335123,2.818020380651493,0.5718692362248632,-6.217587970395546,-6.217587970395546,0.5181323308662955,0.5181323308662955,0.017304270782889805,0.017304270782889805,7.312860094347798
1,1,0.88514880769841,2.032138365133309,1.5738078666828461,0.6852473853879213,2.449736579278486,0.06470049527088562,0.46667028197784455,1.4560680657125282,2.477534183830504,0.7409112809516796,1.3141494357488757,1.4324655400202442,1.2677991384182556,2.415297057956459,-5.69168562376236,-6.217587970395546,0.47430713531352997,0.5181323308662955,0.0034078543652162935,0.017304270782889805,5.7496221121318385
2,2,0.15709716519455674,2.9569789849544073,0.7020542703238074,0.0767340696058385,0.1782007433198125,0.9479954135372232,2.4275576635666787,2.11724399944681,0.7174969887334443,0.5659954887941521,2.2437713752482837,1.6307785672204844,1.7492876454920827,1.2414707126666382,-6.521700133172185,-6.521700133172185,0.5434750110976821,0.5434750110976821,0.001639291069068575,0.017304270782889805,5.4744004255933945
3,3,1.4210278764194633,0.5788035826610162,2.487506030916129,1.1199845137055062,2.760067404803939,1.8261234082154782,0.7056499877388219,1.827499695743762,1.7060328316180342,2.11576183662285,0.20353171630818911,1.8806447505138686,2.997644243534261,0.9985431726457362,-7.514800907567926,-7.514800907567926,0.6262334089639938,0.6262334089639938,0.08456856833255129,0.08456856833255129,6.294644202795652
4,4,0.8158361532696125,0.5492155553179696,2.4487766846793684,0.36389540547973964,2.23406989338459,0.43573609733701724,0.32521433416008483,2.842838596267052,1.2686270976302334,3.0445420746533527,0.8505933361561892,1.5837772575137106,2.604570077517485,1.9731805117339212,-6.376663614934275,-7.514800907567926,0.5313886345778562,0.6262334089639938,0.03240207592788383,0.08456856833255129,8.146783171777201
5,5,1.4660223251367266,1.2175964934213883,0.4567624644991328,1.4994463313207016,1.5667434148796902,1.1999884167820398,1.2698370291574828,0.4200049548292535,0.2890828648340549,2.7700050478619866,0.7080149752231513,1.0505043359702582,0.36708518078769536,0.16049735786640063,-7.278863277434339,-7.514800907567926,0.606571939786195,0.6262334089639938,0.0011214908426244138,0.08456856833255129,5.035627367733646
6,6,2.389261890705283,2.880769814711054,1.5252952226601093,3.12315869169612,0.2402379954631384,2.066210642292331,0.04396998868945334,2.1710879976960777,0.7749312791789177,2.2489365888052157,0.8879085544658686,1.79709003836251,1.3917305565440268,1.7683241408865789,-7.81716359722406,-7.81716359722406,0.6514302997686717,0.6514302997686717,0.0077239143404433655,0.08456856833255129,4.334777494547872
7,7,0.03069790758835733,2.4224137412984614,0.8261918280916152,2.958372926003486,1.399639439798501,0.99897396794493,0.591288250982225,0.7792693460580852,2.677067946319106,2.9553124953941827,1.2536508551075793,0.3932160462694181,1.1007743427066707,0.6249527227042607,-7.026132737397853,-7.81716359722406,0.585511061449821,0.6514302997686717,0.02949852419991069,0.08456856833255129,5.211809616521393
8,8,1.3202384505601574,2.5925088216944596,1.0527279514767716,1.9432307034378407,0.5999723128440031,1.4052589953978922,2.247573262937931,0.1075803424820918,0.03465623540813301,0.13318112355178324,2.860382949086107,1.6651610775855443,2.574626674845164,2.2813108668061446,-6.31611987834685,-7.81716359722406,0.5263433231955709,0.6514302997686717,0.007959301913657946,0.08456856833255129,5.946110412301763
9,9,1.618485644627227,1.9027656708613263,0.010357626127007302,2.8370993774855906,1.9781253477643521,1.0557236943493478,2.692744455108733,1.865779525153101,2.6184598734328857,0.6318133160316424,2.6054910987451327,2.680025340540989,1.2116335287052975,1.8556117571880124,-5.994142496727365,-7.81716359722406,0.4995118747272804,0.6514302997686717,0.004453358093754709,0.08456856833255129,5.5596730839287645
10,10,2.4385897604848505,2.0539566228875556,0.9632525743997643,0.6611925544072226,0.9593644218427347,1.1547864290241294,2.5917533827299026,0.02628751791004036,2.549552144837693,3.030942503740314,2.576767170940426,2.956513113546953,2.934323392246977,1.715521327482434,-6.442108456548846,-7.81716359722406,0.5368423713790705,0.6514302997686717,0.013642338655059798,0.08456856833255129,4.589734087978371
