,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,-8.515018280343982,-8.515018280343982,0.7095848566953319,0.7095848566953319,0.036786942709413746,0.036786942709413746,4.421235979845264
1,1,0.7051921986328915,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,-8.515018278000488,-8.515018280343982,0.7095848565000407,0.7095848566953319,0.036786942894389864,0.036786942894389864,4.421236015825855
2,2,0.7051921837317303,2.7367789081695317,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,-8.515018271246502,-8.515018280343982,0.7095848559372085,0.7095848566953319,0.03678694194131691,0.036786942894389864,4.4212359676701425
3,3,0.7051921837317303,2.7367788932683705,0.6573602031183963,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,-8.515018257702618,-8.515018280343982,0.7095848548085515,0.7095848566953319,0.03678694313145327,0.03678694313145327,4.421236079685727
4,4,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.886715185707006,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,-8.51501826556412,-8.515018280343982,0.7095848554636767,0.7095848566953319,0.036786941560711314,0.03678694313145327,4.42123597143339
5,5,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395049056621057,1.925732586944567,2.408511416680462,1.6334739623117116,-8.515018283005219,-8.515018283005219,0.7095848569171016,0.7095848569171016,0.03678694330715511,0.03678694330715511,4.421235994811866
6,6,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.9257326018457281,2.408511416680462,1.6334739623117116,-8.515018175035193,-8.515018283005219,0.7095848479195994,0.7095848569171016,0.03678693755103526,0.03678694330715511,4.42123615383106
7,7,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511431581623,1.6334739623117116,-8.515018291182036,-8.515018291182036,0.709584857598503,0.709584857598503,0.03678694300055661,0.03678694330715511,4.4212359509842685
8,8,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739772128728,-8.515018252967543,-8.515018291182036,0.7095848544139619,0.709584857598503,0.03678694601370126,0.03678694601370126,4.421236173883386
9,9,0.6842576164901054,2.6555105880920182,0.4551035978254085,2.7546858202441413,1.5632778677641885,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618053385863,-8.515018291182036,0.5703015044488219,0.709584857598503,0.02091301712018851,0.03678694601370126,5.713739941647411
10,10,0.6842576313912666,2.6555105880920182,0.4551035978254085,2.7546858202441413,1.5632778677641885,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618042378741,-8.515018291182036,0.5703015035315617,0.709584857598503,0.020913016618667613,0.03678694601370126,5.713739943466528
11,11,0.6842576164901054,2.6555106029931794,0.4551035978254085,2.7546858202441413,1.5632778677641885,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618044935637,-8.515018291182036,0.5703015037446364,0.709584857598503,0.020913015378479217,0.03678694601370126,5.713739935357687
12,12,0.6842576164901054,2.6555105880920182,0.4551036127265697,2.7546858202441413,1.5632778677641885,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618110413895,-8.515018291182036,0.570301509201158,0.709584857598503,0.020913018897964,0.03678694601370126,5.71373993866743
13,13,0.6842576164901054,2.6555105880920182,0.4551035978254085,2.7546858351453025,1.5632778677641885,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618067696658,-8.515018291182036,0.5703015056413882,0.709584857598503,0.02091301667723424,0.03678694601370126,5.713739975412871
14,14,0.6842576164901054,2.6555105880920182,0.4551035978254085,2.7546858202441413,1.5632778826653497,0.9850032063286851,2.505328367182721,1.388918682656165,-6.843618059892522,-8.515018291182036,0.5703015049910435,0.709584857598503,0.0209130176218087,0.03678694601370126,5.713739959481622
15,15,0.6842576164901054,2.6555105880920182,0.4551035978254085,2.7546858202441413,1.5632778677641885,0.9850032212298463,2.505328367182721,1.388918682656165,-6.843618031438063,-8.515018291182036,0.5703015026198386,0.709584857598503,0.02091301897579387,0.03678694601370126,5.713740056666943
16,16,0.6842576164901054,2.6555105880920182,0.4551035978254085,2.7546858202441413,1.5632778677641885,0.9850032063286851,2.5053283820838823,1.388918682656165,-6.843618060481876,-8.515018291182036,0.5703015050401563,0.709584857598503,0.0209130177898723,0.03678694601370126,5.713739978600138
