,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9027340644435171,1.510758843722088,-7.709739561391308,-7.709739561391308,0.6424782967826089,0.6424782967826089,0.006198672839005885,0.006198672839005885,4.161650919393161,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.2558389312088587,2.4685250428762404,-7.165017533772505,-7.709739561391308,0.5970847944810421,0.6424782967826089,0.01811951960609888,0.01811951960609888,5.746182298922385,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.16256974840301153,0.5937540473750134,-6.56628865114723,-7.709739561391308,0.5471907209289358,0.6424782967826089,0.0014560463675836887,0.01811951960609888,4.523353924056529,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.612655230417017,0.059558166395753384,-6.858761395082472,-7.709739561391308,0.571563449590206,0.6424782967826089,0.0013875251473126076,0.01811951960609888,4.085846349784319,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.8162257110459598,2.8419224093454325,-9.380015816654119,-9.380015816654119,0.7816679847211766,0.7816679847211766,0.04626345304808163,0.04626345304808163,3.014543732540133,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.0041764147958625,1.7830403333671196,-6.077085686510497,-9.380015816654119,0.5064238072092081,0.7816679847211766,0.0005739005339042552,0.04626345304808163,4.030129326678306,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.7086508419368887,0.7135743375312822,-7.447827627857632,-9.380015816654119,0.6206523023214693,0.7816679847211766,0.006145909114398288,0.04626345304808163,4.754483573313664,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.3167810655006922,2.5361184824411236,-7.619995954088775,-9.380015816654119,0.6349996628407313,0.7816679847211766,0.024039270825522187,0.04626345304808163,4.4743880279911465,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,3.096186221442615,1.9686295063561432,-7.1853362986951055,-9.380015816654119,0.5987780248912588,0.7816679847211766,0.0019543667139637357,0.04626345304808163,3.8915153620758574,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.5926793505875616,0.9787491821448038,-8.421194455355048,-9.380015816654119,0.7017662046129206,0.7816679847211766,0.04255169937195079,0.04626345304808163,4.852802557861992,100.00000000000004,55.29414872718111,0.9687318672504664,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.4762653549972889,3.1415890977162904,-7.500038654450505,-9.380015816654119,0.6250032212042088,0.7816679847211766,0.003906433474705489,0.04626345304808163,3.749972587568614,100.00000000000004,55.09304026090569,0.8719847861235877,1.8672464200924576e-06,0.00785549672211881,23,0.22957205772399902,1.8725807666778564,0.2174825668334961,2.3196818828582764
11,2,0.01,3.141592653589793,-7.499999999999999,-9.380015816654119,0.6249999999999999,0.7816679847211766,0.0039062499999999935,0.04626345304808163,3.750000000000007,100.00000000000004,54.802183837201476,0.7928848069668656,0.00015052018588487744,0.00846055511806301,19,0.2216963768005371,2.0329322814941406,0.31731438636779785,2.5719854831695557
12,3,0.01,3.141592653589793,-7.499999999999999,-9.380015816654119,0.6249999999999999,0.7816679847211766,0.003906249999999994,0.04626345304808163,3.750000000000007,100.00000000000004,54.53656444818238,0.7268817351192305,0.00024080758252445258,0.008916455916700138,19,0.21547532081604004,1.7361059188842773,0.2867553234100342,2.238372325897217
13,4,0.01,3.141592653589793,-7.499999999999999,-9.380015816654119,0.6249999999999999,0.7816679847211766,0.0039062499999999935,0.04626345304808163,3.750000000000007,0.6467711474900452,29.096717117452396,9.999999999999997e-06,0.0003684051338628036,0.007274304722954298,17,0.1756877899169922,1.758617639541626,0.2576577663421631,2.1920013427734375
14,5,0.8071069083202917,2.781289993117151,-9.442346478545234,-9.442346478545234,0.7868622065454361,0.7868622065454361,0.05157430085608926,0.05157430085608926,3.0281289801356195,0.6700859691063709,28.575028110017673,9.999999999999997e-06,0.0002229227842420158,0.00209141436238883,16,0.18054890632629395,1.935190200805664,0.285383939743042,2.401165246963501
15,6,0.8466385513563028,2.8100260152912626,-9.259109069803554,-9.442346478545234,0.7715924224836295,0.7868622065454361,0.04687081653502631,0.05157430085608926,3.2916026144021373,0.5873844624251313,29.05818470771734,9.999999999999997e-06,0.0007116811716534095,0.0035396174934361414,19,0.20427536964416504,1.9136285781860352,0.3547537326812744,2.4727120399475098
