,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.211625882060272,2.861963237533261,0.18204184548258182,1.04733794702801,1.0901957314159025,2.0170162420604894,0.995505754465382,0.7358076063280646,3.1322839065646604,1.8852986249512498,1.9891920806535004,0.4264518592648737,2.6466726085674703,0.21001270999302893,2.886542983414301,0.041577482700051696,0.9729141696972847,2.4128244650638617,-6.888575567380964,-6.888575567380964,0.5740479639484136,0.5740479639484136,0.0003110720041764928,0.0003110720041764928,5.23946495454102
1,1,1.3649048068561014,3.015242160204833,0.33532077157873474,0.7353332196917572,1.2434746556915697,2.1702951648272926,1.1487846829928812,0.8890865304507669,0.15397017543160652,2.0385775499977523,2.1424710088409835,0.5797307872213777,2.3346678768839872,3.0296006281395673,2.574538261219505,2.861165412189555,0.6609094446148911,2.100819737240318,-7.552392415677904,-7.552392415677904,0.6293660346398253,0.6293660346398253,0.03280772853719865,0.03280772853719865,4.845880332490381
2,2,0.5644342865861314,0.8169480445833861,2.666442904898558,1.6686317579771421,0.44300414287218026,1.3698246445573228,0.34831416272291116,1.822385068419113,1.0872687132979773,2.9718760879660984,1.3420004960215943,1.5130293251897238,1.5341973569310563,2.229130115739192,1.7740677412665742,0.6628712969871222,2.992031578251753,3.034118275525703,-6.73734937434532,-7.552392415677904,0.5614457811954433,0.6293660346398253,0.009493657719111096,0.03280772853719865,4.6614322607147685
3,3,2.802006461975557,1.6707070931474048,0.3886092991338368,0.7746112807196719,2.680576318261606,0.4758041663569552,1.2020732178965885,2.6761441245356874,1.9410277619639713,2.0778556032580475,0.44798001782122676,2.3667883738557176,0.6401768787306887,1.3351096375388247,0.8800472630662066,1.5166303530017216,2.09801109270278,2.1400977982682328,-7.843428099146428,-7.843428099146428,0.6536190082622023,0.6536190082622023,0.008589532752104178,0.03280772853719865,4.485123138443946
4,4,1.9581974667732693,0.826898097736118,2.6763929572103677,2.472975744211242,1.8367673230593182,2.763587824642485,2.9004376812811348,1.2429159343304408,1.0972187665526845,1.2340466079537846,2.1463444813127968,0.933560183650471,2.3385413422222587,3.0334741010303947,2.5784117265577766,0.08340216279647471,0.6647829026045573,1.2962888029639699,-7.115702823586694,-7.843428099146428,0.5929752352988912,0.6536190082622023,0.001210671806780396,0.03280772853719865,3.9545468217083837
5,5,1.406687683148313,2.392464616332834,2.1248831736873868,1.0784977706957142,0.27074118806624115,1.1975616896349683,1.3344115462211639,0.6914061510022764,2.6627852851494005,0.6825368243288283,0.5803183462528259,2.499126702194733,1.78703155899607,2.4819643178042057,1.0123855914978057,1.648968681340737,0.11327311927639293,2.861855321560686,-6.832296522243058,-7.843428099146428,0.5693580435202549,0.6536190082622023,0.007816624306784451,0.03280772853719865,4.6437060302395565
6,6,2.50848331542098,0.3626676077797877,0.09508615982084144,2.1802934059628196,2.627603934039076,2.299357334686155,0.5596816400011895,3.048268900145491,0.6329882765963541,3.03939957254072,1.6821139851340006,1.7243967959603188,1.0123016545494912,1.7072344133576272,2.11418123037898,2.7507643202074714,2.4701358684196073,0.8320583130076395,-6.954049851756592,-7.843428099146428,0.5795041543130494,0.6536190082622023,0.013282403098367304,0.03280772853719865,5.705866378012864
7,7,2.1985523487150136,0.052736633521265334,2.916747839152112,1.8703624392568534,2.3176729614555303,1.9894263679801887,0.24975066731566842,2.738337927561945,0.3230573023378318,2.0506787759434264,0.6933931869637056,0.7356759992610498,0.02358085785022212,1.397303440672106,1.1254604322086854,2.440833353501505,1.4814150718223138,0.5221273387491172,-7.11390935570901,-7.843428099146428,0.5928257796424176,0.6536190082622023,0.01775737271536325,0.03280772853719865,4.903702633688731
8,8,3.025594886022253,1.0493728262663036,0.7817913709587521,2.8669986320018914,0.18271650061077538,2.8164689052874277,1.0767932046229076,0.6033814667171902,1.31969349508287,3.047314961004272,1.690029372024551,1.7323121917724758,1.0202170503616481,2.393939633417144,2.1220966172695306,0.13628323721895108,2.3084576088959405,1.3491698760563564,-6.7879689534608145,-7.843428099146428,0.5656640794550679,0.6536190082622023,0.007928039457662423,0.03280772853719865,6.508689909581044
9,9,2.727135572823059,2.875612512160629,2.6080310642016826,1.5616456643064238,3.015849840034564,2.5180095920882337,0.7783338914237137,2.4296211599601207,0.014340527387402205,2.748855639489662,0.3846764043290831,1.433852870257866,0.7217577288470383,1.0885866657216765,0.816743649574063,1.9625229238761366,1.0031046495158888,0.04381691667630449,-7.233842905170034,-7.843428099146428,0.6028202420975028,0.6536190082622023,0.007240257825369986,0.03280772853719865,5.196122746292559
