,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.340991773504616,2.041987896715705,-4.991079043646313,-4.991079043646313,0.4159232536371928,0.4159232536371928,9.320497068976622e-05,9.320497068976622e-05,4.742311574104672,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.583235830463124,3.1162781037321055,-7.500123050749293,-7.500123050749293,0.6250102542291077,0.6250102542291077,0.004363320397275545,0.004363320397275545,4.0558978374129,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.6382342820717586,1.4578960646137986,-8.662951303310992,-8.662951303310992,0.7219126086092493,0.7219126086092493,0.013757915826762064,0.013757915826762064,2.709964518051052,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.0115142685657632,2.4606191201834635,-7.0601720971368165,-8.662951303310992,0.5883476747614014,0.7219126086092493,0.016106129205968395,0.016106129205968395,5.786137898539806,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.868631991464214,0.4659782412565274,-5.427532865251062,-8.662951303310992,0.45229440543758853,0.7219126086092493,0.00019418937778903695,0.016106129205968395,4.7048820095623185,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.6669407845172861,0.800052749088004,-6.261477018531257,-8.662951303310992,0.5217897515442714,0.7219126086092493,0.011403161849170864,0.016106129205968395,6.782005891630867,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.1883453672854612,2.5813674137572535,-8.39672569700013,-8.662951303310992,0.6997271414166776,0.7219126086092493,0.01267124794688176,0.016106129205968395,3.180846827792294,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.267599696335631,0.2073762077476784,-6.931051345266976,-8.662951303310992,0.5775876121055813,0.7219126086092493,0.002086120547391815,0.016106129205968395,3.114540625934552,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.8986845519756153,0.9717038403441924,-7.487182181980571,-8.662951303310992,0.6239318484983809,0.7219126086092493,0.02123881748731677,0.02123881748731677,4.895631390337947,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.459628043254875,1.698288067110211,-6.017618243607323,-8.662951303310992,0.5014681869672769,0.7219126086092493,0.0003062009386265975,0.02123881748731677,4.2365692359730645,100.00000000000004,46.84400458484989,1.4152493648221536,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,1.630811514498311,2.9941750626402057,-7.516918742590177,-8.662951303310992,0.6264098952158481,0.7219126086092493,0.008537722567542282,0.02123881748731677,5.357998291572677,100.00000000000004,47.73571878286152,1.308274839914159,1.4816144258704389e-06,0.006185654787539506,10,1.0431861877441406,23.193246841430664,11.958850145339966,36.195393323898315
11,2,1.751404374275401,3.141592653589793,-7.499999999999999,-8.662951303310992,0.6249999999999999,0.7219126086092493,0.0039062499999999935,0.02123881748731677,3.750000000000007,100.00000000000004,48.56532780907866,1.2134536418888562,1.819278596875427e-05,0.009201642113261776,14,1.6821520328521729,24.364953756332397,17.001492738723755,43.04875445365906
12,3,1.999443514303407,3.1415884617010903,-7.500020000764387,-8.662951303310992,0.6250016667303656,0.7219126086092493,0.00390639282507573,0.02123881748731677,3.75002168402127,60.51292389002874,49.32041328205474,1.126040096807172,5.848322177379647e-06,0.00689624008984138,21,3.97884464263916,25.33431053161621,11.703322410583496,41.0166392326355
13,4,2.554734222984287,3.141591380125865,-7.500014656121401,-8.662951303310992,0.62500122134345,0.7219126086092493,0.003906321993192397,0.02123881748731677,3.7499907945646314,28.0715768625098,49.596355816451734,1.0259843938618152,5.5974149982206965e-06,0.008527044126995672,23,2.9688541889190674,21.50059747695923,10.541300535202026,35.01097512245178
14,5,3.141592653589793,3.141592653589793,-7.499999999999999,-8.662951303310992,0.6249999999999999,0.7219126086092493,0.003906249999999993,0.02123881748731677,3.750000000000007,23.969865964401116,49.90346767259214,0.9456347711125008,0.0009029311878187168,0.007895250807539604,19,3.5339484214782715,36.94895386695862,16.61327624320984,57.10607552528381
15,6,3.141592653589793,3.141592653589793,-7.499999999999999,-8.662951303310992,0.6249999999999999,0.7219126086092493,0.003906249999999994,0.02123881748731677,3.750000000000007,21.937051011246393,50.13301928430295,0.8759581782387759,0.0009854456291734292,0.004155635713064253,24,4.151683568954468,24.270767211914062,12.95121955871582,41.37381982803345
16,7,3.141592653589793,3.141592653589793,-7.499999999999999,-8.662951303310992,0.6249999999999999,0.7219126086092493,0.003906249999999994,0.02123881748731677,3.750000000000007,0.6330143890230102,32.93120013604361,9.999999999999997e-06,0.00043439979149031375,0.0010899036407220368,25,5.0096211433410645,29.037663459777832,13.695430278778076,47.74286150932312
17,8,0.20779035729489786,3.015623333500202,-8.199921924995543,-8.662951303310992,0.6833268270829619,0.7219126086092493,0.008433767561784138,0.02123881748731677,3.093449552959086,0.6015910449570567,29.2493216133085,9.999999999999997e-06,0.0005818669727130065,0.0067438302533303,11,1.2371563911437988,28.818970203399658,20.601767539978027,50.65798759460449
18,9,2.8655601977915204,1.3012298891726501,-9.083886695651369,-9.083886695651369,0.7569905579709474,0.7569905579709474,0.019544951308132448,0.02123881748731677,2.034912307397562,0.6022453594450902,27.943966785761898,9.999999999999997e-06,0.00033882676122983614,0.003054859183302891,16,4.904922008514404,28.349349975585938,11.330810070037842,44.585190296173096
19,10,2.72150499426852,1.273449036005793,-9.60104708484295,-9.60104708484295,0.8000872570702459,0.8000872570702459,0.033421739513769186,0.033421739513769186,1.5270502204269576,0.5923371877298574,27.64642912089222,9.999999999999997e-06,0.0006543789154588315,0.0028663719674283748,18,2.729142427444458,26.75772976875305,8.635000705718994,38.122008323669434
20,11,2.63465864696449,1.1648627565547733,-9.678076734197868,-9.678076734197868,0.806506394516489,0.806506394516489,0.04486391388427377,0.04486391388427377,1.921555891058432,0.6084791905808776,27.637420585877084,9.999999999999997e-06,0.0006184292158124427,0.0026831231444823626,13,2.130784511566162,24.982611417770386,8.100964069366455,35.214497327804565
21,12,2.643086005679052,1.2232906527149885,-9.78180512284891,-9.78180512284891,0.8151504269040758,0.8151504269040758,0.043451055227289336,0.04486391388427377,1.5399674744621308,0.6003055626133242,27.577286466137124,9.999999999999997e-06,0.0008989369653321185,0.004721598653732373,17,2.581637382507324,28.28200054168701,18.738561630249023,49.602319955825806
22,13,2.6270136096135785,1.2306400239658186,-9.77755783455384,-9.78180512284891,0.81479648621282,0.8151504269040758,0.04362592850284794,0.04486391388427377,1.5484160964588085,0.6152267051161365,27.703564896341142,9.999999999999997e-06,0.0004540990820328766,0.002300738284173967,23,3.3461568355560303,28.8414363861084,8.73976182937622,40.927494049072266
23,14,2.6421493747850437,1.230663866235977,-9.771705660930678,-9.78180512284891,0.8143088050775565,0.8151504269040758,0.04446636619520124,0.04486391388427377,1.547872122024117,0.6077891721853224,27.57817727820139,9.999999999999997e-06,0.0009138526375432983,0.0012579246199790068,24,1.6634819507598877,29.27409839630127,12.880343198776245,43.818065881729126
24,15,2.6226629184758403,1.213274091455313,-9.808722149987833,-9.808722149987833,0.8173935124989861,0.8173935124989861,0.04963788323271943,0.04963788323271943,1.6676776918829148,0.5706475489420286,27.159003366146884,9.999999999999997e-06,0.0005819952160304861,0.002589250784562261,31,4.0661890506744385,24.278555631637573,11.035258531570435,39.38013195991516
