,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.927355201471628,1.570543866499512,2.974037372507489,0.45473458537890266,2.631547765911802,2.053077089819976,2.7229052031971586,1.7319864492445671,0.7568590009253249,1.023881950537132,0.023679944716821666,1.5559985186433898,-7.830130809577427,-7.830130809577427,0.6525109007981189,0.6525109007981189,0.013587863017657197,0.013587863017657197,4.388262441084315
1,1,0.5254104140396341,0.8426986830515706,0.49465733978667115,1.8896516135077084,0.5580750878053913,0.9334241311957792,2.3564865490637086,0.5834585443545017,0.5471096160208009,0.142632845397904,2.468683971255371,2.023503014350384,-8.02381459876908,-8.02381459876908,0.66865121656409,0.66865121656409,0.007003190668902402,0.013587863017657197,3.519608550305435
2,2,2.4778686951627655,2.2800428451795027,1.5473588430236245,1.1892298689002851,0.27676744088483884,1.060084175357325,0.01076828507222416,1.456159862369098,0.21425021016271972,2.518072106330418,0.5917711761015689,3.040332848765164,-5.509599008262265,-8.02381459876908,0.4591332506885221,0.66865121656409,0.012821379656468391,0.013587863017657197,7.114887441396199
3,3,1.5020551097321342,1.256066533597936,1.7029590441780347,1.9785477224495434,0.3682915722039872,3.11462073195906,2.839416724249883,2.8386604215124893,2.245236678080964,2.06065265262566,0.13323137423481524,1.7928285982882024,-5.504011559900394,-8.02381459876908,0.45866762999169947,0.66865121656409,0.00043455945157982307,0.013587863017657197,6.842263100493188
4,4,3.025511758570744,2.0441475138004757,1.7911114645249273,0.5484415075510631,0.12326350623655413,1.615966580343047,2.677646476669603,0.8288179190707027,2.9318532298668707,1.6274722007994904,0.8479665425461388,2.609296697770096,-6.4497467497028005,-8.02381459876908,0.5374788958085667,0.66865121656409,0.0074763816376453365,0.013587863017657197,6.144721107675217
5,5,1.8025829128926418,0.959952663448768,0.7472530365646194,2.5902806061057166,0.5430696198216547,3.1392153442777966,0.8478153844175427,2.077553648334992,2.396211168154218,0.1975742425669318,1.7821161052555983,0.1781762403262459,-7.416120446024616,-8.02381459876908,0.6180100371687179,0.66865121656409,0.025390616514876545,0.025390616514876545,6.502565697962218
6,6,0.8885981749957155,0.6334513705249364,0.08535263475164201,0.15020627610570303,1.4876849896430886,1.9137026383074602,1.7783404271006775,1.2268853973119016,0.3479102588714662,0.5688438024506497,2.045552448613159,2.296843170849913,-6.95229952880605,-8.02381459876908,0.5793582940671708,0.66865121656409,0.013060763836316332,0.025390616514876545,6.766435405721516
7,7,2.674153469315155,2.517854138366594,0.6229635807414571,1.9398052978528972,1.1996607877119039,2.1683558332047954,2.530961911070817,2.92208438438207,1.1096746314148174,1.1748443924406884,2.2471435368966417,0.2416022415676069,-7.367823440167504,-8.02381459876908,0.6139852866806254,0.66865121656409,0.005068580526594922,0.025390616514876545,3.203488656589464
8,8,0.10594389105452029,2.9158694113803945,2.6314108901429067,0.9960666470444404,1.5705261202079412,2.979591021238824,1.7244830731860856,0.27383873609258735,2.976094030930041,0.9969623756203368,2.4994253081671607,2.534441024496604,-6.414095423597426,-8.02381459876908,0.5345079519664522,0.66865121656409,0.0010968127066517197,0.025390616514876545,6.144159488082067
9,9,1.230543567516638,2.5959815906205965,1.4092188982150933,2.338587791407616,0.9503285118843385,1.830692051232301,2.5732764846296785,2.9889165465876584,3.1099550290936255,2.6238517502869945,0.71981768724041,1.4811546034249774,-7.286643694724644,-8.02381459876908,0.6072203078937203,0.66865121656409,0.008814720344406772,0.025390616514876545,5.11768452066638
