,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.6823038613022057,1.7829083105916295,0.5206946789877811,0.5000359731725237,0.8085297020546945,1.5438238653263623,1.4334539911215705,0.7853774035312021,1.2330785429452333,2.3657240710877474,-7.151611905001996,-7.151611905001996,0.5959676587501663,0.5959676587501663,0.02980943636917247,0.02980943636917247,6.19894342441507
1,1,1.5386070306240818,3.123049672392434,2.312266649992187,1.021496598233461,0.7373880311122526,0.9416652786896557,2.7282491866994087,0.19082820861298155,2.5002199317524623,1.9988643812576778,-7.821852775048278,-7.821852775048278,0.6518210645873564,0.6518210645873564,0.04329324324531809,0.04329324324531809,5.023805398335753
2,2,1.3318638846385262,2.2961700417503814,0.4762053555754946,0.11791938955514936,1.5196400843296987,0.8093844431659621,1.6533929212972969,0.7571102779274823,0.6607592653379055,2.6525584209405815,-7.311007648364376,-7.821852775048278,0.609250637363698,0.6518210645873564,0.019496352816254253,0.04329324324531809,5.061438906703842
3,3,0.9191303452580251,2.8950785384542748,0.03981531593021015,0.8859798293766336,2.0309498360035283,1.8153294679504104,2.1571065836792553,1.866195721562174,1.3136253410206502,0.8104603429188749,-6.62075671628429,-7.821852775048278,0.5517297263570241,0.6518210645873564,0.02186701431397408,0.04329324324531809,7.168154367910297
4,4,2.9394103670421163,3.0085112683921427,0.5919599134774997,2.199649431811201,2.3558144950178197,1.8831922812048902,2.1907003400905296,2.6208917428202643,2.3285562753658873,1.6884973379907806,-8.227448007630295,-8.227448007630295,0.6856206673025246,0.6856206673025246,0.07205227312542169,0.07205227312542169,6.094856788798737
5,5,0.616049804958216,1.0796114285700833,1.6947390049225604,2.332630535737624,2.748109651029977,2.6722939147978915,0.06832356352748326,3.131940920975754,2.5643118297102077,2.072526265921746,-6.722497471492418,-8.227448007630295,0.5602081226243681,0.6856206673025246,0.022375748138936655,0.07205227312542169,5.1885064476348575
6,6,0.041425450651132456,2.861119041118303,1.5320089769947973,2.8501121683480983,2.4420016154543642,1.7637380047654108,0.33251259599209226,0.656193928919137,1.5434311526240154,0.40045248868030736,-7.555733777236856,-8.227448007630295,0.6296444814364047,0.6856206673025246,0.005455541256682741,0.07205227312542169,4.244752201809732
7,7,1.9960807315231759,1.912011606758533,0.8607114458650986,0.967834919876816,1.3324393906382874,1.2864249960933547,1.751285231308621,1.5653884951304695,0.9508496565463294,0.19542477928806323,-5.942020544974038,-8.227448007630295,0.4951683787478365,0.6856206673025246,0.005777230732011281,0.07205227312542169,6.060782598330128
8,8,0.0927690602479263,2.498801667840646,1.3447471133069253,1.1052914364843454,2.735717901508795,1.1055209893515126,1.5507770264011744,1.8339385505573118,1.2964505999111542,0.4634480928760236,-6.470140863815832,-8.227448007630295,0.539178405317986,0.6856206673025246,0.003926267791419393,0.07205227312542169,3.9406842453459276
9,9,2.089833536034436,0.533756348894131,2.649030696825113,3.0382635009017642,1.3067639979089474,3.0915999824089577,0.02782868501851321,2.9369537939163175,0.13491199583187385,0.7226341338370732,-6.905420978595282,-8.227448007630295,0.5754517482162734,0.6856206673025246,0.030140132892048414,0.07205227312542169,5.879831135419721
10,10,1.8400181366932276,0.332186375457562,1.1854089984120302,1.6957912501713157,0.33600411004130093,0.8570333649337849,2.8639341075761737,0.5127091023960368,2.2958584236505675,0.7117082688801938,-6.425412430731993,-8.227448007630295,0.5354510358943327,0.6856206673025246,0.004498134784407828,0.07205227312542169,4.9827642805167045
11,11,0.4471936308522908,2.1920406181086345,1.7101108154493796,2.1754805328836944,0.18149928636894774,2.6000313030033837,3.0326905047284627,1.0568025151611322,0.8353383606587745,2.084377886295773,-6.701558886003591,-8.227448007630295,0.5584632405002993,0.6856206673025246,0.01740234928752803,0.07205227312542169,6.81172772602806
