,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.323415170948508,2.6957415561833553,2.1973860062998503,1.210742066211483,3.0963652074786587,1.6053870548661173,1.0440528124891593,2.4585206131784645,2.269281437637664,0.17073553259741825,2.3775762909089657,2.3073669351931736,1.4929142014275794,2.407223550032698,1.7013825085697347,2.994284305530763,1.934894865286811,1.2433226893676705,-7.1392287593849275,-7.1392287593849275,0.594935729948744,0.594935729948744,0.0011578220046061282,0.0011578220046061282,4.445661109553704
1,1,1.4429143145646286,2.2242700486524027,1.2295956033085118,1.420115469105717,2.164722262601776,3.055596304863523,0.48895060179651106,0.6325076048141592,0.9687531938688047,0.1513161364395541,1.5559342112923638,0.5556857328878615,2.1039657625247745,2.7706890175201186,3.0424080868755397,2.569563208116545,1.6754709062378033,2.644598062819362,-6.922389694768274,-7.1392287593849275,0.5768658078973562,0.594935729948744,0.01008271271886631,0.01008271271886631,7.153989344344026
2,2,1.3005919742576437,0.9747326936375529,1.79919544471821,1.7554028786808458,1.8823688911875367,2.2886110378830598,1.7490876365077506,2.0912693681428083,1.5418711182814018,2.4378292968554085,2.189175396386438,1.6402271572502243,0.6538561574052671,1.00844780886453,2.1755393562514964,1.5433366945312421,3.0062419879486475,0.8779495306872561,-7.116756634053617,-7.1392287593849275,0.5930630528378015,0.594935729948744,0.027099244193994967,0.027099244193994967,4.914592803321831
3,3,2.798340091904433,2.07058460022443,2.839391326173969,2.9973554317167657,0.7384567376343212,0.7661153838198662,1.5009847810915802,2.6043597689259217,0.880986001476353,3.027863777943991,0.2426301217885074,2.0052461008938938,0.6017169324038273,2.153005117043413,1.8281350741753652,0.583566692982266,1.3348503725340224,0.7030135346106445,-6.69271346721224,-7.1392287593849275,0.5577261222676867,0.594935729948744,0.002034904435615997,0.027099244193994967,4.302098356055247
4,4,0.8687245051695193,2.6096037834454053,2.1869430708643955,1.3589621332569615,2.081856987903408,1.1553338547676129,0.11662996763231015,1.5744909754959842,1.4334960329070219,1.550991242055908,3.0478568772632495,0.18608380472174724,2.540791869225937,2.8175204070875797,3.0089485616881513,2.37820878336902,0.861804877054488,0.95162720118286,-6.330080721258857,-7.1392287593849275,0.5275067267715714,0.594935729948744,0.01435416020841151,0.027099244193994967,5.820230611632724
5,5,2.343882653246855,2.4981799098730857,0.591673437013733,2.2832216708460766,1.8110808038556896,0.8953097689800608,0.31650723817758086,1.078557127313668,1.2327793483998322,0.6258114606243811,0.39493937123443335,2.49203773808973,2.4416220726120392,2.923370741873995,1.3147780209095488,0.1822944046932491,0.8070204279850668,0.18939247353051947,-6.638137940946673,-7.1392287593849275,0.5531781617455561,0.594935729948744,0.003177421115960066,0.027099244193994967,5.272275131980805
6,6,0.36688731686312304,2.137219541133962,0.9568220682435472,2.763223180566941,0.7607633566783369,0.631070958840983,2.4409910710405964,1.7727285894432268,0.40893123212638915,0.8896497254828669,2.6674957296538544,2.2625483069212353,2.2547174972326705,1.7483505588204127,2.282254672111815,1.9443523734725572,2.228411799217241,2.82317376055998,-7.818686654444385,-7.818686654444385,0.6515572212036987,0.6515572212036987,0.03668151643525815,0.03668151643525815,5.17586548593421
7,7,1.3366031607256579,0.45450218768660866,0.43754319877356607,0.28143244626522645,1.2696720607879821,0.43402812814195335,0.8297625410887118,1.3471142371621725,2.4019711952873215,1.287973914720438,1.534651358851753,0.6609716240052378,2.804493863268065,1.1624872723135171,1.8021178303068708,2.187124502799619,2.57294180008975,1.8578476948947422,-7.400371995831239,-7.818686654444385,0.6166976663192699,0.6515572212036987,0.006045705592371757,0.03668151643525815,5.5569750799063655
8,8,2.263289257544483,0.8771580321864555,1.9042620141259874,2.0071374685323486,0.74442301885781,2.6540965560825454,2.545074502239517,2.8429584680946265,2.9725476987151627,2.758107295149288,1.797172931597987,0.9384068290386445,1.6240549135408964,1.737645626188564,0.7476598255369056,2.800252592748031,2.6323826772795678,0.35417187984162335,-6.532382084470017,-7.818686654444385,0.5443651737058347,0.6515572212036987,0.009710381450743166,0.03668151643525815,5.993205267499135
9,9,0.9153283397039618,1.1787999010709296,0.8426239512354888,1.8951422679814214,1.9586031063694702,2.8552353771195857,1.7501838413546846,1.6006808874549157,2.79684415950093,3.0675125273089865,0.5849508510172006,0.4148410593520653,0.1800654283188141,0.5558370249663485,0.9558735703920229,1.0344191058991923,2.3533316603352525,3.0134173566244207,-7.902386549309831,-7.902386549309831,0.6585322124424859,0.6585322124424859,0.0341512726375736,0.03668151643525815,4.147723095309658
