,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.9900481669396375,2.488830396656279,0.6072633961527938,1.126501289309074,2.03363180083827,2.472620624748518,1.1614338576092749,1.083727743477976,2.340593181700258,0.7752557698915454,1.9775360837182285,2.0163380260483934,1.5716432885250982,0.27917749654074253,0.7911451055892316,1.5227963921310774,0.35184080814637175,1.3864474307793515,-6.802021215797011,-6.802021215797011,0.5668351013164176,0.5668351013164176,8.940013366594098e-05,8.940013366594098e-05,4.652546364343664
1,1,2.3679914418778356,0.6121423469855732,0.05444561470861964,0.7888998012416641,2.582054117609866,0.2832252971261604,3.0220170152192374,0.6525050777307136,0.6768270410443228,0.3446272846419649,0.9374714615975405,0.3652024923353525,0.32807295386657653,1.0869188527191103,0.21198387843947564,0.3021108333729794,0.7098693997395696,2.4984941707663477,-6.046036888743842,-6.802021215797011,0.5038364073953202,0.5668351013164176,2.544083762653793e-05,8.940013366594098e-05,5.973671490514448
2,2,2.1997096085238477,0.7532140591723944,0.023480910193879545,0.42377440987173776,0.3614758765246626,2.300701895574691,2.2961942651172498,1.6518162307056845,0.9391305452188854,1.2983722624733691,0.34794480458682764,1.3002189873043508,0.3631242123473317,0.4136125659521608,1.352979701162481,2.680041705452468,2.9757565541339166,1.4253573667746475,-8.783854056016787,-8.783854056016787,0.731987838001399,0.731987838001399,0.003075531470401599,0.003075531470401599,3.3352404983775017
3,3,2.6511516556185515,1.1723101829295524,1.9201962147126137,1.0958523302113838,2.758990531793059,0.01111961298639641,1.821532152723762,1.8806367912986717,0.6462143613235019,1.1992647669771244,2.3586634790963275,1.046112859889277,1.4701901759971057,0.07610584037747992,2.880688191936833,1.1946120307039116,0.6551965955782731,2.035691646948564,-7.320489871943515,-8.783854056016787,0.6100408226619596,0.731987838001399,4.339767963809077e-05,0.003075531470401599,5.238839008604401
4,4,3.0929458366087528,1.3224566000028126,2.0284373503011603,0.868248977378045,2.8443636197515842,1.731168266686895,0.713295076106011,0.6629350089763938,1.2796974031528363,0.18904208144905166,0.8770664405218447,2.8965598599121294,0.38176354036411575,2.8428660872429257,2.069107661653189,2.2774477960989388,0.2296512207332757,1.7135795753838745,-7.192072417587971,-8.783854056016787,0.5993393681323309,0.731987838001399,0.009333272262401323,0.009333272262401323,5.350065621242358
5,5,3.052887479384416,0.9865340407233876,1.0284046689490292,3.1415828663888616,0.9442535197607457,0.2956219953024166,0.69001833970968,0.851526620151167,1.962619144242539,1.6410579748700203,0.6025016228684815,0.157212682351223,0.2959447028086635,2.946067451966348,1.1602635276302857,2.1687813656431025,1.0522084621073449,2.9860951257341144,-8.131212170843389,-8.783854056016787,0.6776010142369491,0.731987838001399,0.01737836343703262,0.01737836343703262,3.1388599248063684
6,6,2.935587350148075,3.021246922365963,3.0295016315935044,1.5493835220809862,0.7819245166324208,1.6752086393289773,1.1577975900289115,1.79594713671487,0.5568455424448928,2.4835771047318644,1.6442597575240785,1.4790915298807985,0.9655212572162847,2.198429221454159,1.728625446752598,2.1124165906722885,0.39993702105984785,0.2844508687366052,-7.020640587437813,-8.783854056016787,0.5850533822864844,0.731987838001399,0.008078842810886229,0.01737836343703262,5.164647651211929
7,7,0.5414523553035755,1.4244439827356234,2.3345853862333925,0.05334062825848873,0.7701141032003095,0.6068613202516412,1.5597138586334258,0.9098750529311543,0.5050755857622087,1.0870666714625519,2.1902689773633246,3.037503036300799,2.6616522265910953,2.7522716971416763,1.0106856720899366,0.7533292372223284,0.29939736377208703,1.700547126095463,-6.051486729488698,-8.783854056016787,0.5042905607907248,0.731987838001399,0.006946715582286141,0.01737836343703262,5.925824813944082
8,8,2.264781551660836,2.9050482471712886,0.5284204267005612,2.2940281787221446,3.136124143630634,1.2665009284687547,0.5534398256344712,2.369739761991891,0.20831054506343172,0.9564995637941379,0.6177754285834868,2.796107457434309,2.8313383027094114,2.6670222905286645,2.2390972984828026,3.031668930438351,2.7780169667315393,2.334453406689128,-8.159393644493019,-8.783854056016787,0.6799494703744182,0.731987838001399,0.02647146078740431,0.02647146078740431,4.791156127296915
9,9,2.211491445355231,1.2421479238364315,2.898473386126785,0.44363545202070154,1.4686620959184598,0.5709580336799807,0.946230325239234,1.5151686886155233,3.087240273019433,1.7508442676331213,2.049911200439494,1.6020219904535806,1.8076623037906632,3.0971330410277593,2.2303988968399624,0.05118598637545757,0.3915752781532662,1.8136778469842356,-7.062403367869865,-8.783854056016787,0.5885336139891554,0.731987838001399,0.030735803715209384,0.030735803715209384,5.072764777107352
