,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.1206252604123126,3.0376900219901906,2.744094530249996,2.0745115022275544,0.5046049875208996,3.133011631439673,-9.248326066476341,-9.248326066476341,0.7706938388730284,0.7706938388730284,0.03916334361308003,0.03916334361308003,2.8293503535287243
1,1,0.6574895639570321,0.2893103106434989,1.820877888947037,2.8419214726598696,1.6131492118528103,0.5986857867524743,-7.536675397434507,-9.248326066476341,0.6280562831195423,0.7706938388730284,0.04773990129986479,0.04773990129986479,7.448286691966636
2,2,2.3598372044370044,2.972512446109029,2.502863567576128,2.407739751427282,3.135164896694473,2.1011546983543643,-8.893611554096578,-9.248326066476341,0.7411342961747148,0.7706938388730284,0.08221876516256024,0.08221876516256024,4.407812184963063
3,3,2.625086707875834,1.8544889484720328,1.264137756695924,1.5404141441473989,0.6749617976828372,1.439371560782578,-4.826772228536754,-9.248326066476341,0.4022310190447295,0.7706938388730284,2.737432130598855e-05,0.08221876516256024,2.869821582577938
4,4,3.0107187164351075,0.4767780063213487,0.5378639415852191,0.7124262026588949,1.1208768766539627,2.9757318278618383,-5.875594067349508,-9.248326066476341,0.4896328389457923,0.7706938388730284,0.0040674515253373705,0.08221876516256024,6.868895150954849
5,5,2.743879574178905,0.5549486651897311,1.6941927259383385,2.6187512561618775,2.3338584731558703,1.1085026531896738,-5.869164231220119,-9.248326066476341,0.48909701926834326,0.7706938388730284,0.006206827344858182,0.08221876516256024,8.260152268111177
6,6,2.205458378965663,0.9649469683159296,2.3890507754817016,0.11810764755652947,0.8057775651800125,2.471456249045311,-8.006126075243271,-9.248326066476341,0.6671771729369392,0.7706938388730284,0.019991123460547395,0.08221876516256024,3.0630185344616763
7,7,2.0574047594776994,1.147890782803369,0.5228296045529641,0.019284381494327762,2.830209945919188,2.8515251003083644,-7.58636833873574,-9.248326066476341,0.6321973615613117,0.7706938388730284,0.015139010812588968,0.08221876516256024,5.346118620099219
8,8,2.9301758826000484,1.6892546252300809,1.197618051147708,2.8703228270093097,0.7092250715136741,3.007288532965319,-5.700418215471518,-9.248326066476341,0.4750348512892932,0.7706938388730284,0.00023856855603107352,0.08221876516256024,3.8037600297031062
9,9,1.4359354001548745,0.20415888992860087,2.6545720769694836,0.6776077846253901,2.6091592481684263,0.9218867193970628,-5.407336095415943,-9.248326066476341,0.4506113412846619,0.7706938388730284,0.00045139346126165633,0.08221876516256024,5.843059907067598
10,10,2.7743775097968126,2.7565506973295903,3.1240300613227645,0.8656131181985284,1.2777760032314165,1.7112518319567387,-4.711573439575369,-9.248326066476341,0.39263111996461403,0.7706938388730284,3.68596725736768e-05,0.08221876516256024,3.7774914007494367
11,11,1.6972082187955664,1.2905922380389363,2.3169661249054827,2.5411745127900627,1.2003010566907135,2.7816070985528305,-5.244340355615171,-9.248326066476341,0.43702836296793096,0.7706938388730284,0.0022749898633031207,0.08221876516256024,4.834658662976224
12,12,1.5123154318310708,2.882463102850692,0.27250429834968815,1.8630060563942323,0.8469084888397965,1.3911158431306079,-9.018055539610701,-9.248326066476341,0.7515046283008918,0.7706938388730284,0.020124442924089114,0.08221876516256024,2.450225663066689
13,13,2.677198752722316,0.15620164688491145,0.8380935003494717,1.9809731342302186,0.12205208067079742,0.8348137481369802,-4.021212712424573,-9.248326066476341,0.3351010593687144,0.7706938388730284,0.00011444943650764199,0.08221876516256024,5.048178397816972
14,14,0.7772008146534031,0.13515045762700995,0.6107013557277166,0.23364950799187567,2.4652878509642515,1.9214947035868737,-9.011503124633352,-9.248326066476341,0.750958593719446,0.7706938388730284,0.040191374534821064,0.08221876516256024,3.3490354752919274
15,15,0.3025003240984907,2.597835829150912,1.8923641705549885,1.428344773266404,0.45058732024233916,0.39320315761610747,-5.9126640966265365,-9.248326066476341,0.4927220080522114,0.7706938388730284,0.001291386722073426,0.08221876516256024,5.1973433308078185
