,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935685118267813,-6.935685118267813,0.577973759855651,0.577973759855651,0.02828489861000824,0.02828489861000824,5.557579244211006
1,1,2.745225116113333,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935685115074689,-6.935685118267813,0.5779737595895574,0.577973759855651,0.028284898224886158,0.02828489861000824,5.557579214931664
2,2,2.745225101212172,3.0430748392941807,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356850218348125,-6.935685118267813,0.5779737518195677,0.577973759855651,0.02828489747840578,0.02828489861000824,5.557579383694154
3,3,2.745225101212172,3.0430748243930195,2.731963251575431,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356851297982,-6.9356851297982,0.5779737608165166,0.5779737608165166,0.028284898501103193,0.02828489861000824,5.55757919805496
4,4,2.745225101212172,3.0430748243930195,2.73196323667427,1.6724237986930042,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356852244504825,-6.9356852244504825,0.5779737687042069,0.5779737687042069,0.02828490065548597,0.02828490065548597,5.5575791284706995
5,5,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103370770808,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935685122429815,-6.9356852244504825,0.5779737602024846,0.5779737687042069,0.02828489865260604,0.02828490065548597,5.557579219170222
6,6,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569642663606857,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935685156387228,-6.9356852244504825,0.577973763032269,0.5779737687042069,0.028284898580687667,0.02828490065548597,5.557579160894626
7,7,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.3580530038654042,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356851344743164,-6.9356852244504825,0.577973761206193,0.5779737687042069,0.028284898832042674,0.02828490065548597,5.557579205110564
8,8,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005781560348,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935684999564253,-6.9356852244504825,0.5779737499636878,0.5779737687042069,0.02828489569372703,0.02828490065548597,5.55757937599229
9,9,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041759263279,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.935685150144911,-6.9356852244504825,0.5779737625120759,0.5779737687042069,0.028284898549028638,0.02828490065548597,5.557579174670501
10,10,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.5081282481735931,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356850548292215,-6.9356852244504825,0.5779737545691018,0.5779737687042069,0.028284897140001326,0.02828490065548597,5.557579162737454
11,11,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502684467035,1.7116636605996338,2.3928149947071096,2.2408669827996346,-6.9356851547732585,-6.9356852244504825,0.5779737628977716,0.5779737687042069,0.02828489860171961,0.02828490065548597,5.557579170957588
12,12,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.711663675500795,2.3928149947071096,2.2408669827996346,-6.935685234832362,-6.935685234832362,0.5779737695693635,0.5779737695693635,0.028284901547773425,0.028284901547773425,5.557579111645019
13,13,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928150096082708,2.2408669827996346,-6.935685154494401,-6.935685234832362,0.5779737628745334,0.5779737695693635,0.02828489864864591,0.028284901547773425,5.557579168364228
14,14,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,1.358052988964243,1.2700005632548736,1.6468041610251667,1.508128233272432,1.7491502535455423,1.7116636605996338,2.3928149947071096,2.240866997700796,-6.935685098645356,-6.935685234832362,0.5779737582204464,0.5779737695693635,0.028284898003256648,0.028284901547773425,5.557579261514206
15,15,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773465765316,-7.046773465765316,0.5872311221471097,0.5872311221471097,0.019334154861437806,0.028284901547773425,5.615650077865261
16,16,2.73185669188404,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773462072585,-7.046773465765316,0.5872311218393821,0.5872311221471097,0.019334154822512006,0.028284901547773425,5.615650069559692
17,17,2.7318566769828787,2.6393456818489325,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773473533058,-7.046773473533058,0.5872311227944215,0.5872311227944215,0.01933415449988611,0.028284901547773425,5.615650079273166
18,18,2.7318566769828787,2.6393456669477713,2.7802367009359243,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773480497834,-7.046773480497834,0.5872311233748195,0.5872311233748195,0.019334155784054213,0.028284901547773425,5.615650073575843
19,19,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971201436606,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773478601824,-7.046773480497834,0.5872311232168187,0.5872311233748195,0.019334155655653516,0.028284901547773425,5.61565006803896
20,20,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350949588698,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773466553217,-7.046773480497834,0.5872311222127681,0.5872311233748195,0.01933415475663579,0.028284901547773425,5.615650074107492
21,21,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528826068384484,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773476889359,-7.046773480497834,0.5872311230741133,0.5872311233748195,0.019334155367056075,0.028284901547773425,5.6156500706086945
22,22,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036158413319,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773473363147,-7.046773480497834,0.5872311227802622,0.5872311233748195,0.0193341552736881,0.028284901547773425,5.615650082471369
23,23,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328587329445,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773529253238,-7.046773529253238,0.5872311274377698,0.5872311274377698,0.019334155676138533,0.028284901547773425,5.6156500135804635
24,24,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617475311884,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.0467734193705285,-7.046773529253238,0.5872311182808774,0.5872311274377698,0.019334155098714882,0.028284901547773425,5.615650097797783
25,25,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344272234453,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715044887743,-7.0467735303231915,-7.0467735303231915,0.5872311275269326,0.5872311275269326,0.0193341569239318,0.028284901547773425,5.615650164551013
26,26,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019850120239898,2.1996761364430624,2.544482264134148,2.158715044887743,-7.046773423048585,-7.0467735303231915,0.5872311185873821,0.5872311275269326,0.019334154947373342,0.028284901547773425,5.6156500857224145
27,27,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761513442236,2.544482264134148,2.158715044887743,-7.046773422804533,-7.0467735303231915,0.5872311185670444,0.5872311275269326,0.019334155454332876,0.028284901547773425,5.6156501293333605
28,28,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482279035309,2.158715044887743,-7.046773426586339,-7.0467735303231915,0.5872311188821949,0.5872311275269326,0.01933415525821256,0.028284901547773425,5.615650106601073
29,29,2.7318566769828787,2.6393456669477713,2.780236686034763,2.116971186535445,0.7562350800577086,0.20528824578268365,1.4259036009401707,0.7730328438317833,1.7802617326300272,1.2425344123222841,1.9019849971228286,2.1996761364430624,2.544482264134148,2.158715059788904,-7.0467734407771205,-7.0467735303231915,0.5872311200647601,0.5872311275269326,0.01933415382723758,0.028284901547773425,5.615650033182185
30,30,2.7297826146502846,2.625087073939071,2.788293123530963,2.1413460709344894,0.7573059771164697,0.21668130409473785,1.431910684119734,0.7773515141821166,1.767200698913479,1.2572638847557642,1.8912511720693561,2.203296244566629,2.535132859269549,2.14503849799071,-7.269136978943749,-7.269136978943749,0.6057614149119791,0.6057614149119791,0.024728683850851668,0.028284901547773425,5.625003857909462
31,31,2.729782629551446,2.625087073939071,2.788293123530963,2.1413460709344894,0.7573059771164697,0.21668130409473785,1.431910684119734,0.7773515141821166,1.767200698913479,1.2572638847557642,1.8912511720693561,2.203296244566629,2.535132859269549,2.14503849799071,-7.269136978421294,-7.269136978943749,0.6057614148684412,0.6057614149119791,0.024728683948144137,0.028284901547773425,5.625003859803741
32,32,2.7297826146502846,2.6250870888402322,2.788293123530963,2.1413460709344894,0.7573059771164697,0.21668130409473785,1.431910684119734,0.7773515141821166,1.767200698913479,1.2572638847557642,1.8912511720693561,2.203296244566629,2.535132859269549,2.14503849799071,-7.269136987163323,-7.269136987163323,0.6057614155969436,0.6057614155969436,0.024728683404872345,0.028284901547773425,5.62500386394705
33,33,2.7297826146502846,2.625087073939071,2.7882931384321243,2.1413460709344894,0.7573059771164697,0.21668130409473785,1.431910684119734,0.7773515141821166,1.767200698913479,1.2572638847557642,1.8912511720693561,2.203296244566629,2.535132859269549,2.14503849799071,-7.269136993338905,-7.269136993338905,0.6057614161115754,0.6057614161115754,0.024728684783324108,0.028284901547773425,5.625003846162407
