,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.4507098322226635,0.6290691273425029,2.71254327670021,3.0896103361774374,0.52308715953064,1.8806065905599594,0.03814079744015556,1.2205837888155733,0.14829131300038376,3.0058474057287747,-6.5753397730014544,-6.5753397730014544,0.5479449810834546,0.5479449810834546,0.015933890152618903,0.015933890152618903,6.8439015274241655
1,1,0.7062290924565515,2.016181045944492,1.935702448299326,2.312769507577814,1.910199070150654,1.1037657647935524,1.4252527149269982,2.6076956929514807,1.5354032309601708,1.2613666671292505,-6.464486346855797,-6.5753397730014544,0.5387071955713164,0.5479449810834546,0.0074802562393754875,0.015933890152618903,5.86510427683379
2,2,1.280255026099484,2.5902069796894,2.509728382257025,2.8867954415355133,0.839972624513605,1.6777916987512518,1.999278648671906,0.7848755476911367,2.1094291647050785,1.835392600772183,-7.3404469403978645,-7.3404469403978645,0.6117039116998221,0.6117039116998221,0.02986286385920052,0.02986286385920052,5.9414170137910745
3,3,0.1295259306652048,1.439477884255121,2.875341044170902,0.12081544985959723,1.2055852873158914,0.5270626033169725,0.8485495532376268,1.1504882139993173,0.9587000692707994,0.6846635053379038,-7.867025209000271,-7.867025209000271,0.6555854340833559,0.6555854340833559,0.051211639651181674,0.051211639651181674,5.4012474284348855
4,4,2.1426821605499935,0.3210414605501166,1.3805524247786283,2.1339716793235493,0.08714886329202563,2.5402188332017612,2.4853535952045878,0.03205178997545154,2.5955041112377604,2.321467539854284,-8.803990189700848,-8.803990189700848,0.7336658491417373,0.7336658491417373,0.08030358468445173,0.08030358468445173,4.659675792592736
5,5,0.6321437450555953,2.4143371560790605,3.001606659718501,1.0956747213646756,1.7082030938348647,1.5019218752428876,0.9748151692060623,1.6531060205182906,1.5572071576759206,0.8109291138557586,-7.174709786410281,-8.803990189700848,0.5978924822008568,0.7336658491417373,0.005937595002669161,0.08030358468445173,4.545574039099073
6,6,1.0109053236247318,2.7930987343007043,0.6001363410217471,1.4744362999500054,2.4383254287279037,1.8806834538282173,1.3535767477751988,2.3832283554113296,2.287329496208468,1.5410514486468225,-6.944220324118451,-8.803990189700848,0.5786850270098709,0.7336658491417373,0.0228382634599084,0.08030358468445173,5.36459777109107
7,7,0.28854286859998823,2.0707362760163317,3.0093665364414903,0.7520738411999714,2.6728811194654067,2.115239147609051,1.5881324415560327,2.6177840461488326,2.521885186945971,1.7756071393843256,-7.441740495890619,-8.803990189700848,0.6201450413242182,0.7336658491417373,0.035206472114982526,0.08030358468445173,5.36866555965954
8,8,2.6136435240257896,1.2642442778523402,2.202874538379474,3.077174496625773,1.8663891208197312,2.859864030230849,2.3327573241778303,1.811292047503157,0.13491741597797557,2.520232022006123,-7.8119609998163995,-8.803990189700848,0.6509967499846999,0.7336658491417373,0.04215063775077346,0.08030358468445173,5.9929097331563455
9,9,1.865486056163306,0.516086809887881,2.0280021972641418,2.329017028763289,1.691516779704399,2.1117065628910012,2.157884982755787,1.636419706387825,2.5183525984006554,1.7720745509409854,-7.207807202659668,-8.803990189700848,0.600650600221639,0.7336658491417373,0.005165187547086504,0.08030358468445173,4.547373411245054
10,10,1.3218092082372748,1.7379117519904759,1.4843253551355444,1.785340180837258,2.913341722016492,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-5.392852091137415,-8.803990189700848,0.44940434092811793,0.7336658491417373,0.0004624839856106268,0.08030358468445173,7.269417320072549
11,11,0.19198705492336843,1.7379117519904759,1.4843253551355444,1.785340180837258,2.913341722016492,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-7.564007633995678,-8.803990189700848,0.6303339694996398,0.7336658491417373,0.010559864939917467,0.08030358468445173,4.644661479277062
12,12,0.19198705492336843,1.2488132951317328,1.4843253551355444,1.785340180837258,2.913341722016492,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-7.039105806634965,-8.803990189700848,0.5865921505529138,0.7336658491417373,0.005732982205758403,0.08030358468445173,4.708910034156595
13,13,0.19198705492336843,1.2488132951317328,2.3336130429453075,1.785340180837258,2.913341722016492,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-4.536309351568811,-8.803990189700848,0.3780257792974009,0.7336658491417373,8.6583522260947e-05,0.08030358468445173,6.155973018191759
14,14,0.19198705492336843,1.2488132951317328,2.3336130429453075,2.64600287843343,2.913341722016492,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-10.859328530313155,-10.859328530313155,0.9049440441927629,0.9049440441927629,0.23034214707597547,0.23034214707597547,1.0110722571497917
15,15,0.19198705492336843,1.2488132951317328,2.3336130429453075,2.64600287843343,1.6980683092572113,0.20193885140380297,0.24811726682147417,1.0927428661218725,1.9746757505765997,2.9938994855929995,-5.925703694374578,-10.859328530313155,0.4938086411978815,0.9049440441927629,0.00352345188014422,0.23034214707597547,6.816334560477507
