,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.6848347947909555,1.2122268464628356,-9.691696820354087,-9.691696820354087,0.8076414016961739,0.8076414016961739,0.05512921914703386,0.05512921914703386,2.3135333532821107,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.14849639264796274,1.773687948028917,-6.691777898642628,-9.691696820354087,0.557648158220219,0.8076414016961739,0.0012851787185939713,0.05512921914703386,4.2455918740327405,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.7611223208269937,3.0207682814205246,-8.560277865702352,-9.691696820354087,0.7133564888085293,0.8076414016961739,0.01175353744990776,0.05512921914703386,2.7167833723464554,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.7548719121649266,2.0106670987730397,-7.139826122014194,-9.691696820354087,0.5949855101678495,0.8076414016961739,0.00253685566944447,0.05512921914703386,4.280644373902803,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.284668064641161,0.9446896984495208,-7.58904192930786,-9.691696820354087,0.632420160775655,0.8076414016961739,0.031220127266834978,0.05512921914703386,5.667902925452665,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.49624106086047,2.3260802508869216,-7.4627598693932775,-9.691696820354087,0.6218966557827731,0.8076414016961739,0.011532324505680694,0.05512921914703386,4.880226366902967,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.115369731797978,0.010700324039268946,-7.488643460598901,-9.691696820354087,0.6240536217165751,0.8076414016961739,0.003844775810412094,0.05512921914703386,3.757860648458255,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.37566162984492474,2.81691621792187,-9.537152079696947,-9.691696820354087,0.7947626733080789,0.8076414016961739,0.03203483838816721,0.05512921914703386,1.5925667266671013,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.024384506565316,1.3849758171241122,-8.223807406207728,-9.691696820354087,0.6853172838506439,0.8076414016961739,0.016347616150542088,0.05512921914703386,4.6942111680913285,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2604679388837787,0.5802367563256501,-6.597599122622979,-9.691696820354087,0.5497999268852483,0.8076414016961739,6.531059530856404e-05,0.05512921914703386,6.184712925218264,100.00000000000004,61.834306592808694,1.1902535601957938,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.48791628838087636,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.003906249999999994,0.05512921914703386,3.750000000000007,100.00000000000004,60.611817861834425,1.087823714894299,3.2790287513828e-06,0.00879189351083152,17,0.2335524559020996,2.096609115600586,0.33159756660461426,2.6618051528930664
11,2,0.35751774373348827,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.003906249999999994,0.05512921914703386,3.750000000000007,100.00000000000004,59.5397829532557,1.001413248185408,2.930914232187169e-05,0.008537184583486932,16,0.24406886100769043,2.4856648445129395,0.30042004585266113,3.030198574066162
12,3,0.1885671779315112,3.141591425099585,-7.500006693294407,-9.691696820354087,0.6250005577745339,0.8076414016961739,0.003906281467279747,0.05512921914703386,3.7499947474147106,100.00000000000004,58.58029412208076,0.9275738670529867,1.0098646635052343e-06,0.0071744380514484046,22,0.37403368949890137,2.4968223571777344,0.36980271339416504,3.2407279014587402
13,4,0.01472996548914487,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.003906249999999993,0.05512921914703386,3.750000000000007,100.00000000000004,57.71496616837276,0.8637545759438897,2.740130983270911e-06,0.009819109307048069,21,0.3983442783355713,2.135938882827759,0.34813833236694336,2.882481813430786
14,5,3.141592653589793,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.0039062499999999935,0.05512921914703386,3.750000000000007,100.00000000000004,56.708465453680255,0.8083046850707389,0.00011332094356423986,0.006690926494488647,21,0.3022463321685791,2.074388265609741,0.3286921977996826,2.705371141433716
15,6,0.01,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.003906249999999993,0.05512921914703386,3.750000000000007,100.00000000000004,55.93534127157703,0.7593733701895651,0.0001359053251127225,0.007145816565068377,21,0.3545088768005371,2.1291351318359375,0.27993083000183105,2.7636327743530273
16,7,3.141592653589793,3.141592653589793,-7.499999999999999,-9.691696820354087,0.6249999999999999,0.8076414016961739,0.0039062499999999935,0.05512921914703386,3.750000000000007,0.688274033802378,30.39895584948809,9.999999999999997e-06,0.0001954990786799288,0.009906773082386397,16,0.21428751945495605,2.4353952407836914,0.30335426330566406,2.953085422515869
17,8,0.4606101127067886,2.608934922203531,-9.033813247979273,-9.691696820354087,0.7528177706649394,0.8076414016961739,0.038923817773419536,0.05512921914703386,3.3851318103933323,0.6506846544250808,30.19362622912589,9.999999999999997e-06,0.0007142053654856881,0.004273692789317468,15,0.23251867294311523,2.4528512954711914,0.3599863052368164,3.0454277992248535
18,9,0.7790009837359151,1.2416133371277385,-9.516546779926673,-9.691696820354087,0.7930455649938893,0.8076414016961739,0.05108272252640913,0.05512921914703386,2.7704649118498423,0.6618589538999172,30.334541766698734,9.999999999999997e-06,0.0008662521333969401,0.004961268685657169,10,0.16505002975463867,2.685011863708496,0.37955594062805176,3.229677200317383
19,10,0.6303739580731849,1.1315173253706903,-9.527091018480576,-9.691696820354087,0.793924251540048,0.8076414016961739,0.05798146414447114,0.05798146414447114,2.752055859036304,0.6504961582000243,28.99734970083434,9.999999999999997e-06,0.0007255338859923241,0.0021300612780903254,13,0.20167827606201172,2.31154465675354,0.3197746276855469,2.8330509662628174
20,11,0.6498953503085214,1.262738253572761,-9.752794519031506,-9.752794519031506,0.8127328765859588,0.8127328765859588,0.04826933654173182,0.05798146414447114,1.9236533840095689,0.6650619712366457,28.934202826802128,9.999999999999997e-06,0.0007230100352757752,0.0025809376386472585,13,0.18015789985656738,2.4156582355499268,0.3127434253692627,2.908613681793213
21,12,0.6498195955221499,1.2628888601562656,-9.745512646668708,-9.752794519031506,0.812126053889059,0.8127328765859588,0.047885104869683594,0.05798146414447114,1.9439407627126002,0.6647192074701826,28.926334402167857,1.1734231124778021e-05,0.00020584454402511757,0.0008792274430597897,15,0.21134066581726074,2.3731648921966553,0.47976207733154297,3.0643343925476074
22,13,0.6431331390351223,1.2511879901929124,-9.766913094614983,-9.766913094614983,0.8139094245512486,0.8139094245512486,0.049810018863093886,0.05798146414447114,1.9360074631535156,0.6612314067550725,28.902878070517033,1.1531784094183135e-05,0.0005710325034008637,0.0006986117342196647,18,0.24733901023864746,2.318413019180298,0.4577500820159912,3.023561477661133
23,14,0.6060549594509477,1.2433445480101886,-9.800104420046482,-9.800104420046482,0.8166753683372069,0.8166753683372069,0.04945153499686282,0.05798146414447114,1.7881107464418307,0.6688670733704339,29.00434228960961,1.1217017950151437e-05,0.0009628119070660903,0.002198177841513695,25,0.3679382801055908,2.6799774169921875,0.5536866188049316,3.6016767024993896
