5.446609888405973265e-02 3.436933087315999225e-01 4.140141475948422856e-01 2.602425347040739911e-01 4.098022799612294209e-02 -8.056375542464411232e-02 -7.246632848385370362e-02 -1.974350326663398825e-02 -1.361200690408459479e-05 2.428540888010699561e-03 5.259801043908463036e-02 1.513611967134358416e-01 1.959246915129119748e-01 7.688362179596242019e-02 -1.857075783854845730e-01 -4.216090661763822744e-01 -4.443953552834137843e-01 -2.184918227500046717e-01 1.015063747906018721e-01 3.010708907314307292e-01 2.848984849874481862e-01 1.362222495127819455e-01 9.330818292547116144e-03 -2.192315733400229671e-02 -3.375550244457237170e-03 -6.093307768836764282e-03 -2.246055533554225381e-02 2.315293544014096483e-02 1.616549802674913661e-01 2.999724326897523774e-01 2.839009074711844605e-01 5.455054626309130406e-02 -2.656585933185864334e-01 -4.588225989258548632e-01 -3.951063964175448584e-01 -1.409087438743525933e-01 1.075738127644435549e-01 1.979291827235318824e-01 1.360283209265233384e-01 4.020262703927041104e-02 3.481214310445679416e-04 -4.488403611138114258e-04 -2.684404814655594329e-02 -7.946258242700721119e-02 -7.113200993610635514e-02 7.183993502647850748e-02 2.936727871363069009e-01 4.201454530828392375e-01 3.098314830338828596e-01 -2.886579864025407005e-15
4.014631511704576106e-01 2.594984975897277391e+00 3.184296913612833624e+00 2.032839886690679165e+00 3.532884308359684478e-01 -5.784965559268449020e-01 -5.279841686434491033e-01 -1.438960859181188656e-01 -9.918416118137596271e-05 1.821693168878757429e-02 3.885275499394621468e-01 1.112376091333277861e+00 1.428559405354067113e+00 5.719131192329965918e-01 -1.260472726497374296e+00 -2.882200634493774061e+00 -3.059370125077199187e+00 -1.524562798714932388e+00 7.390665476266922163e-01 2.220562409841574159e+00 2.135673050209944357e+00 1.034925822799567685e+00 8.030334571415653766e-02 -1.586475243976863680e-01 -2.458865754128347625e-02 -4.437616732667803987e-02 -1.618761158836934388e-01 1.846421622903825221e-01 1.225235362752418400e+00 2.243669460058778764e+00 2.087943694798138683e+00 4.003398977741201570e-01 -1.849942998102199310e+00 -3.153470504454086942e+00 -2.699724729250533972e+00 -9.508662870846708026e-01 7.898571599797366005e-01 1.444803256956075366e+00 1.000756227643665230e+00 2.971315105324641159e-01 2.815552994021697231e-03 -3.271378594076779223e-03 -1.956457188637268363e-01 -5.787162554205056431e-01 -5.058507495469128923e-01 5.899081285074434522e-01 2.287466867092151634e+00 3.223410489419687774e+00 2.331238897835713253e+00 -4.551914400963141816e-15
7.388961195606320587e-01 4.890112230887408984e+00 6.111203533994606474e+00 3.969244742083493982e+00 7.682653046168809174e-01 -1.015595886319158758e+00 -9.492421544333224936e-01 -2.591874515663223910e-01 -1.783585009944577138e-04 3.438734646527108474e-02 7.130938206586464601e-01 2.026787141861297492e+00 2.572608638977768702e+00 1.025419842555499006e+00 -2.158704994152755408e+00 -4.924876976762422309e+00 -5.264381479290297428e+00 -2.677701054229401301e+00 1.315132742110200592e+00 4.067181103233060036e+00 3.986079867965439671e+00 1.963623170395952799e+00 1.764267520249311882e-01 -2.818104904300637870e-01 -4.418331954343401868e-02 -7.970124065826666993e-02 -2.856774019703501866e-01 3.727637701111217172e-01 2.317503400869034724e+00 4.177002218768441466e+00 3.810568444735529692e+00 7.048724082302832983e-01 -3.235715454044825634e+00 -5.415492035436636264e+00 -4.613336088441768013e+00 -1.626974640080648182e+00 1.412206859676947479e+00 2.607166932755883959e+00 1.825995953246323689e+00 5.459043120825856077e-01 5.971260079399187681e-03 -5.887800295952816398e-03 -3.523722978072278966e-01 -1.039424963025070259e+00 -8.750626680444937300e-01 1.220116756886864717e+00 4.451359490099991767e+00 6.170650997305997976e+00 4.378321090970350049e+00 3.774758283725532237e-15
1.056477062593219163e+00 7.155401238017866206e+00 9.104476118065129242e+00 6.024675046584020421e+00 1.301291679913602506e+00 -1.351715055052329806e+00 -1.308908846284375649e+00 -3.586789517019757234e-01 -2.460309937626359300e-04 5.079317519686932236e-02 1.011632050312592623e+00 2.847604811000299829e+00 3.556945479970067936e+00 1.374112529400033811e+00 -2.911775823637808180e+00 -6.550273878751879941e+00 -7.049737370916763446e+00 -3.688735783713812388e+00 1.774985166213323362e+00 5.754675837050800880e+00 5.763287681570290921e+00 2.894541392349310627e+00 3.038384068284824546e-01 -3.815145706890364918e-01 -6.086949152595844126e-02 -1.097149410515319001e-01 -3.830294083168621633e-01 5.903773473909587066e-01 3.403323486355060101e+00 6.022006373319507944e+00 5.367906822491018914e+00 9.206288098192583202e-01 -4.428514435513782210e+00 -7.234929751023337019e+00 -6.140413571985423147e+00 -2.206155217204834429e+00 1.907949001964341029e+00 3.615842510835235224e+00 2.570145972059532991e+00 7.756145688534165084e-01 1.014137026340966585e-02 -8.134026208397759916e-03 -4.875570369716970553e-01 -1.430911630244554367e+00 -1.139479031054262848e+00 1.969960691738555925e+00 6.730842295394250385e+00 9.169619490981261833e+00 6.385561184085805309e+00 1.998401444325281773e-15
1.344794311753944260e+00 9.316432827365332514e+00 1.206598802422677963e+01 8.143729477177210185e+00 1.958569548627375534e+00 -1.553688091637661861e+00 -1.583654299413621125e+00 -4.364391463304881924e-01 -2.978436963960717776e-04 6.724034725846594895e-02 1.270940530569334204e+00 3.533480334591864835e+00 4.320708862315291832e+00 1.562714889073450131e+00 -3.557300197834025290e+00 -7.781405360226012924e+00 -8.428270476271613632e+00 -4.574682282673500744e+00 2.072071902463216375e+00 7.205937108220643594e+00 7.397536076020847062e+00 3.798604413979763894e+00 4.662016516743855421e-01 -4.494543191876863020e-01 -7.354675637419338941e-02 -1.324109510850850491e-01 -4.449153957641409640e-01 8.378891353060786695e-01 4.446704047010449301e+00 7.704762672477064811e+00 6.685834504497728759e+00 1.006845872864624347e+00 -5.443021371912458939e+00 -8.625718879452856314e+00 -7.305971992373121005e+00 -2.728753959910766635e+00 2.219571213029228662e+00 4.411414939913254507e+00 3.196447334879709334e+00 9.764076799623810921e-01 1.556718824800618073e-02 -9.869825982864233183e-03 -5.931077376314641825e-01 -1.727024438453793165e+00 -1.267166205793600842e+00 2.837435866758720948e+00 9.060831021653898532e+00 1.212117490675243658e+01 8.287630410882130150e+00 -7.771561172376095783e-16
1.595740972664646540e+00 1.130169143244103225e+01 1.489454850665197227e+01 1.026271253954222296e+01 2.736052505158683701e+00 -1.597670111127976744e+00 -1.755665664636869350e+00 -4.879205965269277634e-01 -3.304673445141403931e-04 8.348571388584113961e-02 1.480037490240155851e+00 4.051197441001334276e+00 4.817208473160779825e+00 1.548090479409327536e+00 -4.135279460592967915e+00 -8.660068659967208760e+00 -9.432401418970998819e+00 -5.356286217613726031e+00 2.171306502174894959e+00 8.357477474137171569e+00 8.825923196548057348e+00 4.646810023279249080e+00 6.642728080703435012e-01 -4.794859322635465770e-01 -8.137610708442499785e-02 -1.462615327195782022e-01 -4.647668262012216722e-01 1.112988222282281559e+00 5.412572631772973430e+00 9.159450937280446681e+00 7.704346902653856688e+00 9.326021639793249385e-01 -6.300601934408815552e+00 -9.622624747945440760e+00 -8.151914437000284508e+00 -3.234646501578143152e+00 2.302873411867690123e+00 4.947993333824475926e+00 3.675183482700088433e+00 1.140038607958935746e+00 2.238115248154370907e-02 -1.098783860593033346e-02 -6.628213880185462870e-01 -1.907848135760291219e+00 -1.235861859809963326e+00 3.810407045563257267e+00 1.136854034745883624e+01 1.492416369457284375e+01 1.002257154445556075e+01 1.110223024625156540e-15
1.802868365082459512e+00 1.304608849049112962e+01 1.749099019334759930e+01 1.231256661401674180e+01 3.619077745642175437e+00 -1.470862015605693740e+00 -1.813804236673490333e+00 -5.102471657812897021e-01 -3.418171174370820964e-04 9.923937746575883789e-02 1.630779061769813687e+00 4.377645899164958720e+00 5.016911311501853099e+00 1.302550232928571639e+00 -4.684164145970360238e+00 -9.242140016749640807e+00 -1.011004067208920709e+01 -6.055397222498553056e+00 2.051605901661299747e+00 9.163054856847445251e+00 9.995787384589338131e+00 5.411629381516660509e+00 8.956674975121232674e-01 -4.680547686908546612e-01 -8.383472467701702513e-02 -1.503176830874637382e-01 -4.389318387523414300e-01 1.410571970947379405e+00 6.268521265617444271e+00 1.033191755212074803e+01 8.381040665206786144e+00 6.792409155377880925e-01 -7.026492883597581951e+00 -1.027694103390250113e+01 -8.732388980664854472e+00 -3.759441577679792701e+00 2.130231364604342481e+00 5.196098794213058980e+00 3.985432400929859398e+00 1.260329368417593132e+00 3.059031232871478601e-02 -1.142046142991692825e-02 -6.927766124634135991e-01 -1.961009377541075516e+00 -1.034649759130326752e+00 4.866674636077119587e+00 1.357693136440214232e+01 1.748051483019489893e+01 1.153481970689538727e+01 -2.775557561562891351e-15
1.961644259734980578e+00 1.449414964901242620e+01 1.976323302971981377e+01 1.422224008525878602e+01 4.582733839418109412e+00 -1.172504579635668565e+00 -1.754328757424516105e+00 -5.023932913573609937e-01 -3.311875638666306187e-04 1.141710361023688947e-01 1.718299738456224413e+00 4.501151646005528306e+00 4.909316567857443303e+00 8.161194339204707049e-01 -5.237114537386008628e+00 -9.592099433474574610e+00 -1.051962798408441557e+01 -6.692363381102377495e+00 1.707499504185165051e+00 9.596211428284973977e+00 1.086747446738850975e+01 6.068345965302851752e+00 1.154844472585635273e+00 -4.144525389140089056e-01 -8.075018713266324255e-02 -1.442716121801446150e-01 -3.669511399776098082e-01 1.722869191853042992e+00 6.986417348369583280e+00 1.118253617754600882e+01 8.693481497754408593e+00 2.419657880953549611e-01 -7.646840564965619258e+00 -1.065126175588941493e+01 -9.108488670624934613e+00 -4.331049104686643503e+00 1.692754541437814453e+00 5.144492388588565390e+00 4.116260155562553535e+00 1.333497851632055031e+00 4.006852885586198454e-02 -1.114416149542107881e-02 -6.815785990776186409e-01 -1.882491076152962295e+00 -6.648805922949719838e-01 5.974747987738359356e+00 1.560852854681331436e+01 1.970024172996496503e+01 1.277788063530281626e+01 -7.771561172376095783e-16
2.069601752739010259e+00 1.560267564318503375e+01 2.163101808968720263e+01 1.592229091805811159e+01 5.592949917790482672e+00 -7.140746611480734973e-01 -1.581137972876181408e+00 -4.652436987159491721e-01 -2.992979277738894162e-04 1.279201349952598932e-01 1.741248144043252566e+00 4.422079844917312208e+00 4.503597692612123282e+00 9.760917624681608729e-02 -5.818722244444768599e+00 -9.777170374641755757e+00 -1.072466187767637003e+01 -7.283635285595302378e+00 1.149700947099792980e+00 9.651570671748656238e+00 1.141632153206061595e+01 6.596254260881472931e+00 1.433310802440096232e+00 -3.208870202881634048e-01 -7.231188217107487048e-02 -1.284774686035676794e-01 -2.516227474485152049e-01 2.039756459598546900e+00 7.543783478890889960e+00 1.168818650133084525e+01 8.640310738366405729e+00 -3.695004447703080785e-01 -8.185805096748616450e+00 -1.081369771160850668e+01 -9.342668319399239252e+00 -4.966854223881624897e+00 1.001192110095400434e+00 4.800825907734161291e+00 4.067280949034763005e+00 1.358337790658931343e+00 5.055802592975333631e-02 -1.018093027190603017e-02 -6.304407487929406528e-01 -1.676902664551602751e+00 -1.402755220894876809e-01 7.095285834788291446e+00 1.738937754814798708e+01 2.150604835137984594e+01 1.371650755258270138e+01 -1.221245327087672194e-15
2.126371478545049598e+00 1.634271931048272108e+01 2.303002398440106546e+01 1.734850801160056122e+01 6.608244133226685690e+00 -1.186683884834305314e-01 -1.305516688208443910e+00 -4.015297910512787283e-01 -2.482449372112061070e-04 1.401093494705549780e-01 1.701804103392577261e+00 4.152674219113052345e+00 3.827970580625037922e+00 -8.255842431841111662e-01 -6.442424208797375762e+00 -9.861482534032694147e+00 -1.078810206832793561e+01 -7.839752912878839908e+00 4.046018637527106776e-01 9.344815210032972885e+00 1.163373793052952010e+01 6.979646952933698856e+00 1.720037604814339094e+00 -1.923593807244221576e-01 -5.905887871823090052e-02 -1.039289545409944893e-01 -9.885080930155898393e-02 2.349250092012660218e+00 7.924863841442802759e+00 1.184323215313398059e+01 8.241024499318749363e+00 -1.131242762150960202e+00 -8.662937988562669389e+00 -1.083194125980575251e+01 -9.493267302632261817e+00 -5.671697498084674827e+00 8.552282532187982511e-02 4.191074406296150023e+00 3.848549751335012203e+00 1.336239252871622263e+00 6.168029927300056059e-02 -8.596788483630102284e-03 -5.430978858245971708e-01 -1.357188558004708501e+00 5.137973874450867395e-01 8.183120154478775277e+00 1.885290416614541087e+01 2.283726037386720620e+01 1.432824894194976295e+01 7.771561172376095783e-16
