4.198990002890479190e-03 6.796810122792365516e-02 1.052158790084544854e-01 1.043988288223997307e-01 7.277760518214998475e-02 3.072711018577262143e-02 -9.167730142741192800e-04 -1.234415801176727556e-02 -8.122391570032916341e-03 -1.051569703461735505e-03 -1.331488502508776373e-03 -8.598210004298834086e-03 -1.220311460505785206e-02 4.521430848187235618e-04 3.315511165991771869e-02 7.522898149785628430e-02 1.054847391398683887e-01 1.040167295127146091e-01 6.464648572330680687e-02 -9.436895709313830594e-16
7.026548164045495759e-02 1.189649033700478586e+00 1.914524506955957550e+00 1.960728792913442042e+00 1.408441368078350742e+00 6.327228695486469823e-01 3.860460791759597748e-02 -1.866156008829670809e-01 -1.295828739315532663e-01 -1.691681471482830990e-02 -2.141643424043671029e-02 -1.370132383571646684e-01 -1.829467901805968966e-01 6.457301768861173352e-02 6.779816800520983566e-01 1.452862803161299343e+00 1.977632469050426778e+00 1.888656682128845077e+00 1.128590990070371003e+00 3.053113317719180486e-16
1.200584877518648674e-01 2.126191207362497337e+00 3.552660783596647498e+00 3.755385160969694436e+00 2.792160385473835049e+00 1.353044914779229835e+00 2.213382495567538522e-01 -2.415372305551308774e-01 -1.919385527017430926e-01 -2.564515315326154621e-02 -3.244923948958344795e-02 -2.023371171846048422e-01 -2.315680001049529591e-01 2.717650992843987923e-01 1.438137666224955424e+00 2.872880164300851469e+00 3.780741859557682716e+00 3.497408053095841574e+00 2.011978355861150813e+00 1.110223024625156540e-16
1.433825403690797140e-01 2.659694784100860243e+00 4.614146828594886784e+00 5.039264959141245726e+00 3.894572423452556276e+00 2.050901511790891973e+00 5.477201362589428912e-01 -1.300023255193013816e-01 -1.656224729379799920e-01 -2.354014956898731192e-02 -2.974387846527060120e-02 -1.731795761298397518e-01 -1.114073295475087877e-01 6.165653096297666336e-01 2.161790724400169950e+00 3.995396516494554628e+00 5.063228295601311046e+00 4.532964783793274499e+00 2.510425502466390846e+00 -2.775557561562891351e-17
1.386084323311013444e-01 2.699831950634490774e+00 4.868626995226800425e+00 5.505572776046459005e+00 4.444875777079878354e+00 2.556762012352459479e+00 9.397375353393815356e-01 1.196238203358738206e-01 -5.904582681910608422e-02 -1.145503138244574615e-02 -1.438711906634537741e-02 -5.870070010605576982e-02 1.472285605093683891e-01 1.016562807980187166e+00 2.672914000538168633e+00 4.544764323685783758e+00 5.519690370080338582e+00 4.772676130737310451e+00 2.541610690825754304e+00 4.163336342344337027e-16
1.124788107582768565e-01 2.307354283701885223e+00 4.334314719911142255e+00 5.093500069751575765e+00 4.323736736690531934e+00 2.730171917299865747e+00 1.267296739520912263e+00 4.134132824538139239e-01 8.464547878110439960e-02 5.561800877535993948e-03 7.211904076845687683e-03 9.489878819211261529e-02 4.476097536540684096e-01 1.340252451909131448e+00 2.831359228567545294e+00 4.404126020750057435e+00 5.093917690259940123e+00 4.239104713122049617e+00 2.166145365844356352e+00 8.326672684688674053e-17
7.677149423805341988e-02 1.660276101499410517e+00 3.256911662286641196e+00 3.999214014245968229e+00 3.601319580731383585e+00 2.510915586214594430e+00 1.399065688978224919e+00 6.300919606143098317e-01 2.054907046583358543e-01 2.038092052662365816e-02 2.600503578693746931e-02 2.235500885446735087e-01 6.658690320094924342e-01 1.458260818030177042e+00 2.583620581228318169e+00 3.652181750395816273e+00 3.987901706736217911e+00 3.177320993141414363e+00 1.554235369236277808e+00 2.775557561562891351e-17
4.327402102588430444e-02 9.778071121763699525e-01 2.004282897363821370e+00 2.591111272583706882e+00 2.505790150494097368e+00 1.942912342665769732e+00 1.256878227983451168e+00 6.716692667606389833e-01 2.518174124749233966e-01 2.677975919020658679e-02 3.409699610243044354e-02 2.721364678261030123e-01 7.027001583054388600e-01 1.296893259303879553e+00 1.983871329682821205e+00 2.528076156598400459e+00 2.574639477766191398e+00 1.949877557381424431e+00 9.129594116949782956e-01 4.996003610813204432e-16
1.918535499459023130e-02 4.340736372048848435e-01 9.212858401101527983e-01 1.265128865334841146e+00 1.335719147633918968e+00 1.160974809115384865e+00 8.509663048990454559e-01 5.052819156805532508e-01 2.020092925828476660e-01 2.205193203440838912e-02 2.805655980221352652e-02 2.177232906250336497e-01 5.258234373950360085e-01 8.716314960328058747e-01 1.176605717457056555e+00 1.339350509260862632e+00 1.251550377522109514e+00 8.937318020263470553e-01 4.047938643072817033e-01 -5.551115123125782702e-17
4.835202429609275487e-03 9.718795677447737702e-02 2.046286605705843475e-01 2.997100024983457289e-01 3.522347856307865843e-01 3.454231881305747098e-01 2.809870519005877587e-01 1.786303942634701603e-01 7.380315060061298782e-02 8.144209322399578732e-03 1.035897077324412358e-02 7.944753761323411489e-02 1.853289523715579978e-01 2.862606860338786641e-01 3.475855963325961140e-01 3.506592394211902053e-01 2.948938630360349311e-01 1.981295195187395830e-01 9.096032259638008044e-02 2.775557561562891351e-17
