,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.08510148667158558,1.76010335638087,0.8218730581605966,1.3099278590530636,0.8978850631835072,2.1806256129135013,1.3893216265040007,0.50124585739344,1.7156188636534198,2.4536279840314466,0.9694057873170633,0.7050816787283554,1.2249679399652633,2.942372158844521,3.066420094953506,2.1156317798822677,-6.973169171449616,-6.973169171449616,0.5810974309541347,0.5810974309541347,0.004729788722681092,0.004729788722681092,5.354953382562307
1,1,2.342980834745317,1.0975844750700363,3.079752407126575,0.43621455431540945,0.024171757703623557,1.518106731824375,0.5156083211358402,2.759125205778032,0.841905559604964,1.5799146808739517,0.095692484831414,0.04256279790381278,0.5624490587560305,2.279853278077937,2.403901214018262,1.241918477421603,-5.492629198579099,-6.973169171449616,0.4577190998815916,0.5810974309541347,0.0005671926096410184,0.004729788722681092,6.9308571547371685
2,2,2.5734753127433176,1.3280789594389317,0.17865423526007285,3.078400572365526,2.66635777575374,1.7486012096740124,0.7461027990318654,2.9896196837760325,1.0724000375009892,1.8104091624952672,0.3261869664527295,0.2730572785474179,0.7929435412622807,1.7904466518050983,2.634395692799222,0.7525118418819263,-8.247625690531017,-8.247625690531017,0.6873021408775847,0.6873021408775847,0.028641932155694032,0.028641932155694032,4.959470943492931
3,3,0.24326217877425038,2.1294584790596573,1.8713201364893541,0.7481874372319111,1.227431024193301,2.549980729294738,2.4387687003631218,0.6594065498069652,2.7650659388322456,2.611788682115993,2.018852867783986,1.0744367981681437,2.485609442593537,0.35151990014268386,1.1954689405406855,2.445177743809305,-7.037532069948556,-8.247625690531017,0.5864610058290464,0.6873021408775847,0.001974677616290541,0.028641932155694032,5.53217357372715
4,4,1.7570794696636265,2.7481142071698113,2.4899758653406305,1.3668431661714122,2.7412483269996706,0.932205374146877,3.0574244292143984,1.2780622787464664,0.2521290140937291,0.9940133195175511,2.6375085966352625,2.5882540966100755,0.8678340863241536,0.9701756288919852,1.8141246692899868,0.8274023931278569,-6.808009362072909,-8.247625690531017,0.5673341135060758,0.6873021408775847,0.006864412655777042,0.028641932155694032,5.24395588911824
5,5,1.3608747015451412,0.132437556707089,0.33008560400139,1.88275916091658,0.12557166787308938,0.5360006059264164,2.6612196604465463,0.8818575109099369,2.987516898813695,0.5978085512970905,0.021831944309895095,3.1041700910732875,0.471629318103693,0.573970858261488,2.3300406705544123,0.4311976249073963,-7.307581414019151,-8.247625690531017,0.6089651178349292,0.6873021408775847,0.023061835815975082,0.028641932155694032,6.5706012538549174
6,6,2.8688197628004986,1.1638552062741125,1.838030663166805,2.914176803134998,1.6335167259319265,1.5674182586899603,1.0375720681121108,1.9132751636734808,0.8873418906388404,2.105753612552448,1.5297770023687323,1.4805224956443068,1.9795743793590506,1.6053885035744513,0.22986565918303747,1.9391426861627539,-7.5884364304546095,-8.247625690531017,0.6323697025378842,0.6873021408775847,0.016508617957960926,0.028641932155694032,4.925706731908939
7,7,1.8223388585920814,1.660465952736683,1.0445934484909893,2.1207395891856073,0.8400795112561108,0.7739810447405697,1.5341828137462807,2.409885910136051,1.3839526369994355,1.3123163978766323,0.7363397876929165,0.6870852808665158,1.1861371646832348,0.8119512896250607,0.7264764055436326,1.1457054714869381,-7.466254606312389,-8.247625690531017,0.6221878838593657,0.6873021408775847,0.008608156455759054,0.028641932155694032,4.347656057625592
8,8,1.8811771246165352,0.7657886558287414,1.103431713816555,2.179577854511173,3.07699486240611,0.8328193100661354,0.6395055168383392,1.5152086132281097,0.489275340091494,0.4176390954368385,2.973255138842916,2.924000632016515,0.291459862243441,3.04886664077506,2.963391762225484,1.2045437368125038,-7.013770372079666,-8.247625690531017,0.5844808643399722,0.6873021408775847,0.0010934728495611014,0.028641932155694032,4.824564237204449
9,9,2.223875690196607,1.1084872222887017,1.446130279396627,2.522276420091245,0.2881007753782525,1.1755178756462075,0.4633679104216688,1.85790717968807,0.31313773367482356,0.7603376618967987,0.18436105181505824,2.7478630182512394,0.11532225582677057,2.8727290270097843,0.1744976751976266,1.5472423023925759,-7.256412975502665,-8.247625690531017,0.6047010812918888,0.6873021408775847,0.002579699054330037,0.028641932155694032,5.5259953856170085
