,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.2322572380057317,0.7463713453376932,0.3008770029143968,1.9290528568150447,2.0955923277469455,2.9492105176302683,-7.877128704959454,-7.877128704959454,0.6564273920799545,0.6564273920799545,0.018479597865254372,0.018479597865254372,5.074319864650398
1,1,1.897201575826498,0.33707453856751757,2.3398678232245085,1.467440647432558,1.0170840629659534,2.756692868112034,-6.6511970180795075,-7.877128704959454,0.5542664181732923,0.6564273920799545,0.012686414957423354,0.018479597865254372,6.0633384578855924
2,2,2.322973642942041,2.656036488298883,1.9746407447425476,0.371319884394119,0.05473556403589663,2.1235122645955764,-6.168578259298726,-7.877128704959454,0.5140481882748938,0.6564273920799545,0.0013390695405574022,0.018479597865254372,5.177971956597204
3,3,2.988374637871746,2.9144224292555867,2.0206526174801906,1.7924467401470048,1.7201058663530877,2.184041951319781,-5.594666635158259,-7.877128704959454,0.46622221959652155,0.6564273920799545,0.0006253892381959699,0.018479597865254372,4.939731901221055
4,4,2.153005594350746,0.6953556489196883,2.817043885737095,2.859048323590661,2.346009824572077,0.251733275118468,-5.494479449804779,-7.877128704959454,0.45787328748373163,0.6564273920799545,0.0022698626243866492,0.018479597865254372,7.440461015526662
5,5,0.10885114858645606,2.037108824803746,1.2583022079672965,2.3276905639590018,2.6864213572371325,2.68247296373095,-7.806247584222661,-7.877128704959454,0.6505206320185551,0.6564273920799545,0.04605531975600772,0.04605531975600772,5.034051395260768
6,6,0.9401406196041842,1.2075032665906766,0.1988654134795207,0.2525423793943826,0.7568909716976505,2.9765992969178363,-9.317433981342258,-9.317433981342258,0.7764528317785215,0.7764528317785215,0.0382545487689604,0.04605531975600772,3.120114810982699
7,7,1.5177350816071475,1.4089356748221942,1.5172267726304285,1.7802372035032208,0.9018877304228672,1.062536351530254,-5.587121593118093,-9.317433981342258,0.4655934660931744,0.7764528317785215,0.00039645574111604563,0.04605531975600772,6.0933535652344695
8,8,2.075603560811165,0.9918897049355814,2.4671986678441975,1.7359584088884659,2.9155733891125823,0.8829468236877638,-7.1132007867453,-9.317433981342258,0.592766732228775,0.7764528317785215,0.025675802274920927,0.04605531975600772,5.070393994451138
9,9,0.8303175755831136,1.3779395081826726,0.7540449019227029,1.22094384049201,0.26386868475490943,1.3665392980821385,-8.423577324444635,-9.317433981342258,0.7019647770370528,0.7764528317785215,0.08968984234454846,0.08968984234454846,4.674325698426983
10,10,0.687362355316943,1.2429765735395004,0.9911085129468674,2.3873686488358734,2.3124824603237584,2.448197870384794,-7.332355626613508,-9.317433981342258,0.6110296355511257,0.7764528317785215,0.030335790751599766,0.08968984234454846,6.14582864365677
11,11,0.5551249180096178,2.083835241297078,1.639845521416883,2.964512859883159,2.578743688726214,1.1740250483208599,-3.805314758572685,-9.317433981342258,0.31710956321439043,0.7764528317785215,2.5099386799025763e-05,0.08968984234454846,4.192576516082367
