,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.49277522465270324,2.327534192898997,-6.146115856619734,-6.146115856619734,0.5121763213849778,0.5121763213849778,0.006396874875543044,0.006396874875543044,6.341374430268232
1,1,0.49277523955386443,2.327534192898997,-6.146115811884404,-6.146115856619734,0.5121763176570336,0.5121763213849778,0.006396874989646216,0.006396874989646216,6.3413744950037625
2,2,0.49277522465270324,2.3275342078001584,-6.1461160161403,-6.1461160161403,0.5121763346783583,0.5121763346783583,0.00639687594350432,0.00639687594350432,6.341374427412994
3,3,0.22005572712850313,3.3000176506864025,-6.550363887511411,-6.550363887511411,0.5458636572926175,0.5458636572926175,0.0010121033592466336,0.00639687594350432,4.288542354271748
4,4,0.22005574202966433,3.3000176506864025,-6.550363828817309,-6.550363887511411,0.5458636524014424,0.5458636572926175,0.0010121032570651908,0.00639687594350432,4.288542373077199
5,5,0.22005572712850313,3.3000176655875637,-6.5503638078189335,-6.550363887511411,0.5458636506515778,0.5458636572926175,0.0010121032236959653,0.00639687594350432,4.288542383456253
6,6,0.01452892806993522,3.298702664209692,-7.435834935898368,-7.435834935898368,0.619652911324864,0.619652911324864,0.0036141112815107524,0.00639687594350432,3.800387252742077
7,7,0.014528942971096415,3.298702664209692,-7.435834869997744,-7.435834935898368,0.6196529058331454,0.619652911324864,0.003614110990208994,0.00639687594350432,3.8003873035156914
8,8,0.01452892806993522,3.2987026791108534,-7.4358349306233675,-7.435834935898368,0.6196529108852806,0.619652911324864,0.00361411125821394,0.00639687594350432,3.80038725681289
9,9,-0.8075782681643366,3.2934427183028507,-8.84411148370461,-8.84411148370461,0.7370092903087175,0.7370092903087175,0.019565129338201072,0.019565129338201072,3.115720802577684
10,10,-0.8075782532631754,3.2934427183028507,-8.844111508328762,-8.844111508328762,0.7370092923607302,0.7370092923607302,0.019565129534919797,0.019565129534919797,3.115720736910589
11,11,-0.8075782681643366,3.293442733204012,-8.844111584986777,-8.844111584986777,0.7370092987488981,0.7370092987488981,0.019565131628389847,0.019565131628389847,3.115720745771128
12,12,-0.9507206499457361,3.502847257486119,-8.958013538162861,-8.958013538162861,0.7465011281802384,0.7465011281802384,0.04663382677040345,0.04663382677040345,3.9830277118086883
13,13,-0.9507206350445749,3.502847257486119,-8.958013589748587,-8.958013589748587,0.7465011324790489,0.7465011324790489,0.04663382783588643,0.04663382783588643,3.983027623444002
14,14,-0.9507206499457361,3.5028472723872803,-8.958013513898086,-8.958013589748587,0.7465011261581739,0.7465011324790489,0.04663382810680618,0.04663382810680618,3.9830277467594044
15,15,-0.8811405189483914,3.5094762231801884,-9.179676230591168,-9.179676230591168,0.7649730192159306,0.7649730192159306,0.051856912596296045,0.051856912596296045,3.5801587794929617
16,16,-0.8811405040472302,3.5094762231801884,-9.17967627864592,-9.17967627864592,0.7649730232204933,0.7649730232204933,0.051856913481986344,0.051856913481986344,3.580158686995958
17,17,-0.8811405189483914,3.5094762380813496,-9.179676201554988,-9.17967627864592,0.7649730167962491,0.7649730232204933,0.051856914007904494,0.051856914007904494,3.5801588378962066
18,18,-0.6028199949590127,3.535992085956466,-9.726479919395251,-9.726479919395251,0.8105399932829376,0.8105399932829376,0.05610905553716132,0.05610905553716132,2.1699166232927354
19,19,-0.6028199800578515,3.535992085956466,-9.726479931126315,-9.726479931126315,0.8105399942605263,0.8105399942605263,0.0561090547112404,0.05610905553716132,2.169916559228014
20,20,-0.6028199949590127,3.5359921008576274,-9.726479879223392,-9.726479931126315,0.8105399899352826,0.8105399942605263,0.05610905639319415,0.05610905639319415,2.169916752937837
21,21,-0.504990160333035,3.463746319645102,-9.781214837715966,-9.781214837715966,0.8151012364763305,0.8151012364763305,0.04295228529795052,0.05610905639319415,1.4999469249353012
22,22,-0.5049901454318738,3.463746319645102,-9.78121482426705,-9.781214837715966,0.8151012353555874,0.8151012364763305,0.042952284188617976,0.05610905639319415,1.4999469053574899
23,23,-0.504990160333035,3.463746334546263,-9.781214853053084,-9.781214853053084,0.8151012377544237,0.8151012377544237,0.042952286993532825,0.05610905639319415,1.4999469481813748
24,24,-0.5723021051396615,3.476876334212693,-9.814829898278077,-9.814829898278077,0.8179024915231731,0.8179024915231731,0.0489464685153381,0.05610905639319415,1.6903402413448987
25,25,-0.5723020902385003,3.476876334212693,-9.814829900286881,-9.814829900286881,0.8179024916905734,0.8179024916905734,0.04894646767464478,0.05610905639319415,1.690340191970023
26,26,-0.5723021051396615,3.476876349113854,-9.814829901136859,-9.814829901136859,0.817902491761405,0.817902491761405,0.0489464703238504,0.05610905639319415,1.6903402921568187
27,27,-0.5602944460746576,3.483922977911578,-9.815923289716999,-9.815923289716999,0.8179936074764166,0.8179936074764166,0.04905354928674552,0.05610905639319415,1.6779482393178142
28,28,-0.5602944311734964,3.483922977911578,-9.815923289560157,-9.815923289716999,0.8179936074633464,0.8179936074764166,0.04905354835547777,0.05610905639319415,1.6779481936226261
29,29,-0.5602944460746576,3.4839229928127393,-9.815923288326047,-9.815923289716999,0.817993607360504,0.8179936074764166,0.04905355094993379,0.05610905639319415,1.6779482980919624
30,30,-0.5615158259706603,3.4817958410208183,-9.816028014645669,-9.816028014645669,0.8180023345538058,0.8180023345538058,0.04888933158880303,0.05610905639319415,1.67350462176789
31,31,-0.5615158110694991,3.4817958410208183,-9.816028014630433,-9.816028014645669,0.8180023345525361,0.8180023345538058,0.04888933067192009,0.05610905639319415,1.6735045758819638
32,32,-0.5615158259706603,3.4817958559219795,-9.816028014668603,-9.816028014668603,0.8180023345557169,0.8180023345557169,0.04888933328750993,0.05610905639319415,1.6735046778346856
33,33,-0.5615830425751568,3.4818239157482678,-9.816028068322549,-9.816028068322549,0.818002339026879,0.818002339026879,0.04889666723831271,0.05610905639319415,1.6738173515539216
34,34,-0.5615830276739956,3.4818239157482678,-9.81602806832339,-9.81602806832339,0.8180023390269492,0.8180023390269492,0.0488966663216861,0.05610905639319415,1.6738173056376553
35,35,-0.5615830425751568,3.481823930649429,-9.816028068322138,-9.81602806832339,0.8180023390268448,0.8180023390269492,0.04889666893686276,0.05610905639319415,1.6738174076671442
36,36,-0.5615791988734499,3.4818236451206297,-9.816028068423291,-9.816028068423291,0.8180023390352743,0.8180023390352743,0.04889639994684885,0.05610905639319415,1.6738044888095942
37,37,-0.5615791839722887,3.4818236451206297,-9.816028068423304,-9.816028068423304,0.8180023390352753,0.8180023390352753,0.048896399030201605,0.05610905639319415,1.6738044428950332
38,38,-0.5615791988734499,3.481823660021791,-9.81602806842329,-9.816028068423304,0.8180023390352741,0.8180023390352753,0.04889640164538811,0.05610905639319415,1.6738045449219783
39,39,-0.7982641836883152,3.5155630385009276,-9.415703517422815,-9.816028068423304,0.7846419597852345,0.8180023390352753,0.05636620641023807,0.05636620641023807,3.0913244312576893
40,40,-0.798264168787154,3.5155630385009276,-9.41570355825269,-9.816028068423304,0.7846419631877241,0.8180023390352753,0.05636620690764048,0.05636620690764048,3.091324338474692
41,41,-0.7982641836883152,3.5155630534020887,-9.415703484546448,-9.816028068423304,0.7846419570455373,0.8180023390352753,0.05636620784217713,0.05636620784217713,3.0913245160974725
42,42,-0.01158753253930389,2.8821280800900606,-7.424959469233356,-9.816028068423304,0.618746622436113,0.8180023390352753,0.0035665497873464667,0.05636620784217713,3.8088210980763293
43,43,-0.011587517638142697,2.8821280800900606,-7.424959565957375,-9.816028068423304,0.6187466304964478,0.8180023390352753,0.0035665502099473966,0.05636620784217713,3.8088210238273064
44,44,-0.01158753253930389,2.882128094991222,-7.424959471885367,-9.816028068423304,0.6187466226571139,0.8180023390352753,0.00356654979887902,0.05636620784217713,3.808821096024417
45,45,-0.7108250214646368,3.4451567006418604,-9.656106725029568,-9.816028068423304,0.8046755604191307,0.8180023390352753,0.048003905034102456,0.05636620784217713,2.267181303665211
46,46,-0.7108250065634756,3.4451567006418604,-9.656106751299031,-9.816028068423304,0.8046755626082526,0.8180023390352753,0.04800390504118181,0.05636620784217713,2.267181215396107
47,47,-0.7108250214646368,3.4451567155430216,-9.656106742527891,-9.816028068423304,0.8046755618773243,0.8180023390352753,0.04800390757162386,0.05636620784217713,2.2671813271425663
48,48,-0.4788967067344404,3.5105108122833544,-9.755765367981164,-9.816028068423304,0.8129804473317637,0.8180023390352753,0.044943226335169624,0.05636620784217713,1.6319246246545305
49,49,-0.4788966918332792,3.5105108122833544,-9.75576535117862,-9.816028068423304,0.8129804459315517,0.8180023390352753,0.04494322492751803,0.05636620784217713,1.6319246078646756
50,50,-0.4788967067344404,3.5105108271845156,-9.75576535362062,-9.816028068423304,0.8129804461350516,0.8180023390352753,0.044943227296761167,0.05636620784217713,1.6319247049777204
51,51,-0.5699598164981755,3.4818457832899936,-9.815523422476257,-9.816028068423304,0.8179602852063548,0.8180023390352753,0.04940181394603371,0.05636620784217713,1.700612189832782
52,52,-0.5699598015970143,3.4818457832899936,-9.815523424266152,-9.816028068423304,0.8179602853555127,0.8180023390352753,0.04940181307460715,0.05636620784217713,1.7006121407291062
53,53,-0.5699598164981755,3.481845798191155,-9.815523421987473,-9.816028068423304,0.8179602851656228,0.8180023390352753,0.04940181567482884,0.05636620784217713,1.7006122470376965
54,54,-0.5617207650906023,3.4815428868575693,-9.816026231501777,-9.816028068423304,0.8180021859584814,0.8180023390352753,0.048873053877818734,0.05636620784217713,1.6731869270828952
55,55,-0.5617207501894411,3.4815428868575693,-9.816026231516148,-9.816028068423304,0.818002185959679,0.8180023390352753,0.048873052962968684,0.05636620784217713,1.673186881152077
