,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.9653713449828973,1.3407720526618703,3.062643237205977,3.0854542718370395,2.9240247996607023,2.203412489374096,1.9021022938467325,0.7181109856761013,-6.915988552582504,-6.915988552582504,0.5763323793818753,0.5763323793818753,0.00019976103025209322,0.00019976103025209322,4.856268532020465
1,1,0.12499521165017446,1.5455831484428175,1.8057318631443262,0.46301377998114823,0.622719992870177,0.45728191110444616,0.9936062086785903,1.8018719178366962,-7.13672478071439,-7.13672478071439,0.5947270650595325,0.5947270650595325,0.0350783777151358,0.0350783777151358,5.778211506965484
2,2,1.3677618624518328,2.5759113155577964,0.12141255644412641,2.720262285543675,1.404802949462701,2.591900348034084,3.002824436337174,1.382817425974475,-7.710006807261052,-7.710006807261052,0.6425005672717543,0.6425005672717543,0.008526528680143605,0.0350783777151358,3.747440244224599
3,3,0.6786084107857643,1.0404691222778373,1.3389646318279353,1.1822717670466534,2.438150055920601,0.9373124991656527,0.12968563252613552,0.9645348822742901,-8.669397993797194,-8.669397993797194,0.7224498328164328,0.7224498328164328,0.09358476556843663,0.09358476556843663,4.8922962667704155
4,4,3.0070669715633684,2.9682808834806202,3.108790148961167,2.8152632856076525,1.4425692254930065,0.7243157704993293,2.2208364396324627,1.2755373853294074,-7.0601931962048665,-8.669397993797194,0.5883494330170722,0.7224498328164328,0.0319454094948322,0.09358476556843663,6.089370974106956
5,5,2.39249395642637,0.3373452320231505,2.074248458869976,0.38785218389626475,2.022024744894529,0.2589882259737426,3.0731631970210826,0.8686830310809801,-5.869369155960662,-8.669397993797194,0.48911409633005515,0.7224498328164328,0.005010127768879516,0.09358476556843663,9.456855906765135
6,6,2.256025123438084,2.2030784825622356,1.6997701669523995,2.963416874797428,2.209404789219978,1.697397738240857,2.5501244097192766,2.80186135422273,-5.405381535639996,-8.669397993797194,0.450448461303333,0.7224498328164328,0.0017108353756508665,0.09358476556843663,6.100891286844714
7,7,2.3148090968925565,1.6877675294660546,1.9343411785765952,2.0802209971180945,2.363031042261104,1.8283060646323246,2.536685487088274,1.761797892208289,-6.9521179442486405,-8.669397993797194,0.57934316202072,0.7224498328164328,0.00464091366990101,0.09358476556843663,5.219600592687378
8,8,1.4153912246239762,2.038172332522659,0.010779667687536687,1.8733490588055766,2.284918530798608,1.2473022463509351,0.3600631776342027,2.3115915201127772,-7.503059946195895,-8.669397993797194,0.6252549955163246,0.7224498328164328,0.01995347732117381,0.09358476556843663,4.59229827618185
9,9,1.9762921031030483,2.077855356028796,2.716591874691865,1.131714614022544,0.26265720267851433,1.7642170343134926,2.4265832801783573,2.3980354003705906,-6.1435483407194456,-8.669397993797194,0.5119623617266205,0.7224498328164328,0.006802323288955221,0.09358476556843663,8.62970127216078
