,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.888175814499416,0.6125397797013674,0.06255626085495902,1.8191673855376416,1.0404692917124818,2.4283253125530306,1.516877419073584,0.8451168427588512,1.531199669119265,0.16596231344785717,0.2642942968650104,1.4894687797188464,1.3063713132925614,0.3966603562994566,-7.375529290958032,-7.375529290958032,0.6146274409131693,0.6146274409131693,0.0009426916496675578,0.0009426916496675578,4.265039264293506
1,1,1.7201465123668807,0.4988932825254726,1.3532450985476097,0.5622079408734557,0.33961591270694114,2.2214866173467533,3.015165280120314,1.9727579215429127,1.1138622096441373,2.891381895415164,2.7842382599747504,0.49742818343925665,1.4615045566032778,0.9192722017655478,-7.049815617082793,-7.375529290958032,0.5874846347568994,0.6146274409131693,0.0052184799315468785,0.0052184799315468785,5.19342131252489
2,2,0.47843778455301056,0.3866283639114245,1.5734056673029009,0.14840944341914053,1.1750163471866166,1.1723738219447684,3.031764453831066,2.682903131523469,1.0237699306096986,2.963698300002063,1.480647463542598,0.7912765360009123,2.8804854509075364,2.344733366692158,-6.666498237527302,-7.375529290958032,0.5555415197939418,0.6146274409131693,0.0019185488893296834,0.0052184799315468785,3.482373065194885
3,3,0.7158347000099974,2.473795396421701,3.0859184580449797,1.3528799300041325,0.9817024834480514,0.09462635204492198,2.4771814329334383,2.9058087816023885,2.358984981468734,2.3971895475510014,2.6086157159977414,2.143344581460739,1.5731658935065178,2.562561279018974,-7.5047634992217676,-7.5047634992217676,0.6253969582684806,0.6253969582684806,0.0015782680952966751,0.0052184799315468785,4.12137138017345
4,4,2.644383517582476,1.88083747862209,0.04667084525742382,1.1409448031122391,0.9383900586058227,1.498823754120578,0.09649875036735733,2.590269987251869,2.66269841451859,1.7419787317863984,1.2943946465658405,0.7500997709105911,2.2042771305864797,2.5445481569220982,-6.466797077041148,-7.5047634992217676,0.5388997564200957,0.6253969582684806,0.004211177152684578,0.0052184799315468785,5.9770626799699045
5,5,0.4189536397818683,1.487721287280194,1.8464714269272602,1.4122974513542959,0.17392482379772756,0.9703161044933287,0.24307325950411673,0.6700250693105377,1.0858420579785495,0.40309974579274366,3.139198278918591,0.7394072590845366,0.9720142022578465,2.3515494638697603,-7.899874594030553,-7.899874594030553,0.6583228828358795,0.6583228828358795,0.019344068924415023,0.019344068924415023,4.059833758556195
6,6,0.23328964803952212,2.768439193967212,2.2886371154033234,0.3100159683132113,2.4953792722260273,1.74553565232961,0.8586749008839837,1.273112355186281,2.757108275192306,0.02959474322864386,2.984332903984112,0.8700318950190091,0.23800041702254537,1.1238546638938904,-7.8867588473905705,-7.899874594030553,0.6572299039492142,0.6583228828358795,0.0004563581796297169,0.019344068924415023,3.3317788005405475
7,7,0.2914933782214961,0.045347495418637696,0.46963351052894753,1.9408657382310974,2.7425214884432396,2.7933246119687847,0.5192428813305825,2.468633499611323,3.081531816915998,0.6221613985551556,1.4208821881316602,0.5807305055819225,1.2683053247383929,0.9688775407189565,-7.368740804105368,-7.899874594030553,0.6140617336754474,0.6583228828358795,0.013198860219967423,0.019344068924415023,4.720272637997056
8,8,0.8027082912890379,2.3880243729093724,2.60554604316346,2.684191680779959,0.13182046131651215,2.188803616022879,2.9218392676709506,0.961620147605358,2.3510448926755454,2.865628303478176,2.9714476996257684,1.9773546855254394,2.0720958158058735,1.512782774963518,-6.870467561429376,-7.899874594030553,0.572538963452448,0.6583228828358795,0.0025310588030771084,0.019344068924415023,5.9369105908896955
9,9,2.923754790190946,0.9968007230615673,1.6535572226354511,1.4779434662072906,1.5202950141396705,0.1920243576944496,1.2271679574076457,2.2945984572206712,0.17294143240257065,0.28080870179431905,1.2363633908900198,2.586867950979864,2.6172772746159647,1.9616668420922865,-6.987371492436189,-7.899874594030553,0.5822809577030158,0.6583228828358795,0.0042821122374864795,0.019344068924415023,4.98617339270011
10,10,1.8273661697885752,2.098440161527146,1.1993190901334994,1.8294706029383971,2.2551986226907865,0.33616141298980584,2.2049533022968424,2.330538857676536,0.6612280833493775,3.0848830452877434,1.2516915713746213,0.19567479182032832,0.6560645022326159,1.035395444674983,-6.769771786230182,-7.899874594030553,0.5641476488525151,0.6583228828358795,0.0027438857487939814,0.019344068924415023,4.507028477581969
