,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609292891694,-7.122609292891694,0.5935507744076411,0.5935507744076411,0.01219405249967265,0.01219405249967265,5.560058516615847
1,1,0.04248763899682918,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609286246024,-7.122609292891694,0.5935507738538354,0.5935507744076411,0.012194053202599905,0.012194053202599905,5.560058538761496
2,2,0.04248762409566799,1.5816668006975252,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609293774019,-7.122609293774019,0.5935507744811682,0.5935507744811682,0.01219405255473866,0.012194053202599905,5.560058513249402
3,3,0.04248762409566799,1.581666785796364,1.5625600175260723,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609286023869,-7.122609293774019,0.5935507738353224,0.5935507744811682,0.012194053188295714,0.012194053202599905,5.560058539629594
4,4,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909958462341424,0.45503403120310426,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609268193458,-7.122609293774019,0.5935507723494549,0.5935507744811682,0.01219405237023392,0.012194053202599905,5.560058676885667
5,5,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503404610426545,0.6944367429689412,1.320597143553764,0.7869517963509458,-7.122609304710758,-7.122609304710758,0.5935507753925632,0.5935507753925632,0.012194052323300971,0.012194053202599905,5.560058500370445
6,6,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367578701024,1.320597143553764,0.7869517963509458,-7.122609257625026,-7.122609304710758,0.5935507714687521,0.5935507753925632,0.012194053230848503,0.012194053230848503,5.5600586644069026
7,7,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.3205971584549252,0.7869517963509458,-7.122609305669169,-7.122609305669169,0.5935507754724307,0.5935507754724307,0.012194053206816014,0.012194053230848503,5.560058526154677
8,8,0.04248762409566799,1.581666785796364,1.5625600026249111,0.42909956972225305,0.45503403120310426,0.6944367429689412,1.320597143553764,0.786951811252107,-7.1226092955503075,-7.122609305669169,0.5935507746291923,0.5935507754724307,0.012194051876171898,0.012194053230848503,5.560058498848292
9,9,-0.09883209347225493,1.6004293739893591,1.4165161795927945,-0.09610673277164627,0.7063656247838064,-0.0555065569587303,1.5923092847979243,0.8434870379968951,-4.985252894903795,-7.122609305669169,0.4154377412419829,0.5935507754724307,0.001352981694773651,0.012194053230848503,6.571943820835067
