,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.1277548829950645,1.8603416583004118,0.08510148667158558,1.76010335638087,0.8218730581605966,1.3099278590530636,0.8978850631835072,2.1806256129135013,1.3893216265040007,0.50124585739344,1.7156188636534198,2.4536279840314466,0.9694057873170633,0.7050816787283554,-7.317748004175892,-7.317748004175892,0.6098123336813244,0.6098123336813244,0.006473124585896716,0.006473124585896716,5.003274998380114
1,1,1.4479859503693737,2.6553198412541636,2.5369252072335122,2.5550815403942355,1.6168512419347059,2.1049060389880427,0.21811613019181864,2.9756037906293162,2.1842998058084735,1.2962240368608724,2.5105970442775973,0.11701350823150157,0.2896368535943188,0.025312747318283473,-8.057488280477985,-8.057488280477985,0.6714573567064988,0.6714573567064988,0.01961110142476786,0.01961110142476786,4.368188234664558
2,2,1.2959761368215317,0.6981753954846701,2.384915401238226,0.5979371020753226,2.791299449755005,1.9528962271392578,0.06610632409455718,1.0184593448598227,0.22715536748956056,1.1442142324626678,2.358587239879393,1.2914617234004064,1.4640850597155615,3.004895594810815,-7.157410160472595,-8.057488280477985,0.5964508467060495,0.6714573567064988,0.023509120137533503,0.023509120137533503,5.838664014373883
3,3,2.6380821863653345,2.3228998845518802,0.5954287971922361,1.9400431612970517,1.2844312853343978,0.16340962309326756,1.6908308127970673,2.3605654040815516,1.851879856556771,2.4863202820064707,0.8517190749921097,2.63356777527353,3.088809548884747,1.215408998317381,-6.152832116797325,-8.057488280477985,0.5127360097331104,0.6714573567064988,0.0030209877837497068,0.023509120137533503,7.666613901552324
4,4,0.9065813780396914,0.6612709905548331,1.9955206423544107,0.20854235297140833,2.6845231338881668,1.6333733866430242,3.0909226595901664,0.6290645957559085,0.1203790516227221,0.8246913995189902,2.321682847521396,0.9020669669478869,1.3573087439506983,2.6155008434795555,-6.1510476460615555,-8.057488280477985,0.512587303838463,0.6714573567064988,0.006591587768264248,0.023509120137533503,5.702908933248025
5,5,1.2239160141669265,2.4206623569201966,0.6233193553212344,1.96793371942605,3.001857770117377,1.9507080218516342,1.7187213725569903,1.6007669925755812,1.8797704180773638,2.5840827658843537,2.639017482730006,1.219401603075122,1.6746433800779335,2.932835479708766,-7.373528138319716,-8.057488280477985,0.6144606781933096,0.6714573567064988,0.0027756546903404686,0.023509120137533503,4.961665946981462
6,6,0.8233903492688486,2.0201366911529846,0.3015047096774224,1.6461190738842133,2.6013321052192993,1.628893376247609,1.3969067269131783,1.2002413268088648,1.557955772535527,2.1835571001171417,2.317202837125981,0.8188759381770441,1.3528287344739083,2.532309814810688,-6.788488137002381,-8.057488280477985,0.5657073447501985,0.6714573567064988,0.002863181988826898,0.023509120137533503,5.138500854080625
7,7,0.876647494019146,2.9450322388474657,1.2264002709452824,2.5710146277014925,2.6545892499695967,1.682150519670124,2.321802288181038,2.1251368819539262,2.4828513263528063,3.108452647811623,2.370459980548496,0.8721330829273415,2.277724295741768,2.5855669595609854,-7.200755629241976,-8.057488280477985,0.600062969103498,0.6714573567064988,0.012013265923259103,0.023509120137533503,5.455474829388933
8,8,0.05234836346973836,1.3901856291001258,0.40210113979448736,1.7467154965506977,1.8302901194201893,0.8578513891207165,1.4975031570302433,0.5702902722065863,0.9280047166054664,1.5536060380642829,1.5461608499990886,2.448879127371182,0.7228776859944281,1.761267829011578,-7.23764375964955,-8.057488280477985,0.6031369799707959,0.6714573567064988,0.013273794908135808,0.023509120137533503,5.835434180752415
9,9,2.1882454126748083,0.3944900244237639,2.5379981889995573,0.7510198921659745,0.8345945150354661,2.9937484383257864,0.5018075526455201,2.7061873211200176,3.0639017655188976,0.6151258119817291,0.5504652456143655,1.4531835227967955,2.9159901135016675,0.8227875971670662,-6.105570810010442,-8.057488280477985,0.5087975675008701,0.6714573567064988,0.0017976757083904102,0.023509120137533503,7.446580516760122
10,10,1.7411070212132904,1.8329879177153556,2.0908597900874586,2.18951778685455,2.2730924097240415,2.5466100468642683,0.05466916108202668,2.2590489282615156,1.3708070053226715,2.0536237043679204,1.988963140302941,2.891681416088387,2.4688517197377653,0.37564920330118867,-9.050205710571209,-9.050205710571209,0.7541838092142674,0.7541838092142674,0.14374072035183946,0.14374072035183946,5.615240710879206
11,11,3.0919684229836317,0.05225666459123012,1.740604490537278,0.4087865337304246,1.9228371088691871,2.1963547473140874,2.836006515121639,0.478317676442064,1.0205517043658416,1.703368403513066,0.20823188717881558,1.1109501629642617,2.1185964201875844,0.0253939037510078,-6.750798080961055,-9.050205710571209,0.5625665067467546,0.7541838092142674,0.018621243191236665,0.14374072035183946,5.767748837040713
12,12,1.2017073677281263,2.8850258578024697,1.4417810281305423,1.650118131962737,0.03257605148352404,2.7162245553553266,0.9457454578379514,0.17949421606351046,0.721728241959106,1.4045449411063304,3.041001080390055,0.8121267025857082,1.819772957780849,2.8581630949340653,-6.406818257474084,-9.050205710571209,0.5339015214561736,0.7541838092142674,0.02302342561736329,0.14374072035183946,8.215163214249522
13,13,2.6484611739456376,1.5174461541152697,2.8885348343342265,0.2825384301520091,1.4793298577010356,1.3486448538876277,2.3924992640554628,1.626248022267195,2.4857411917597236,2.8512987473100146,1.6734213767028552,2.2588805087893924,0.45219325399167354,1.173324247649932,-7.698892255738019,-9.050205710571209,0.6415743546448349,0.7541838092142674,0.008021608483286705,0.14374072035183946,4.846099046142733
14,14,0.6739564319559135,2.6221306914143536,0.8616267177044643,1.3872229674510932,2.5840143965237115,2.505732760238814,0.4179945220657386,2.783335924554038,0.45883307557098996,0.8767940034576454,2.778105914001939,0.2843757649370231,1.5568777912907577,2.3304121498347996,-5.343371543037748,-9.050205710571209,0.44528096191981237,0.7541838092142674,0.001226769483754254,0.14374072035183946,6.62592315003976
15,15,2.0485492492969115,2.6221306914143536,0.8616267177044643,1.3872229674510932,2.5840143965237115,2.505732760238814,0.4179945220657386,2.783335924554038,0.45883307557098996,0.8767940034576454,2.778105914001939,0.2843757649370231,1.5568777912907577,2.3304121498347996,-7.031593790260544,-9.050205710571209,0.5859661491883786,0.7541838092142674,0.020913338375646177,0.14374072035183946,5.776586575796323
