,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.4629078134367741,1.1921325984028968,-7.5538674567946105,-7.5538674567946105,0.6294889547328842,0.6294889547328842,0.023181267581296072,0.023181267581296072,5.646689749863867
1,1,0.5976777044857611,0.7486088257770066,-5.785829455004723,-7.5538674567946105,0.48215245458372696,0.6294889547328842,0.006304698609999748,0.023181267581296072,6.688167751625443
2,2,0.3178453891362627,2.009186480522284,-5.107805442725407,-7.5538674567946105,0.4256504535604506,0.6294889547328842,7.881617485653759e-05,0.023181267581296072,4.649398281582776
3,3,2.1943896860344045,1.3352321237755467,-8.90160738251889,-8.90160738251889,0.7418006152099075,0.7418006152099075,0.0294652832440874,0.0294652832440874,3.7983550155811514
4,4,0.03675214688578787,0.04628275932991155,-7.4492720632264895,-8.90160738251889,0.6207726719355408,0.7418006152099075,0.003673791296567635,0.0294652832440874,3.7899525656272814
5,5,1.2325980603760738,1.0492267618178204,-7.738876338273872,-8.90160738251889,0.6449063615228227,0.7418006152099075,0.026537161411612144,0.0294652832440874,4.843953351536605
6,6,1.5192278443451563,0.41896224074787947,-7.471425785505265,-8.90160738251889,0.6226188154587721,0.7418006152099075,0.0037655346348586067,0.0294652832440874,3.426852531621087
7,7,2.880526563935451,2.453197552608515,-7.824396056957799,-8.90160738251889,0.6520330047464832,0.7418006152099075,0.01048181828916532,0.0294652832440874,4.265397207439129
8,8,1.9033594624577295,1.49781890590643,-7.705350624521795,-8.90160738251889,0.6421125520434829,0.7418006152099075,0.006598430988468973,0.0294652832440874,4.349450222115273
9,9,0.6372283348263981,1.0796454407172453,-9.212740573016056,-9.212740573016056,0.7677283810846713,0.7677283810846713,0.056514013527173196,0.056514013527173196,3.4757704700290333
10,10,2.670876712951146,1.6872724130482761,-6.234021920946309,-9.212740573016056,0.5195018267455257,0.7677283810846713,0.0005351079958250964,0.056514013527173196,4.310953061324234
11,11,0.11536898717417587,3.1282762721660866,-7.545300289298621,-9.212740573016056,0.6287750241082184,0.7677283810846713,0.004123287160183874,0.056514013527173196,3.713525232065358
12,12,2.226923221973471,0.43433962908079327,-4.501755287610326,-9.212740573016056,0.37514627396752714,0.7677283810846713,0.0001460148283057526,0.056514013527173196,5.764254409475175
13,13,3.0608589294931585,2.8395797697221825,-8.04930205353513,-9.212740573016056,0.6707751711279274,0.7677283810846713,0.007250377377492307,0.056514013527173196,3.2515221814324775
14,14,0.43087599672683075,2.314094056474116,-6.208585673081758,-9.212740573016056,0.5173821394234798,0.7677283810846713,0.005064812491358544,0.056514013527173196,6.045543020065558
15,15,0.35649938724487096,2.5352035846432757,-8.445869932013775,-9.212740573016056,0.7038224943344812,0.7677283810846713,0.02227518204697384,0.056514013527173196,3.957223349965375
16,16,1.7608086035680373,2.168722164744431,-7.142220031186335,-9.212740573016056,0.5951850025988613,0.7677283810846713,0.00019396735163908473,0.056514013527173196,5.404670780866539
17,17,2.0189750502820942,0.623146367584372,-5.910853367077938,-9.212740573016056,0.4925711139231615,0.7677283810846713,0.0005626970688118988,0.056514013527173196,6.947476989518194
