,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.5395862534216602,0.28664431308681804,2.156267772266229,2.9956395989254534,0.022364361826912846,1.6139775292444265,2.5547978336628314,1.9281821310151628,-6.912496441055893,-6.912496441055893,0.5760413700879911,0.5760413700879911,8.976510622775271e-05,8.976510622775271e-05,4.984378868010658
1,1,0.5994661032999711,2.0160511515338264,2.216147623195763,1.5934537805940272,0.08224421291005178,0.2117917247439982,1.1526120163823725,0.525996313276446,-6.080028110841168,-6.912496441055893,0.506669009236764,0.5760413700879911,0.001363712706720276,0.001363712706720276,5.66040242062477
2,2,0.05319920974684877,2.354662042515958,1.6698807259173505,1.0471868892283551,2.667569980397303,2.7971174869681192,0.6063451250167005,3.111322075500567,-7.251434482232553,-7.251434482232553,0.6042862068527127,0.6042862068527127,0.011287273209055064,0.011287273209055064,4.515758529585732
3,3,0.2847165379647285,2.5861793698717026,1.9013980541352302,2.160295186718539,0.6490856169490888,0.7786331235199049,1.7194534225068845,1.0928377120523527,-7.53931924890608,-7.53931924890608,0.6282766040755067,0.6282766040755067,0.009528355139514074,0.011287273209055064,3.9521655021365305
4,4,0.0956137573475788,2.397076586460585,1.7122952735180805,2.781110025248207,0.4599828368182133,1.3994479619475977,2.3402682610365524,0.9037349319214771,-7.299421146115147,-7.53931924890608,0.6082850955095956,0.6282766040755067,0.0063349621846128966,0.011287273209055064,2.870214887374928
5,5,2.7082574980040537,3.0519161504806984,1.1933463605847623,0.3043569347091941,3.072626577474688,0.8804990499075915,2.9951078240873326,1.5585744959415904,-4.3280064843304435,-7.53931924890608,0.36066720702753696,0.6282766040755067,0.0003476939530200928,0.011287273209055064,5.609176295797067
6,6,0.4593234622895397,0.8029821146789617,2.0760049785908965,1.1870155526281059,0.4789870927901527,1.763157667913726,0.4014683390827438,2.096527668252085,-5.013277715972662,-7.53931924890608,0.41777314299772184,0.6282766040755067,0.004489662018053655,0.011287273209055064,6.427705021467574
7,7,1.6841927674950716,2.0278514159263725,0.16928163007578,2.2745086489398876,1.7038563919605372,2.8506507663209835,1.6263376382531283,0.18980431393465147,-7.030212102722795,-7.53931924890608,0.585851008560233,0.6282766040755067,0.0038117319988156067,0.011287273209055064,4.348474103977644
8,8,2.8681385574979057,2.9302445275652467,1.353227419976639,0.04530910393541831,2.606249503599411,0.6214512213165142,2.528730749892002,1.3737501038355104,-5.903611294271265,-7.53931924890608,0.49196760785593874,0.6282766040755067,0.002823501164063601,0.011287273209055064,5.497393424371097
9,9,2.698933086331298,2.9302445275652467,1.353227419976639,0.04530910393541831,2.606249503599411,0.6214512213165142,2.528730749892002,1.3737501038355104,-6.504183308370324,-7.53931924890608,0.542015275697527,0.6282766040755067,0.0009927378677900898,0.011287273209055064,4.574481778575944
10,10,2.698933086331298,1.1261012752076047,1.353227419976639,0.04530910393541831,2.606249503599411,0.6214512213165142,2.528730749892002,1.3737501038355104,-5.441114302525979,-7.53931924890608,0.45342619187716493,0.6282766040755067,0.0012725186075070488,0.011287273209055064,5.848982043523321
11,11,2.698933086331298,1.1261012752076047,1.0768136676195381,0.04530910393541831,2.606249503599411,0.6214512213165142,2.528730749892002,1.3737501038355104,-4.654535749439593,-7.53931924890608,0.3878779791199661,0.6282766040755067,6.965769231335279e-05,0.011287273209055064,5.318681635068632
12,12,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,2.606249503599411,0.6214512213165142,2.528730749892002,1.3737501038355104,-7.288718298183979,-7.53931924890608,0.6073931915153316,0.6282766040755067,0.007530881992100842,0.011287273209055064,5.26791564467095
13,13,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.6214512213165142,2.528730749892002,1.3737501038355104,-8.59050702254742,-8.59050702254742,0.715875585212285,0.715875585212285,0.03257110702465502,0.03257110702465502,2.913836732658865
14,14,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.2080895320003402,2.528730749892002,1.3737501038355104,-10.119286896482148,-10.119286896482148,0.843273908040179,0.843273908040179,0.06195838062216076,0.06195838062216076,2.067317406703765
15,15,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.2080895320003402,1.2656283306631624,1.3737501038355104,-9.22121334633814,-10.119286896482148,0.7684344455281783,0.843273908040179,0.08323339278076507,0.08323339278076507,3.981988656827923
16,16,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.2080895320003402,1.2656283306631624,2.7102958097936156,-8.321240361383865,-10.119286896482148,0.6934366967819887,0.843273908040179,0.09207222397734695,0.09207222397734695,6.110420133571324
17,17,2.698933086331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.2080895320003402,2.528730749892002,1.3737501038355104,-10.119286896482148,-10.119286896482148,0.843273908040179,0.843273908040179,0.06195838062216076,0.09207222397734695,2.067317406703765
18,18,2.698933096331298,1.1261012752076047,1.0768136676195381,1.354106312547714,1.6815693712665072,0.2080895320003402,2.528730749892002,1.3737501038355104,-10.119286877772232,-10.119286896482148,0.8432739064810194,0.843273908040179,0.06195837892174268,0.09207222397734695,2.067317420720059
