,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.864805533188103,2.030188162529122,-6.626887884573379,-6.626887884573379,0.5522406570477816,0.5522406570477816,0.0013867393866643515,0.0013867393866643515,5.2907582898718175
1,1,0.055763970948208064,1.6256305251065137,-7.409107692648371,-7.409107692648371,0.617425641054031,0.617425641054031,0.003497135363900515,0.003497135363900515,3.8206695972097293
2,2,2.1663520133303606,2.6742448519133912,-8.530058591814495,-8.530058591814495,0.7108382159845412,0.7108382159845412,0.04621266724205836,0.04621266724205836,4.442837954921586
3,3,0.2710830156580184,0.3753402109337598,-5.454350365112149,-8.530058591814495,0.4545291970926791,0.7108382159845412,0.00012332451631997098,0.04621266724205836,4.547364987485395
4,4,0.21647524748820723,0.5114451291742323,-5.941113755348725,-8.530058591814495,0.4950928129457271,0.7108382159845412,0.0005466825098206353,0.04621266724205836,4.708514608416067
5,5,2.7673554291831,2.559790085382411,-8.64186718988631,-8.64186718988631,0.7201555991571925,0.7201555991571925,0.02609948389797195,0.04621266724205836,3.730224997587001
6,6,2.6858811891981276,1.4158505305313436,-8.95877674051558,-8.95877674051558,0.7465647283762983,0.7465647283762983,0.01786146082184916,0.04621266724205836,2.3115454185640374
7,7,1.0121669486786695,0.7879005550822905,-6.305874437308522,-8.95877674051558,0.5254895364423768,0.7465647283762983,0.006344844916319521,0.04621266724205836,6.546108830463417
8,8,1.0779047113313518,1.172151721583667,-8.445219443114288,-8.95877674051558,0.7037682869261906,0.7465647283762983,0.03872333203561844,0.04621266724205836,4.661829373139426
9,9,0.5716971907322366,3.108493165450025,-7.87343712421914,-8.95877674051558,0.656119760351595,0.7465647283762983,0.006096972213595256,0.04621266724205836,3.487933781780754
10,10,2.2500379307421707,2.9024845306270692,-9.078199284050458,-9.078199284050458,0.7565166070042048,0.7565166070042048,0.03218512781652229,0.04621266724205836,3.4320122439430207
11,11,0.6663970187831965,1.767650009757542,-5.261863821988848,-9.078199284050458,0.438488651832404,0.7565166070042048,2.4470232757985826e-05,0.04621266724205836,4.288680387348965
12,12,2.4297243999196247,1.8173459511817316,-4.828895012458033,-9.078199284050458,0.4024079177048361,0.7565166070042048,6.001278040602852e-06,0.04621266724205836,4.305227255157519
13,13,1.492793368550941,0.5388149682508014,-7.434038252064454,-9.078199284050458,0.6195031876720378,0.7565166070042048,0.00037240303321231386,0.04621266724205836,4.517523466495348
14,14,1.3172742278503986,0.17059807884518463,-7.172359464922015,-9.078199284050458,0.5976966220768346,0.7565166070042048,0.0024388599686800743,0.04621266724205836,2.8113147077221115
15,15,2.0406126672999476,1.9177713645466379,-5.752290564655185,-9.078199284050458,0.47935754705459876,0.7565166070042048,0.0009794769674329486,0.04621266724205836,5.042278651891195
16,16,2.9875543706428753,2.2772025287661632,-7.016340023855777,-9.078199284050458,0.5846950019879814,0.7565166070042048,0.0028992849251772107,0.04621266724205836,4.3779876958976445
17,17,0.7629794860261024,1.522639200105572,-8.0045170726214,-9.078199284050458,0.6670430893851167,0.7565166070042048,0.007314039703126562,0.04621266724205836,3.5030296024644088
18,18,1.9487299016527828,1.1111191179181845,-7.969008704565312,-9.078199284050458,0.6640840587137761,0.7565166070042048,0.030466176808125287,0.04621266724205836,4.913898154872641
19,19,1.436859381565789,2.4882504483472387,-7.468878302164985,-9.078199284050458,0.6224065251804154,0.7565166070042048,0.026300817826667464,0.04621266724205836,4.657026276311086
20,20,3.136944151171924,0.8476905155598357,-7.508469511441379,-9.078199284050458,0.6257057926201149,0.7565166070042048,0.003947189893707565,0.04621266724205836,3.743505149987385
21,21,2.5593642379431634,0.7312677443566107,-5.63100931913413,-9.078199284050458,0.46925077659451087,0.7565166070042048,0.005063341256036644,0.04621266724205836,6.613856917704865
22,22,2.3496120185673646,1.34096966150076,-9.29926644518491,-9.29926644518491,0.7749388704320759,0.7749388704320759,0.03336143992416677,0.04621266724205836,2.796989711817787
23,23,0.9422966386318357,0.22629400356972762,-5.5910631777001925,-9.29926644518491,0.46592193147501604,0.7749388704320759,0.00023612820830100107,0.04621266724205836,4.296813430743228
24,24,1.2531512976484342,2.401119560991111,-7.100273051475652,-9.29926644518491,0.5916894209563043,0.7749388704320759,0.012259236173945413,0.04621266724205836,5.407395723486218
25,25,0.4984480760103107,0.0855199412007801,-6.5414951356318864,-9.29926644518491,0.5451245946359905,0.7749388704320759,0.0009543786870908031,0.04621266724205836,4.223018922219907
26,26,1.7183767367188774,2.7241959134007505,-7.5898985892936945,-9.29926644518491,0.6324915491078079,0.7749388704320759,0.02551035558486177,0.04621266724205836,5.421666502110732
27,27,0.3511806499597845,3.0054895097927874,-8.6328647857881,-9.29926644518491,0.7194053988156749,0.7749388704320759,0.012963241778160495,0.04621266724205836,2.635399990960991
28,28,2.838064324379369,1.0486584148587483,-8.908990860452256,-9.29926644518491,0.7424159050376881,0.7749388704320759,0.02397770384422364,0.04621266724205836,2.8788099155197813
29,29,1.6146682320478154,2.1363880600843403,-7.479466394100471,-9.29926644518491,0.6232888661750392,0.7749388704320759,3.428815830299313e-05,0.04621266724205836,4.58428233963506
30,30,1.53852386446506,1.0331491305023794,-7.501699510568567,-9.29926644518491,0.625141625880714,0.7749388704320759,0.031197298792269026,0.04621266724205836,4.854517947395053
31,31,0.5995591120910655,0.6205338693749095,-4.567035266057507,-9.29926644518491,0.38058627217145896,0.7749388704320759,0.0009711946077203405,0.04621266724205836,5.984865097752493
32,32,2.1663520133303606,0.6114359361905282,-5.103994719497568,-9.29926644518491,0.425332893291464,0.7749388704320759,0.0004342678334001923,0.04621266724205836,7.0404187682004995
33,33,1.1201840997282582,1.0161482196224259,-7.781806645639504,-9.29926644518491,0.6484838871366253,0.7749388704320759,0.027177203344884365,0.04621266724205836,4.864991225298532
34,34,0.46943647381664433,1.3652875647907114,-9.320854747366745,-9.320854747366745,0.7767378956138954,0.7767378956138954,0.025082986637014474,0.04621266724205836,1.8751373535293538
35,35,0.5950637153115692,2.559790085382411,-8.506752555687006,-9.320854747366745,0.7088960463072506,0.7767378956138954,0.04215389721302653,0.04621266724205836,4.698838497964019
36,36,0.647306679203901,2.3769400361458555,-6.352477717809891,-9.320854747366745,0.5293731431508243,0.7767378956138954,0.012047232621480435,0.04621266724205836,6.734638786733058
37,37,1.942350767752515,1.3345588615377992,-8.104359647945147,-9.320854747366745,0.6753633039954289,0.7767378956138954,0.019449408762913973,0.04621266724205836,5.173249393710492
