,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
19,10,0.564285400028988,2.79683944674073,-9.815449876364152,-9.815449876364152,0.8179541563636793,0.8179541563636793,0.04956997650165752,0.05759714618986825,1.7002968271780503,0.6858020269428324,28.190135255882495,0.0003567663058772497,0.0009237414587298428,23,0.2794959545135498,0.6680433750152588,0.6601815223693848,1.6077611446380615
20,11,0.564740234773897,2.7972725485244583,-9.815515398259093,-9.815515398259093,0.8179596165215911,0.8179596165215911,0.04955011826464828,0.05759714618986825,1.6999388981006405,0.7015091782085028,28.309498504303665,0.000711985939570837,0.0005909754135017891,23,0.2816894054412842,0.6748130321502686,0.6632788181304932,1.619844675064087
21,12,0.5608411041643417,2.8002172555405,-9.815996694911766,-9.815996694911766,0.8179997245759805,0.8179997245759805,0.048980498465472984,0.05759714618986825,1.6758985542728766,0.7172610526747385,28.489481178688166,0.0008758990104180591,0.0006328495728317636,23,0.2805922031402588,0.6412756443023682,0.6991333961486816,1.621039867401123
22,13,0.5636257977101259,2.800668538846496,-9.81598130363321,-9.815996694911766,0.8179984419694342,0.8179997245759805,0.04910066863768807,0.05759714618986825,1.6828087230853868,0.7318688518176609,28.636667700460432,0.0007196783900988192,0.0005803179120509445,22,0.24012160301208496,0.621739387512207,0.7066617012023926,1.568559169769287
23,14,0.5607547716529042,2.8009089746706977,-9.816019786781482,-9.816019786781482,0.8180016488984568,0.8180016488984568,0.04889697156738643,0.05759714618986825,1.672983659231619,0.746135439979823,28.805023711178144,0.0005426977455003553,0.0003219069134692376,23,0.25327157974243164,0.6244823932647705,0.8527476787567139,1.7305607795715332
24,15,0.5621565076200811,2.800916530155391,-9.816020056224163,-9.816020056224163,0.8180016713520136,0.8180016713520136,0.04898256010563826,0.05759714618986825,1.6772750576775621,0.7596930020643322,28.97100445747478,0.00022060475212767758,0.0002532467127069332,25,0.29131269454956055,0.6308629512786865,0.8909039497375488,1.813117504119873
25,16,0.5620360644638893,2.801757146732312,-9.816023592238253,-9.816023592238253,0.8180019660198544,0.8180019660198544,0.04887926574756332,0.05759714618986825,1.673731137930659,0.7715125336155654,29.129663596429005,0.0004731163196718733,0.000233491835342869,28,0.2999083995819092,0.6215903759002686,0.8758010864257812,1.7973387241363525
26,17,0.5616612218626581,2.8017483900952365,-9.816024641776144,-9.816024641776144,0.8180020534813454,0.8180020534813454,0.04885728196449027,0.05759714618986825,1.6726075110574357,0.7772900094831529,29.197837105525885,0.0009845463026080256,0.00013907293450805851,26,0.27913331985473633,0.6232390403747559,1.031512975692749,1.9339234828948975
27,18,0.5623291990660192,2.8014083677318817,-9.816024102938256,-9.816024641776144,0.818002008578188,0.8180020534813454,0.048937101815794165,0.05759714618986825,1.6759466094888893,0.7823976498845102,29.27926259767226,0.0006527376484540856,0.00018466936871943404,35,0.36958932876586914,0.6225106716156006,0.9770920276641846,1.9692306518554688
28,19,0.5622571755202858,2.8012805766885216,-9.816024398540222,-9.816024641776144,0.8180020332116852,0.8180020534813454,0.04894727646579093,0.05759714618986825,1.6762055629664872,0.7836910371757969,29.298868160227876,0.0009730552550963684,0.00020482651613948648,33,0.34978294372558594,0.6944973468780518,1.1073014736175537,2.151629686355591
29,20,0.5616496654393781,2.8017324270012387,-9.816024916182492,-9.816024916182492,0.818002076348541,0.818002076348541,0.048858398225705674,0.05759714618986825,1.6726314935172724,0.7847515414189028,29.314430745212483,0.0004894125498400161,0.00013906158659768257,30,0.34532856941223145,0.6259377002716064,0.9664807319641113,1.9377837181091309
30,21,0.5620960461380569,2.8016541335243246,-9.816024718464954,-9.816024916182492,0.8180020598720795,0.818002076348541,0.0488947289402212,0.05759714618986825,1.6743016764753378,0.785922339572233,29.331604447085464,0.0007464468817828481,0.00018133216526313012,30,0.3258175849914551,0.6219470500946045,1.3383915424346924,2.2862422466278076
31,22,0.5618762717985024,2.80171796783643,-9.816024865028917,-9.816024916182492,0.818002072085743,0.818002076348541,0.04887395645088516,0.05759714618986825,1.6733840766313222,0.7866061928770797,29.343759938314545,0.0009667506111005449,0.00014664111995201006,30,0.8168604373931885,0.6206343173980713,2.982450008392334,4.420103311538696
32,23,0.561641602384537,2.801722866770843,-9.816025074029877,-9.816025074029877,0.8180020895024898,0.8180020895024898,0.04885899644535001,0.05759714618986825,1.6726423507343782,0.787213700740287,29.35295750447645,0.0009817815133940605,0.00015215466437015077,30,0.9449412822723389,2.8350157737731934,3.1088714599609375,6.889039516448975
33,24,0.5613588714508795,2.800960269639618,-9.816024281000518,-9.816025074029877,0.8180020234167098,0.8180020895024898,0.048928491045921174,0.05759714618986825,1.6746442520814782,0.7940237928237663,29.45037297353969,0.00026390315634096227,9.258835101370708e-05,31,0.648352861404419,2.1278882026672363,6.434056282043457,9.21043872833252
34,25,0.5609987976688047,2.8012067679920087,-9.816025418444461,-9.816025418444461,0.818002118203705,0.818002118203705,0.04887825805103545,0.05759714618986825,1.672604049105047,0.7970973686125845,29.49692237981717,0.0005785097033999742,9.832847108895961e-05,30,0.6657519340515137,1.8289084434509277,10.040310144424438,12.535127401351929
35,26,0.562194623241029,2.8013278474939276,-9.816025237615195,-9.816025418444461,0.8180021031345995,0.818002118203705,0.04893804896743541,0.05759714618986825,1.6758332287636506,0.7980144242756294,29.512257174641555,0.0009028211885498462,0.00011799018231094306,33,0.6361143589019775,1.373018503189087,12.639086961746216,14.648327350616455
