,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276633395648,-9.591276633395648,0.7992730527829707,0.7992730527829707,0.03091762645843067,0.03091762645843067,1.9610881307448835
1,1,3.0383435545585114,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.59127661998145,-9.591276633395648,0.7992730516651209,0.7992730527829707,0.030917624928732432,0.03091762645843067,1.961088104745187
2,2,3.03834353965735,1.7237085062272726,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.5912766430964,-9.5912766430964,0.7992730535913667,0.7992730535913667,0.030917626726094438,0.030917626726094438,1.9610881205366297
3,3,3.03834353965735,1.7237084913261114,3.056051210828883,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276636580128,-9.5912766430964,0.799273053048344,0.7992730535913667,0.030917625591169423,0.030917626726094438,1.9610880942659463
4,4,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125293602897,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276614186784,-9.5912766430964,0.799273051182232,0.7992730535913667,0.030917625731441092,0.030917626726094438,1.9610881436932175
5,5,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.195002476207816,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.59127661344633,-9.5912766430964,0.7992730511205276,0.7992730535913667,0.030917625775299506,0.030917626726094438,1.9610881655508905
6,6,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042917785919,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276592287704,-9.5912766430964,0.7992730493573087,0.7992730535913667,0.03091762536652056,0.030917626726094438,1.961088169484043
7,7,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939253658207,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276644451073,-9.591276644451073,0.799273053704256,0.799273053704256,0.030917629066698038,0.030917629066698038,1.9610882313548785
8,8,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.02951063632984438,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276673610581,-9.591276673610581,0.7992730561342151,0.7992730561342151,0.030917627547294914,0.030917629066698038,1.9610880935942419
9,9,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.8022377224289452,1.371589968720811,2.4507098322226635,0.6290691273425029,-9.591276644237613,-9.591276673610581,0.7992730536864677,0.7992730561342151,0.030917629064637568,0.030917629066698038,1.9610882310485351
10,10,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.3715899836219723,2.4507098322226635,0.6290691273425029,-9.59127673005663,-9.59127673005663,0.7992730608380526,0.7992730608380526,0.030917630273709047,0.030917630273709047,1.9610879692239394
11,11,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098471238247,0.6290691273425029,-9.591276654793123,-9.59127673005663,0.7992730545660937,0.7992730608380526,0.03091762941589084,0.030917630273709047,1.9610881933319604
12,12,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691422436641,-9.591276589160904,-9.59127673005663,0.799273049096742,0.7992730608380526,0.030917622921502318,0.030917630273709047,1.9610881272152199
13,13,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.11825377036679,-9.59127673005663,0.42652114753056586,0.7992730608380526,0.0005433903663691981,0.030917630273709047,6.000701337334771
14,14,2.932406351936772,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253805666243,-9.59127673005663,0.4265211504721869,0.7992730608380526,0.0005433903231853237,0.030917630273709047,6.000701248805367
15,15,2.932406337035611,1.8003191668505243,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253848873984,-9.59127673005663,0.426521154072832,0.7992730608380526,0.0005433903975633268,0.030917630273709047,6.000701360992501
16,16,2.932406337035611,1.800319151949363,3.081200305402348,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253880866665,-9.59127673005663,0.42652115673888874,0.7992730608380526,0.0005433903801501136,0.030917630273709047,6.000701292907877
17,17,2.932406337035611,1.800319151949363,3.0812002905011866,2.0968125665648003,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253679276293,-9.59127673005663,0.4265211399396911,0.7992730608380526,0.0005433903192088806,0.030917630273709047,6.000701297505703
18,18,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.037454864201156,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253697449529,-9.59127673005663,0.42652114145412745,0.7992730608380526,0.0005433902922917636,0.030917630273709047,6.000701290850223
19,19,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.362058670542297,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253746925764,-9.59127673005663,0.426521145577147,0.7992730608380526,0.0005433903484455693,0.030917630273709047,6.000701354823729
20,20,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.154602970752167,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.1182537099590295,-9.59127673005663,0.4265211424965858,0.7992730608380526,0.0005433903282068206,0.030917630273709047,6.000701393412669
21,21,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710380502716753,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253795981284,-9.59127673005663,0.42652114966510696,0.7992730608380526,0.0005433903872007037,0.030917630273709047,6.000701324253384
22,22,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.887860994294742,2.1349598215894026,2.619694125603297,0.27972993386404676,-5.118253697342777,-9.59127673005663,0.4265211414452314,0.7992730608380526,0.0005433902901337657,0.030917630273709047,6.0007012926268395
23,23,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598364905638,2.619694125603297,0.27972993386404676,-5.1182536644011405,-9.59127673005663,0.42652113870009506,0.7992730608380526,0.0005433903451724978,0.030917630273709047,6.000701341908822
24,24,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.6196941405044583,0.27972993386404676,-5.118253867255173,-9.59127673005663,0.42652115560459775,0.7992730608380526,0.0005433904545848252,0.030917630273709047,6.000701372758883
25,25,2.932406337035611,1.800319151949363,3.0812002905011866,2.096812551663639,2.0374548492999947,0.3620586556411358,3.1546029558510056,0.34710379012600634,0.8878609793935808,2.1349598215894026,2.619694125603297,0.27972994876520796,-5.1182537040903595,-9.59127673005663,0.42652114200752994,0.7992730608380526,0.0005433902337718362,0.030917630273709047,6.000701296559388
26,26,3.0206917846400816,1.7364737199669062,3.060241656364005,2.223235553078942,2.1687511371082326,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.942227560558319,-9.942227560558319,0.8285189633798599,0.8285189633798599,0.11366947991256433,0.11366947991256433,2.542583946597489
27,27,3.020691799541243,1.7364737199669062,3.060241656364005,2.223235553078942,2.1687511371082326,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.942227523155559,-9.942227560558319,0.8285189602629632,0.8285189633798599,0.11366947543810108,0.11366947991256433,2.542584002097982
28,28,3.0206917846400816,1.7364737348680674,3.060241656364005,2.223235553078942,2.1687511371082326,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.94222755389654,-9.942227560558319,0.8285189628247117,0.8285189633798599,0.11366948044667949,0.11366948044667949,2.542583963937844
29,29,3.0206917846400816,1.7364737199669062,3.060241671265166,2.223235553078942,2.1687511371082326,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.942227519599326,-9.942227560558319,0.8285189599666105,0.8285189633798599,0.11366947692964686,0.11366948044667949,2.5425840190290927
30,30,3.0206917846400816,1.7364737199669062,3.060241656364005,2.2232355679801032,2.1687511371082326,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.942227566148155,-9.942227566148155,0.8285189638456796,0.8285189638456796,0.11366947838458785,0.11366948044667949,2.542583925981077
31,31,3.0206917846400816,1.7364737199669062,3.060241656364005,2.223235553078942,2.168751152009394,0.6326102963713229,3.0818417542986545,0.08242948911882078,0.8165046598481,1.4987862444098898,2.4788667900684525,0.5708605876736784,-9.942227581812379,-9.942227581812379,0.8285189651510315,0.8285189651510315,0.11366947928509409,0.11366948044667949,2.542583876467134
