,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556915346529,-7.168556915346529,0.5973797429455441,0.5973797429455441,0.0015820218298760332,0.0015820218298760332,4.800304727590003
1,1,1.6046479536521678,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556902798221,-7.168556915346529,0.5973797418998518,0.5973797429455441,0.0015820218926923932,0.0015820218926923932,4.800304769530179
2,2,1.6046479387510066,2.0616508547250794,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556902355016,-7.168556915346529,0.597379741862918,0.5973797429455441,0.001582022494736216,0.001582022494736216,4.800304769077641
3,3,1.6046479387510066,2.061650839823918,1.895595704003521,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556906436941,-7.168556915346529,0.5973797422030784,0.5973797429455441,0.001582021859617779,0.001582022494736216,4.800304682502812
4,4,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785984850824,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.16855689395593,-7.168556915346529,0.5973797411629942,0.5973797429455441,0.00158202231623614,0.001582022494736216,4.800304735916477
5,5,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975221663293,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556914526311,-7.168556915346529,0.5973797428771926,0.5973797429455441,0.0015820218012603646,0.001582022494736216,4.800304749109571
6,6,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068677422145,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556918171948,-7.168556918171948,0.5973797431809956,0.5973797431809956,0.0015820218483590625,0.001582022494736216,4.800304620152367
7,7,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.5939991323101084,2.2414218370604324,0.3166992661763246,2.647284089329932,-7.168556910563024,-7.168556918171948,0.5973797425469186,0.5973797431809956,0.0015820217404882422,0.001582022494736216,4.800304753484234
8,8,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218519615936,0.3166992661763246,2.647284089329932,-7.168556913076894,-7.168556918171948,0.5973797427564078,0.5973797431809956,0.0015820218352099679,0.001582022494736216,4.800304745834552
9,9,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992810774858,2.647284089329932,-7.168556897269773,-7.168556918171948,0.5973797414391477,0.5973797431809956,0.0015820219334338132,0.001582022494736216,4.80030467449334
10,10,1.6046479387510066,2.061650839823918,1.8955956891023598,2.261785969949663,1.3102975072651681,1.2518068528410533,2.593999117408947,2.2414218370604324,0.3166992661763246,2.647284104231093,-7.168556918465713,-7.168556918465713,0.597379743205476,0.597379743205476,0.0015820217792580384,0.001582022494736216,4.800304711364191
11,11,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.44372288683441,-7.168556918465713,0.45364357390286747,0.597379743205476,0.0007343347974383657,0.001582022494736216,5.303131101584629
12,12,1.2442078080005028,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722911499564,-7.168556918465713,0.453643575958297,0.597379743205476,0.0007343348052282707,0.001582022494736216,5.303131114867536
13,13,1.2442077930993416,1.6884800108235767,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722938045223,-7.168556918465713,0.45364357817043527,0.597379743205476,0.0007343349683197067,0.001582022494736216,5.30313116916594
14,14,1.2442077930993416,1.6884799959224155,1.63967490121158,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722898841277,-7.168556918465713,0.45364357490343976,0.597379743205476,0.0007343348070641707,0.001582022494736216,5.30313114021725
15,15,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580970768524,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722719509389,-7.168556918465713,0.45364355995911576,0.597379743205476,0.0007343347093221083,0.001582022494736216,5.303131232933378
16,16,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.286737423626328,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722889702891,-7.168556918465713,0.4536435741419076,0.597379743205476,0.000734334807243675,0.001582022494736216,5.303131151870371
17,17,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.332964775694436,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722818902316,-7.168556918465713,0.45364356824185964,0.597379743205476,0.0007343346299400437,0.001582022494736216,5.303131039898023
18,18,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596761512145,2.176228377378613,-0.20254113741205304,2.736880163000532,-5.443722860601425,-7.168556918465713,0.45364357171678543,0.597379743205476,0.0007343347920587958,0.001582022494736216,5.303131186016554
19,19,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228392279774,-0.20254113741205304,2.736880163000532,-5.443722958698219,-7.168556918465713,0.4536435798915182,0.597379743205476,0.000734334896084232,0.001582022494736216,5.30313103047418
20,20,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254112251089185,2.736880163000532,-5.443722829768806,-7.168556918465713,0.4536435691474005,0.597379743205476,0.0007343347247346015,0.001582022494736216,5.3031310900325295
21,21,1.2442077930993416,1.6884799959224155,1.639674886310419,1.6473580821756912,1.2867374087251668,1.3329647607932749,2.456596746610984,2.176228377378613,-0.20254113741205304,2.736880177901693,-5.443722923990577,-7.168556918465713,0.4536435769992147,0.597379743205476,0.0007343348794516062,0.001582022494736216,5.303131071420108
22,22,1.5761001001180819,2.0320946953080186,1.8753260663396014,2.2131216122099686,1.3084314834622985,1.258234779607693,2.5831164764028247,2.2362583379625343,0.27557401575080426,2.6543803417428466,-7.3858218321012785,-7.3858218321012785,0.6154851526751065,0.6154851526751065,0.001136631495734845,0.001582022494736216,4.636869642191066
23,23,1.576100115019243,2.0320946953080186,1.8753260663396014,2.2131216122099686,1.3084314834622985,1.258234779607693,2.5831164764028247,2.2362583379625343,0.27557401575080426,2.6543803417428466,-7.385821821678877,-7.3858218321012785,0.615485151806573,0.6154851526751065,0.0011366314255765713,0.001582022494736216,4.6368696890854295
24,24,1.5761001001180819,2.0320947102091798,1.8753260663396014,2.2131216122099686,1.3084314834622985,1.258234779607693,2.5831164764028247,2.2362583379625343,0.27557401575080426,2.6543803417428466,-7.3858217962513395,-7.3858218321012785,0.6154851496876116,0.6154851526751065,0.001136631253790598,0.001582022494736216,4.636869703699752
